rollout/exploration_rate,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/fps,train/n_updates,train/learning_rate,train/loss
0.01,1227600,0.13612781999999995,1143,300.0,4092,1073,11875,0.0001,0.0007529347785748541
0.01,1228800,0.07840930000000002,1144,300.0,4096,1073,11887,0.0001,0.0008770804852247238
0.01,1230000,0.019068600000000036,1144,300.0,4100,1074,11899,0.0001,0.0006158485193736851
0.01,1231200,0.07196546999999999,1145,300.0,4104,1074,11911,0.0001,0.0008729255059733987
0.01,1232400,0.06091939999999998,1146,300.0,4108,1075,11923,0.0001,0.0010995980119332671
0.01,1233600,0.10079211999999999,1146,300.0,4112,1075,11935,0.0001,0.00181567610707134
0.01,1234800,0.22189215,1147,300.0,4116,1075,11947,0.0001,0.0006333742057904601
0.01,1236000,0.28665087,1148,300.0,4120,1076,11959,0.0001,0.0005786066176369786
0.01,1237200,0.27426057,1149,300.0,4124,1076,11971,0.0001,0.00063360232161358
0.01,1238400,0.26731002,1149,300.0,4128,1077,11983,0.0001,0.0033158068545162678
0.01,1239600,0.31228871999999996,1150,300.0,4132,1077,11995,0.0001,0.0005229025264270604
0.01,1240800,0.37621531999999996,1151,300.0,4136,1077,12007,0.0001,0.0008397519704885781
0.01,1242000,0.4187033799999999,1151,300.0,4140,1078,12019,0.0001,0.0007754350081086159
0.01,1243200,0.41168633,1152,300.0,4144,1078,12031,0.0001,0.0009071913664229214
0.01,1244400,0.44004058999999995,1153,300.0,4148,1078,12043,0.0001,0.0007386862998828292
0.01,1245600,0.32344232000000006,1153,300.0,4152,1079,12055,0.0001,0.0007758717983961105
0.01,1246800,0.10458874999999997,1154,300.0,4156,1079,12067,0.0001,0.0007808628142811358
0.01,1248000,0.08179075000000001,1155,300.0,4160,1080,12079,0.0001,0.0007161899702623487
0.01,1249200,-0.054695449999999986,1155,300.0,4164,1080,12091,0.0001,0.0008575773099437356
0.01,1250400,-0.07301586999999998,1156,300.0,4168,1081,12103,0.0001,0.0006532672559842467
0.01,1251600,-0.0333406,1157,300.0,4172,1081,12115,0.0001,0.0007551727467216551
0.01,1252800,-0.011773629999999966,1158,300.0,4176,1081,12127,0.0001,0.0007310460205189884
0.01,1254000,-0.07193077,1159,300.0,4180,1081,12139,0.0001,0.0009264779509976506
0.01,1255200,-0.06392607999999997,1159,300.0,4184,1082,12151,0.0001,0.0007019550539553165
0.01,1256400,-0.06220729999999998,1160,300.0,4188,1082,12163,0.0001,0.0007154673803597689
