rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/loss
2.26407467,52800,176,23,0.9013735849056604,300.0,2290,0.0001,127,0.02214435115456581
1.8164054400000003,54000,180,23,0.899132075471698,300.0,2294,0.0001,139,0.019061286002397537
1.9130076899999997,55200,184,24,0.896890566037736,300.0,2298,0.0001,151,0.02101788856089115
1.67548521,56400,188,24,0.8946490566037736,300.0,2301,0.0001,163,0.01978919468820095
1.4480042700000002,57600,192,24,0.8924075471698112,300.0,2304,0.0001,175,0.016903534531593323
1.7174560999999997,58800,196,25,0.8901660377358491,300.0,2308,0.0001,187,0.014619060792028904
1.5858491000000001,60000,200,25,0.8879245283018867,300.0,2312,0.0001,199,0.010379948653280735
1.7050639800000003,61200,204,26,0.8856830188679247,300.0,2314,0.0001,211,0.010308900848031044
1.8628891100000002,62400,208,26,0.8834415094339623,300.0,2317,0.0001,223,0.008531013503670692
1.6622040900000004,63600,212,27,0.8811999999999998,300.0,2320,0.0001,235,0.008235285989940166
1.3167519300000003,64800,216,27,0.8789584905660378,300.0,2323,0.0001,247,0.00856518279761076
1.2359861400000003,66000,220,28,0.8767169811320754,300.0,2325,0.0001,259,0.008675276301801205
0.9701705400000001,67200,224,28,0.8744754716981133,300.0,2327,0.0001,271,0.009280206635594368
1.0110251900000002,68400,228,29,0.872233962264151,300.0,2328,0.0001,283,0.010611217468976974
0.8093761300000003,69600,232,29,0.8699924528301889,300.0,2320,0.0001,295,0.01149693038314581
0.4437773200000001,70800,236,30,0.8677509433962265,300.0,2320,0.0001,307,0.010373817756772041
0.13933195999999992,72000,240,31,0.865509433962264,300.0,2319,0.0001,319,0.01090041920542717
-0.3209048700000001,73200,244,31,0.863267924528302,300.0,2316,0.0001,331,0.012275412678718567
-0.6035768100000002,74400,248,32,0.8610264150943396,300.0,2316,0.0001,343,0.011661091819405556
-0.5398166400000002,75600,252,32,0.8587849056603771,300.0,2317,0.0001,355,0.011264856904745102
-0.42223483000000017,76800,256,33,0.8565433962264152,300.0,2318,0.0001,367,0.013109707273542881
-0.6433848999999999,78000,260,33,0.8543018867924528,300.0,2319,0.0001,379,0.012785414233803749
-0.4619297299999999,79200,264,34,0.8520603773584907,300.0,2321,0.0001,391,0.012732215225696564
-0.39942476,80400,268,34,0.8498188679245282,300.0,2322,0.0001,403,0.01206172164529562
-0.64299295,81600,272,35,0.8475773584905663,300.0,2322,0.0001,415,0.012345591560006142
-1.01535569,82800,276,35,0.8453358490566039,300.0,2316,0.0001,427,0.012033713981509209
-0.53414576,84000,280,36,0.8430943396226414,300.0,2317,0.0001,439,0.013928728178143501
-0.78340021,85200,284,36,0.8408528301886794,300.0,2318,0.0001,451,0.01583888567984104
-0.8314110100000001,86400,288,37,0.8386113207547169,300.0,2317,0.0001,463,0.013944825157523155
-0.42634923999999996,87600,292,37,0.8363698113207549,300.0,2318,0.0001,475,0.013003142550587654
-0.3924265600000001,88800,296,38,0.8341283018867924,300.0,2318,0.0001,487,0.013983428478240967
-0.19322366000000002,90000,300,38,0.83188679245283,300.0,2319,0.0001,499,0.015900684520602226
-0.2181558800000002,91200,304,39,0.8296452830188681,300.0,2319,0.0001,511,0.013308944180607796
-0.33535805000000013,92400,308,39,0.8274037735849056,300.0,2318,0.0001,523,0.012735162861645222
0.04249866999999997,93600,312,40,0.8251622641509436,300.0,2319,0.0001,535,0.01388492900878191
0.24513936999999988,94800,316,40,0.8229207547169811,300.0,2318,0.0001,547,0.01226028148084879
0.2913714399999999,96000,320,41,0.8206792452830187,300.0,2310,0.0001,559,0.01183871366083622
0.6236067799999998,97200,324,42,0.8184377358490567,300.0,2308,0.0001,571,0.01162741519510746
0.3473878399999997,98400,328,42,0.8161962264150943,300.0,2306,0.0001,583,0.016380436718463898
0.1265964699999998,99600,332,43,0.8139547169811323,300.0,2304,0.0001,595,0.011664974503219128
0.1586134699999997,100800,336,92,0.8117132075471698,300.0,1091,0.0001,607,0.012630216777324677
0.41911062999999993,102000,340,92,0.8094716981132074,300.0,1098,0.0001,619,0.01618715561926365
0.3539600299999999,103200,344,93,0.8072301886792453,300.0,1105,0.0001,631,0.014089507982134819
0.40110918999999984,104400,348,93,0.804988679245283,300.0,1111,0.0001,643,0.01354716345667839
0.2247549200000001,105600,352,94,0.8027471698113209,300.0,1118,0.0001,655,0.012110276147723198
-0.1787437899999999,106800,356,94,0.8005056603773585,300.0,1124,0.0001,667,0.011187521740794182
-0.08190329999999994,108000,360,95,0.7982641509433961,300.0,1131,0.0001,679,0.010253287851810455
-0.33478076,109200,364,96,0.796022641509434,300.0,1136,0.0001,691,0.014409827068448067
-0.4025066900000001,110400,368,96,0.7937811320754716,300.0,1142,0.0001,703,0.0092044398188591
0.07460126,111600,372,97,0.7915396226415096,300.0,1148,0.0001,715,0.012289440259337425
0.45467575999999993,112800,376,97,0.7892981132075472,300.0,1154,0.0001,727,0.010858159512281418
0.17996343999999986,114000,380,98,0.7870566037735847,300.0,1160,0.0001,739,0.008707626722753048
0.23359419999999984,115200,384,98,0.7848150943396227,300.0,1166,0.0001,751,0.012263746000826359
0.5297436199999999,116400,388,99,0.7825735849056603,300.0,1172,0.0001,763,0.005296630319207907
0.38586013,117600,392,99,0.7803320754716982,300.0,1177,0.0001,775,0.010781417600810528
0.44830743,118800,396,100,0.7780905660377359,300.0,1182,0.0001,787,0.006411814596503973
0.20047537999999984,120000,400,101,0.7758490566037735,300.0,1187,0.0001,799,0.008277742192149162
-0.03748877000000019,121200,404,101,0.7736075471698114,300.0,1192,0.0001,811,0.008853750303387642
-0.21732735000000017,122400,408,102,0.7713660377358489,300.0,1197,0.0001,823,0.009128058329224586
-0.3897764100000002,123600,412,102,0.7691245283018869,300.0,1201,0.0001,835,0.007277009077370167
-0.06348055000000011,124800,416,103,0.7668830188679245,300.0,1206,0.0001,847,0.00891011394560337
-0.19897044000000008,126000,420,103,0.7646415094339625,300.0,1212,0.0001,859,0.009075905196368694
-0.4182093400000001,127200,424,104,0.7624000000000001,300.0,1217,0.0001,871,0.00733801256865263
-0.1473951000000001,128400,428,104,0.7601584905660377,300.0,1222,0.0001,883,0.011449171230196953
0.1979989699999999,129600,432,105,0.7579169811320756,300.0,1227,0.0001,895,0.009638853371143341
0.08137113999999995,130800,436,106,0.7556754716981131,300.0,1232,0.0001,907,0.010716318152844906
-0.1712117000000001,132000,440,106,0.7534339622641508,300.0,1236,0.0001,919,0.0066863917745649815
-0.0728936600000001,133200,444,107,0.7511924528301888,300.0,1241,0.0001,931,0.008878699503839016
-0.041878389999999995,134400,448,107,0.7489509433962263,300.0,1246,0.0001,943,0.008274166844785213
-0.13957608999999999,135600,452,108,0.7467094339622642,300.0,1251,0.0001,955,0.012491993606090546
0.04993454999999987,136800,456,108,0.7444679245283019,300.0,1256,0.0001,967,0.01126121822744608
-0.25797940000000014,138000,460,109,0.7422264150943398,300.0,1261,0.0001,979,0.008421212434768677
-0.29679126,139200,464,110,0.7399849056603773,300.0,1265,0.0001,991,0.005690552294254303
-0.16907383000000017,140400,468,110,0.7377433962264149,300.0,1269,0.0001,1003,0.005958635360002518
-0.43571946000000017,141600,472,111,0.735501886792453,300.0,1272,0.0001,1015,0.007495311088860035
-0.3127814,142800,476,111,0.7332603773584905,300.0,1277,0.0001,1027,0.008135407231748104
-0.3282359,144000,480,112,0.7310188679245284,300.0,1282,0.0001,1039,0.012479949742555618
-0.3638185300000002,145200,484,112,0.7287773584905661,300.0,1286,0.0001,1051,0.011586662381887436
-0.5636456500000001,146400,488,113,0.7265358490566036,300.0,1291,0.0001,1063,0.01123602595180273
-0.7937114700000001,147600,492,113,0.7242943396226416,300.0,1295,0.0001,1075,0.009389031678438187
-0.9374429200000001,148800,496,114,0.7220528301886792,300.0,1300,0.0001,1087,0.0054949307814240456
-0.8421649300000001,150000,500,114,0.7198113207547172,300.0,1305,0.0001,1099,0.009986139833927155
-0.6344478400000001,151200,504,115,0.7175698113207547,300.0,1309,0.0001,1111,0.016461316496133804
-0.48971417,152400,508,116,0.7153283018867923,300.0,1313,0.0001,1123,0.0075432960875332355
-0.7609541300000001,153600,512,116,0.7130867924528304,300.0,1317,0.0001,1135,0.013036416843533516
-1.0680547599999999,154800,516,117,0.7108452830188678,300.0,1321,0.0001,1147,0.008097512647509575
-1.22857903,156000,520,117,0.7086037735849058,300.0,1325,0.0001,1159,0.012102180160582066
-1.0437153000000001,157200,524,118,0.7063622641509434,300.0,1330,0.0001,1171,0.009380496107041836
-0.85105002,158400,528,118,0.704120754716981,300.0,1334,0.0001,1183,0.009128996171057224
-0.7131817999999996,159600,532,119,0.7018792452830189,300.0,1338,0.0001,1195,0.00960131362080574
-0.75949278,160800,536,119,0.6996377358490565,300.0,1342,0.0001,1207,0.008558469824492931
-0.60285493,162000,540,120,0.6973962264150946,300.0,1345,0.0001,1219,0.0064699482172727585
-0.7074077000000001,163200,544,120,0.6951547169811321,300.0,1349,0.0001,1231,0.008181652054190636
-0.6874629599999998,164400,548,121,0.6929132075471697,300.0,1351,0.0001,1243,0.009955755434930325
-0.60104803,165600,552,122,0.6906716981132076,300.0,1354,0.0001,1255,0.008133906871080399
-0.4167416899999998,166800,556,122,0.6884301886792452,300.0,1358,0.0001,1267,0.007494830526411533
-0.0932008799999997,168000,560,123,0.6861886792452832,300.0,1362,0.0001,1279,0.0061530908569693565
-0.1037689199999998,169200,564,123,0.6839471698113208,300.0,1366,0.0001,1291,0.009935423731803894
-0.09276658999999998,170400,568,124,0.6817056603773588,300.0,1369,0.0001,1303,0.01068565808236599
-0.5535274700000001,171600,572,124,0.6794641509433963,300.0,1373,0.0001,1315,0.0049995798617601395
-1.14324523,172800,576,125,0.6772226415094338,300.0,1377,0.0001,1327,0.01267918199300766
-1.2865766399999998,174000,580,126,0.6749811320754718,300.0,1380,0.0001,1339,0.010356728918850422
-1.0417339200000002,175200,584,126,0.6727396226415094,300.0,1383,0.0001,1351,0.01203073188662529
-0.49911388000000023,176400,588,127,0.6704981132075469,300.0,1387,0.0001,1363,0.008708897978067398
-0.11284109,177600,592,127,0.668256603773585,300.0,1390,0.0001,1375,0.006543947849422693
0.2554364699999999,178800,596,128,0.6660150943396226,300.0,1394,0.0001,1387,0.007740314584225416
-0.35769336000000007,180000,600,128,0.6637735849056605,300.0,1397,0.0001,1399,0.01425183191895485
-0.16797848999999998,181200,604,129,0.661532075471698,300.0,1401,0.0001,1411,0.009904086589813232
-0.4020211799999999,182400,608,129,0.6592905660377361,300.0,1404,0.0001,1423,0.010024710558354855
-0.11557957999999979,183600,612,130,0.6570490566037737,300.0,1407,0.0001,1435,0.00981561653316021
0.08850956000000028,184800,616,130,0.6548075471698112,300.0,1410,0.0001,1447,0.006607243325561285
0.008940580000000203,186000,620,131,0.6525660377358492,300.0,1413,0.0001,1459,0.011385337449610233
-0.05525848999999984,187200,624,132,0.6503245283018868,300.0,1415,0.0001,1471,0.01226100791245699
-0.5438316399999998,188400,628,132,0.6480830188679243,300.0,1418,0.0001,1483,0.01257515512406826
-1.08865613,189600,632,133,0.6458415094339622,300.0,1420,0.0001,1495,0.008280112408101559
-0.9531075299999999,190800,636,133,0.6435999999999998,300.0,1424,0.0001,1507,0.008914723992347717
-0.70490526,192000,640,134,0.6413584905660379,300.0,1427,0.0001,1519,0.01109425537288189
-0.3599077900000001,193200,644,135,0.6391169811320754,300.0,1430,0.0001,1531,0.01155781652778387
-0.26984728,194400,648,135,0.6368754716981134,300.0,1433,0.0001,1543,0.010181549936532974
-0.2816969,195600,652,136,0.634633962264151,300.0,1436,0.0001,1555,0.010450120083987713
-0.42148694,196800,656,136,0.6323924528301885,300.0,1438,0.0001,1567,0.010782376863062382
-0.4546019600000001,198000,660,137,0.6301509433962265,300.0,1441,0.0001,1579,0.00433771125972271
-0.5663926,199200,664,137,0.6279094339622641,300.0,1444,0.0001,1591,0.009131021797657013
-0.5818228400000001,200400,668,188,0.6256679245283021,300.0,1063,0.0001,1603,0.015463314950466156
-0.44441701999999983,201600,672,189,0.6234264150943396,300.0,1065,0.0001,1615,0.007729703094810247
0.17203558000000008,202800,676,189,0.6211849056603772,300.0,1068,0.0001,1627,0.006151978857815266
0.5986152200000001,204000,680,190,0.6189433962264153,300.0,1071,0.0001,1639,0.009307206608355045
0.3060369800000001,205200,684,191,0.6167018867924527,300.0,1073,0.0001,1651,0.010789105668663979
0.3259818500000001,206400,688,191,0.6144603773584907,300.0,1076,0.0001,1663,0.011272212490439415
0.09254295000000011,207600,692,192,0.6122188679245283,300.0,1077,0.0001,1675,0.021707816049456596
-0.12559025,208800,696,193,0.6099773584905659,300.0,1080,0.0001,1687,0.010711617767810822
0.29530685999999995,210000,700,193,0.6077358490566038,300.0,1083,0.0001,1699,0.010123632848262787
0.01406642999999991,211200,704,194,0.6054943396226414,300.0,1086,0.0001,1711,0.015608789399266243
-0.2662236700000002,212400,708,195,0.6032528301886795,300.0,1089,0.0001,1723,0.012884586118161678
-0.27821490000000004,213600,712,195,0.601011320754717,300.0,1092,0.0001,1735,0.011070486158132553
-0.4531799500000001,214800,716,196,0.5987698113207549,300.0,1094,0.0001,1747,0.00962831825017929
-0.07606152000000002,216000,720,196,0.5965283018867925,300.0,1097,0.0001,1759,0.008864147588610649
-0.0019253499999999945,217200,724,197,0.5942867924528301,300.0,1100,0.0001,1771,0.010487129911780357
0.3402109700000001,218400,728,197,0.592045283018868,300.0,1103,0.0001,1783,0.00878005102276802
0.5122851500000002,219600,732,198,0.5898037735849057,300.0,1106,0.0001,1795,0.011046703904867172
0.33737621000000007,220800,736,199,0.5875622641509433,300.0,1108,0.0001,1807,0.010423888452351093
-0.03995088999999982,222000,740,199,0.5853207547169812,300.0,1111,0.0001,1819,0.004764035809785128
-0.17822360999999978,223200,744,200,0.5830792452830188,300.0,1114,0.0001,1831,0.008504681289196014
-0.36411601,224400,748,200,0.5808377358490567,300.0,1117,0.0001,1843,0.016307588666677475
-0.20024659000000006,225600,752,201,0.5785962264150943,300.0,1120,0.0001,1855,0.009210711345076561
-0.37850886999999994,226800,756,201,0.5763547169811323,300.0,1122,0.0001,1867,0.019466308876872063
-0.2638676099999997,228000,760,202,0.5741132075471699,300.0,1125,0.0001,1879,0.016412656754255295
0.14459819000000038,229200,764,203,0.5718716981132075,300.0,1128,0.0001,1891,0.008532417006790638
0.17162628000000024,230400,768,203,0.5696301886792454,300.0,1131,0.0001,1903,0.010642928071320057
0.3855345100000002,231600,772,204,0.567388679245283,300.0,1134,0.0001,1915,0.009651489555835724
0.17175861000000023,232800,776,204,0.5651471698113206,300.0,1136,0.0001,1927,0.012516772374510765
0.33442548000000044,234000,780,205,0.5629056603773586,300.0,1139,0.0001,1939,0.010641524568200111
0.4774500900000003,235200,784,205,0.5606641509433961,300.0,1142,0.0001,1951,0.012199636548757553
0.13631318000000023,236400,788,206,0.5584226415094341,300.0,1144,0.0001,1963,0.006113752722740173
-0.1361980299999996,237600,792,207,0.5561811320754717,300.0,1147,0.0001,1975,0.008396022021770477
-0.23358964999999976,238800,796,207,0.5539396226415096,300.0,1150,0.0001,1987,0.010904127731919289
-0.1771959099999999,240000,800,208,0.5516981132075472,300.0,1152,0.0001,1999,0.012312281876802444
-0.060378269999999915,241200,804,208,0.5494566037735849,300.0,1155,0.0001,2011,0.01148904487490654
0.26241935000000016,242400,808,209,0.5472150943396228,300.0,1158,0.0001,2023,0.01381753757596016
-0.007910220000000025,243600,812,209,0.5449735849056603,300.0,1160,0.0001,2035,0.007879368960857391
-0.017293070000000136,244800,816,210,0.5427320754716983,300.0,1163,0.0001,2047,0.008539967238903046
-0.23833687000000003,246000,820,211,0.5404905660377359,300.0,1165,0.0001,2059,0.012133044190704823
-0.3951388899999999,247200,824,211,0.5382490566037734,300.0,1167,0.0001,2071,0.01580447517335415
-0.9008506099999998,248400,828,212,0.5360075471698115,300.0,1169,0.0001,2083,0.007844586856663227
-0.6431754399999999,249600,832,212,0.5337660377358491,300.0,1172,0.0001,2095,0.013098299503326416
-0.5769935399999998,250800,836,213,0.531524528301887,300.0,1174,0.0001,2107,0.01173572987318039
-0.8402560599999999,252000,840,214,0.5292830188679245,300.0,1177,0.0001,2119,0.012555684894323349
-0.4858515099999999,253200,844,214,0.527041509433962,300.0,1179,0.0001,2131,0.010598953813314438
-0.40536946999999995,254400,848,215,0.5248000000000002,300.0,1181,0.0001,2143,0.010649435222148895
-0.80424928,255600,852,215,0.5225584905660376,300.0,1183,0.0001,2155,0.00806969404220581
-0.6523912999999999,256800,856,216,0.5203169811320757,300.0,1186,0.0001,2167,0.005822767037898302
-0.6065765599999999,258000,860,217,0.5180754716981133,300.0,1188,0.0001,2179,0.0186360664665699
-0.6655723999999998,259200,864,217,0.5158339622641512,300.0,1190,0.0001,2191,0.008331234566867352
-1.05419505,260400,868,218,0.5135924528301887,300.0,1192,0.0001,2203,0.013154285959899426
-0.8433848999999998,261600,872,218,0.5113509433962263,300.0,1194,0.0001,2215,0.01166781410574913
-0.9337479399999999,262800,876,219,0.5091094339622644,300.0,1197,0.0001,2227,0.01130436360836029
-1.6192567999999996,264000,880,220,0.5068679245283019,300.0,1199,0.0001,2239,0.00513584166765213
-1.5648978999999996,265200,884,220,0.5046264150943394,300.0,1201,0.0001,2251,0.01939760334789753
-1.5868198599999996,266400,888,221,0.5023849056603774,300.0,1202,0.0001,2263,0.014003187417984009
-1.1312331,267600,892,222,0.500143396226415,300.0,1205,0.0001,2275,0.012049301527440548
-1.2272819700000002,268800,896,222,0.49790188679245306,300.0,1206,0.0001,2287,0.004297835752367973
-1.0521875200000002,270000,900,223,0.49566037735849056,300.0,1208,0.0001,2299,0.005706041119992733
-1.3515941599999999,271200,904,223,0.4934188679245285,300.0,1210,0.0001,2311,0.01079814974218607
-1.14301263,272400,908,224,0.4911773584905661,300.0,1213,0.0001,2323,0.011777311563491821
-1.1187688100000002,273600,912,225,0.4889358490566037,300.0,1215,0.0001,2335,0.004574316553771496
-1.19105931,274800,916,225,0.48669433962264175,300.0,1217,0.0001,2347,0.01229116227477789
-1.32476977,276000,920,226,0.48445283018867924,300.0,1219,0.0001,2359,0.008443530648946762
-1.29619523,277200,924,226,0.48221132075471673,300.0,1221,0.0001,2371,0.008244157768785954
-0.7001104399999999,278400,928,227,0.4799698113207548,300.0,1223,0.0001,2383,0.01902131177484989
-0.7755417699999998,279600,932,228,0.4777283018867924,300.0,1225,0.0001,2395,0.013283215463161469
-0.6127097999999997,280800,936,228,0.4754867924528303,300.0,1228,0.0001,2407,0.011987783014774323
-0.3452553399999998,282000,940,229,0.4732452830188679,300.0,1230,0.0001,2419,0.014504638500511646
-0.8311951500000001,283200,944,229,0.47100377358490586,300.0,1231,0.0001,2431,0.008636679500341415
-0.63503929,284400,948,230,0.46876226415094346,300.0,1233,0.0001,2443,0.01506791915744543
-0.3648378599999999,285600,952,231,0.46652075471698107,300.0,1235,0.0001,2455,0.013058990240097046
-0.4270073899999998,286800,956,231,0.464279245283019,300.0,1237,0.0001,2467,0.015175338834524155
-0.49218701,288000,960,232,0.4620377358490566,300.0,1239,0.0001,2479,0.008409077301621437
-0.5152901900000002,289200,964,232,0.4597962264150941,300.0,1242,0.0001,2491,0.020586412400007248
-0.25278524000000036,290400,968,233,0.45755471698113215,300.0,1244,0.0001,2503,0.016322698444128036
-0.3966938800000003,291600,972,233,0.45531320754716975,300.0,1246,0.0001,2515,0.013650747016072273
-0.2300474300000002,292800,976,234,0.4530716981132077,300.0,1248,0.0001,2527,0.013677646405994892
0.03201637999999986,294000,980,235,0.4508301886792452,300.0,1250,0.0001,2539,0.009144352748990059
0.16517132000000004,295200,984,235,0.44858867924528323,300.0,1252,0.0001,2551,0.012062257155776024
0.24419673999999997,296400,988,236,0.44634716981132083,300.0,1254,0.0001,2563,0.008489590138196945
-0.23094883000000013,297600,992,236,0.4441056603773583,300.0,1256,0.0001,2575,0.010436177253723145
-0.2172843800000002,298800,996,237,0.44186415094339637,300.0,1258,0.0001,2587,0.007942917756736279
-0.41029818000000007,300000,1000,288,0.43962264150943386,300.0,1039,0.0001,2599,0.013357296586036682
-0.12623683999999996,301200,1004,289,0.43738113207547147,300.0,1041,0.0001,2611,0.012445534579455853
-0.07823179000000006,302400,1008,289,0.4351396226415095,300.0,1043,0.0001,2623,0.00753973051905632
0.16618669999999994,303600,1012,290,0.43289811320754745,300.0,1045,0.0001,2635,0.022723527625203133
0.31007492000000014,304800,1016,290,0.43065660377358506,300.0,1047,0.0001,2647,0.010206206701695919
0.3696628100000001,306000,1020,291,0.42841509433962255,300.0,1049,0.0001,2659,0.008783823810517788
0.30759730999999996,307200,1024,292,0.4261735849056606,300.0,1051,0.0001,2671,0.006355481222271919
0.021249989999999892,308400,1028,292,0.4239320754716981,300.0,1053,0.0001,2683,0.012744409963488579
-0.42119599000000013,309600,1032,293,0.4216905660377357,300.0,1055,0.0001,2695,0.013656225055456161
-0.6063059900000002,310800,1036,293,0.41944905660377363,300.0,1057,0.0001,2707,0.008570941165089607
-0.5015858500000001,312000,1040,294,0.41720754716981123,300.0,1059,0.0001,2719,0.00657200301066041
-0.19631286999999983,313200,1044,295,0.4149660377358493,300.0,1061,0.0001,2731,0.00830162689089775
-0.5031251899999998,314400,1048,295,0.4127245283018868,300.0,1063,0.0001,2743,0.01365320011973381
-0.6366006399999997,315600,1052,296,0.4104830188679248,300.0,1065,0.0001,2755,0.013367288745939732
-0.7028657300000002,316800,1056,296,0.4082415094339623,300.0,1067,0.0001,2767,0.009291606955230236
-0.7004695500000002,318000,1060,297,0.4059999999999999,300.0,1069,0.0001,2779,0.009525584056973457
-0.5534602200000001,319200,1064,298,0.40375849056603796,300.0,1071,0.0001,2791,0.011386552825570107
-0.44232609999999994,320400,1068,298,0.40151698113207546,300.0,1073,0.0001,2803,0.01121954433619976
-0.50834865,321600,1072,299,0.39927547169811306,300.0,1074,0.0001,2815,0.010256714187562466
-0.7393459,322800,1076,299,0.397033962264151,300.0,1076,0.0001,2827,0.011688773520290852
-0.6782030900000001,324000,1080,300,0.3947924528301886,300.0,1078,0.0001,2839,0.009443294256925583
-0.6184149199999999,325200,1084,301,0.39255094339622654,300.0,1080,0.0001,2851,0.014764703810214996
-0.7524621599999999,326400,1088,301,0.39030943396226414,300.0,1081,0.0001,2863,0.007745399139821529
-0.33421733,327600,1092,302,0.3880679245283021,300.0,1083,0.0001,2875,0.012729750946164131
-0.13089528999999991,328800,1096,303,0.3858264150943397,300.0,1085,0.0001,2887,0.01182500645518303
-0.18729049000000011,330000,1100,303,0.3835849056603773,300.0,1086,0.0001,2899,0.010863170027732849
-0.18788394000000003,331200,1104,304,0.3813433962264152,300.0,1088,0.0001,2911,0.014993011020123959
-0.32529178999999986,332400,1108,304,0.3791018867924528,300.0,1090,0.0001,2923,0.00844291690737009
-0.49178922999999986,333600,1112,305,0.37686037735849043,300.0,1092,0.0001,2935,0.008976101875305176
-0.52545168,334800,1116,305,0.37461886792452836,300.0,1094,0.0001,2947,0.012897815555334091
-0.11488421000000013,336000,1120,306,0.37237735849056597,300.0,1095,0.0001,2959,0.009563403204083443
-0.033022620000000044,337200,1124,307,0.3701358490566039,300.0,1097,0.0001,2971,0.010048539377748966
-0.034251819999999995,338400,1128,307,0.3678943396226415,300.0,1099,0.0001,2983,0.008279978297650814
0.19095296000000006,339600,1132,308,0.36565283018867945,300.0,1101,0.0001,2995,0.018252599984407425
0.16774588000000015,340800,1136,308,0.36341132075471705,300.0,1103,0.0001,3007,0.012774810194969177
0.24255704000000008,342000,1140,309,0.36116981132075454,300.0,1104,0.0001,3019,0.00854347925633192
0.20689873000000006,343200,1144,310,0.3589283018867926,300.0,1105,0.0001,3031,0.014485747553408146
0.16147560000000025,344400,1148,310,0.3566867924528302,300.0,1107,0.0001,3043,0.009950761683285236
0.26590842000000037,345600,1152,311,0.3544452830188677,300.0,1109,0.0001,3055,0.012993735261261463
0.5481244900000002,346800,1156,312,0.35220377358490573,300.0,1110,0.0001,3067,0.010249840095639229
0.49349637000000013,348000,1160,312,0.34996226415094367,300.0,1112,0.0001,3079,0.008151900954544544
0.09756817000000022,349200,1164,313,0.3477207547169813,300.0,1113,0.0001,3091,0.010861381888389587
0.07678037000000021,350400,1168,314,0.3454792452830189,300.0,1115,0.0001,3103,0.010617661289870739
-0.02619602999999966,351600,1172,314,0.3432377358490568,300.0,1116,0.0001,3115,0.010638726875185966
0.10750886000000032,352800,1176,315,0.3409962264150943,300.0,1118,0.0001,3127,0.014068838208913803
-0.06591556999999987,354000,1180,315,0.3387547169811319,300.0,1120,0.0001,3139,0.021547390148043633
-0.07911570999999987,355200,1184,316,0.33651320754716996,300.0,1121,0.0001,3151,0.007656782399863005
-0.16378858000000004,356400,1188,317,0.33427169811320756,300.0,1123,0.0001,3163,0.014335663989186287
-0.35948515000000003,357600,1192,317,0.3320301886792455,300.0,1124,0.0001,3175,0.009702111594378948
-0.28431813000000006,358800,1196,318,0.329788679245283,300.0,1126,0.0001,3187,0.0064806826412677765
-0.17224790000000018,360000,1200,319,0.32754716981132104,300.0,1127,0.0001,3199,0.017249608412384987
-0.0488056200000001,361200,1204,319,0.32530566037735864,300.0,1129,0.0001,3211,0.007755129598081112
-0.08652692999999999,362400,1208,320,0.32306415094339613,300.0,1131,0.0001,3223,0.013019456528127193
-0.2329437000000002,363600,1212,321,0.3208226415094342,300.0,1132,0.0001,3235,0.009773148223757744
-0.059168930000000265,364800,1216,321,0.3185811320754717,300.0,1134,0.0001,3247,0.011698288843035698
-0.29831015999999994,366000,1220,322,0.3163396226415093,300.0,1135,0.0001,3259,0.010395234450697899
-0.28273334999999983,367200,1224,322,0.3140981132075473,300.0,1137,0.0001,3271,0.0072406274266541
-0.23872697,368400,1228,323,0.3118566037735848,300.0,1139,0.0001,3283,0.011351725086569786
0.036546960000000024,369600,1232,324,0.30961509433962275,300.0,1140,0.0001,3295,0.011823249980807304
0.15906058000000015,370800,1236,324,0.30737358490566036,300.0,1142,0.0001,3307,0.012869590893387794
0.06307514999999991,372000,1240,325,0.3051320754716984,300.0,1143,0.0001,3319,0.011263460852205753
0.16053207999999988,373200,1244,325,0.302890566037736,300.0,1145,0.0001,3331,0.014708110131323338
0.08768913999999992,374400,1248,326,0.3006490566037735,300.0,1146,0.0001,3343,0.012381616979837418
-0.3070044,375600,1252,327,0.29840754716981144,300.0,1148,0.0001,3355,0.0056961700320243835
-0.07816053999999968,376800,1256,327,0.29616603773584904,300.0,1150,0.0001,3367,0.012129271402955055
-0.1981266299999998,378000,1260,328,0.29392452830188665,300.0,1151,0.0001,3379,0.01188027486205101
-0.006455990000000011,379200,1264,328,0.2916830188679246,300.0,1153,0.0001,3391,0.007381085306406021
-0.13573954000000005,380400,1268,329,0.2894415094339622,300.0,1154,0.0001,3403,0.005767198279500008
0.015343069999999983,381600,1272,330,0.2872000000000001,300.0,1156,0.0001,3415,0.006019655615091324
0.05794616000000003,382800,1276,330,0.2849584905660377,300.0,1157,0.0001,3427,0.012020776979625225
0.22777790000000006,384000,1280,331,0.2827169811320758,300.0,1158,0.0001,3439,0.011093251407146454
-0.13374375999999996,385200,1284,331,0.28047547169811327,300.0,1160,0.0001,3451,0.007756455801427364
0.09608521000000007,386400,1288,332,0.27823396226415076,300.0,1161,0.0001,3463,0.008307481184601784
0.34165042000000007,387600,1292,333,0.2759924528301888,300.0,1163,0.0001,3475,0.013116652145981789
0.24251546000000004,388800,1296,333,0.2737509433962264,300.0,1164,0.0001,3487,0.01138848066329956
0.27833805000000017,390000,1300,334,0.271509433962264,300.0,1166,0.0001,3499,0.00804577860981226
0.45412212000000013,391200,1304,335,0.26926792452830195,300.0,1167,0.0001,3511,0.011873329058289528
