time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/loss,train/approx_kl,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/clip_fraction
2633,571,-0.3317354700000001,735,1505280,300.0,0.0003,0.34812647104263306,-0.060739658772945404,0.045948014,0.04012986387242563,-0.6194784352555871,-0.043504042903077786,0.2,7340,0.24306640625
2635,571,-0.28126844000000006,736,1507328,300.0,0.0003,0.38261234760284424,-0.03824391961097717,0.055172738,0.06402702492196113,-0.6156496097333729,-0.04678264209069312,0.2,7350,0.2470703125
2637,572,-0.20725112999999998,737,1509376,300.0,0.0003,0.524128794670105,-0.02490594983100891,0.054632977,0.05791943345684558,-0.5885360445827246,-0.044251180728315374,0.2,7360,0.236376953125
2640,572,-0.27721677000000006,738,1511424,300.0,0.0003,0.5281957387924194,-0.03036488965153694,0.046257973,0.04615068057901226,-0.619914791174233,-0.04022604856581893,0.2,7370,0.23896484375
2642,572,-0.25316137999999994,739,1513472,300.0,0.0003,0.3840155005455017,-0.030345134437084198,0.050534137,0.0839974166941829,-0.5999158438295126,-0.04114119243349705,0.2,7380,0.229638671875
2644,573,-0.38974039000000005,740,1515520,300.0,0.0003,0.4844611883163452,-0.05574812740087509,0.042349774,0.04210307581815868,-0.6010786719620228,-0.040061221839278,0.2,7390,0.216162109375
2646,573,-0.5082846500000001,741,1517568,300.0,0.0003,0.3584773540496826,-0.0498717799782753,0.0437456,0.03416995094739832,-0.6137630325742066,-0.04416052897286136,0.2,7400,0.22607421875
2649,573,-0.39619127000000015,742,1519616,300.0,0.0003,0.4166088104248047,-0.06471844762563705,0.04752657,0.029233870972529986,-0.6261072663590312,-0.04201312980003422,0.2,7410,0.2345703125
2651,573,-0.24599449000000004,743,1521664,300.0,0.0003,0.5708203315734863,-0.06635157763957977,0.050282966,0.02274021604680456,-0.6124998178333044,-0.04418278629746055,0.2,7420,0.234130859375
2653,574,-0.14118337999999997,744,1523712,300.0,0.0003,0.11057871580123901,-0.036587975919246674,0.043703727,0.08772659560199828,-0.6307517994195223,-0.04244757300184574,0.2,7430,0.221533203125
2655,574,-0.21381462000000007,745,1525760,300.0,0.0003,0.03186458349227905,-0.03717092052102089,0.0480446,0.04695361008052714,-0.6094067467376589,-0.04393162670603488,0.2,7440,0.23017578125
2657,574,-0.18643048999999995,746,1527808,300.0,0.0003,0.07680362462997437,-0.0705663338303566,0.047098376,0.0336096192302648,-0.599286203738302,-0.04109482589410618,0.2,7450,0.222705078125
2659,575,-0.1968036700000001,747,1529856,300.0,0.0003,0.07385730743408203,-0.024811580777168274,0.039511167,0.08477767091244459,-0.6173208095133305,-0.03934060405154014,0.2,7460,0.21806640625
2661,575,-0.16332853,748,1531904,300.0,0.0003,-0.09223151206970215,-0.06446514278650284,0.04653707,0.031114363885717467,-0.6106662857346237,-0.042777287439093925,0.2,7470,0.21982421875
2664,575,-0.1661121100000001,749,1533952,300.0,0.0003,0.03806251287460327,-0.04515983909368515,0.044089,0.054441817838232966,-0.6081225173547864,-0.04307381894614082,0.2,7480,0.21884765625
2666,576,-0.27869451,750,1536000,300.0,0.0003,-0.19536364078521729,-0.05047564581036568,0.05617851,0.023918192042037843,-0.5968231229111552,-0.046126417713821866,0.2,7490,0.2427734375
2668,576,-0.39250935,751,1538048,300.0,0.0003,0.24974316358566284,-0.034880541265010834,0.05003622,0.05883304142626002,-0.5957401925697923,-0.03938844832300674,0.2,7500,0.228662109375
2670,576,-0.47481842,752,1540096,300.0,0.0003,0.48053330183029175,-0.09058989584445953,0.04497744,0.014038829055789393,-0.6388825917616486,-0.04571341160335578,0.2,7510,0.2517578125
2672,577,-0.52043698,753,1542144,300.0,0.0003,0.4919692873954773,-0.059024348855018616,0.05046292,0.021020808859611863,-0.6290418496355414,-0.04149193210469093,0.2,7520,0.234814453125
2674,577,-0.54621589,754,1544192,300.0,0.0003,0.31727319955825806,-0.07347892224788666,0.04438013,0.03605651392717846,-0.616053699888289,-0.044957307653385216,0.2,7530,0.23564453125
2677,577,-0.48890215,755,1546240,300.0,0.0003,0.19894707202911377,-0.04449741169810295,0.052268166,0.06972001985413953,-0.60721245855093,-0.03841886549780611,0.2,7540,0.2181640625
2679,577,-0.47371292999999987,756,1548288,300.0,0.0003,0.157007098197937,-0.03067629039287567,0.04811191,0.10088710787240415,-0.6116290017031133,-0.04538092753791716,0.2,7550,0.23515625
2681,578,-0.5552870799999999,757,1550336,300.0,0.0003,0.12002867460250854,-0.018965233117341995,0.0496882,0.09198575296904891,-0.6046486468985677,-0.03700201806859695,0.2,7560,0.224853515625
2683,578,-0.30682884000000005,758,1552384,300.0,0.0003,0.0330122709274292,-0.06680552661418915,0.049375057,0.029399291874142364,-0.6368171453475953,-0.0435487937531434,0.2,7570,0.23642578125
2685,578,-0.22268248000000004,759,1554432,300.0,0.0003,0.3448466658592224,-0.058223478496074677,0.04691993,0.026905050891218706,-0.590455995965749,-0.04010328989243135,0.2,7580,0.218994140625
2687,579,-0.06750621,760,1556480,300.0,0.0003,0.40456146001815796,-0.05520603805780411,0.051470704,0.03470030905446038,-0.6085570470429957,-0.045011242022155784,0.2,7590,0.2396484375
2690,579,-0.05820854000000008,761,1558528,300.0,0.0003,0.1277894377708435,-0.05690667778253555,0.049054027,0.05238692075945437,-0.6010493134148419,-0.042962874456134156,0.2,7600,0.230322265625
2692,579,-0.0006134400000000939,762,1560576,300.0,0.0003,0.15773916244506836,-0.025347117334604263,0.046356566,0.07313606914831325,-0.6117500479333102,-0.0415219850736321,0.2,7610,0.23515625
2694,580,0.11497602999999992,763,1562624,300.0,0.0003,-0.000735163688659668,-0.07427357882261276,0.045153555,0.0361835187941324,-0.5994768653996289,-0.040599132857460064,0.2,7620,0.2263671875
2696,580,-0.09529528000000002,764,1564672,300.0,0.0003,0.23246139287948608,-0.02009494975209236,0.047119714,0.06451479084789753,-0.6050619337707758,-0.04348561170336325,0.2,7630,0.23720703125
2698,580,0.001607279999999942,765,1566720,300.0,0.0003,0.003361523151397705,-0.07618102431297302,0.06461857,0.019392353223520332,-0.5928055487573147,-0.04513073247508146,0.2,7640,0.240966796875
2700,580,0.004661759999999937,766,1568768,300.0,0.0003,0.0266149640083313,-0.02623515948653221,0.049500775,0.04503131609526463,-0.5944657828658819,-0.04078740586410277,0.2,7650,0.219482421875
2703,581,-0.10505335000000006,767,1570816,300.0,0.0003,-0.11217772960662842,-0.03299251198768616,0.041642122,0.05039724185480736,-0.6107259581796824,-0.04352659496362321,0.2,7660,0.241259765625
2705,581,0.020025910000000015,768,1572864,300.0,0.0003,-0.21246254444122314,-0.043849050998687744,0.0608882,0.03458183415350504,-0.6082819034345448,-0.045632215644582176,0.2,7670,0.242578125
2707,581,0.09290537999999998,769,1574912,300.0,0.0003,0.01596301794052124,-0.029316812753677368,0.045248218,0.0686830930528231,-0.6077013649977744,-0.04229500661313068,0.2,7680,0.21826171875
2710,581,-0.13706553999999996,770,1576960,300.0,0.0003,0.17291253805160522,-0.027774963527917862,0.051568784,0.05010843750205822,-0.5835901020094753,-0.04271659571386408,0.2,7690,0.233837890625
2712,582,-0.16163366000000004,771,1579008,300.0,0.0003,-0.22034990787506104,-0.03853084146976471,0.047734246,0.07840585598023608,-0.633493350353092,-0.045442513226589654,0.2,7700,0.24326171875
2714,582,-0.05852183000000002,772,1581056,300.0,0.0003,0.1401192545890808,-0.02802833914756775,0.048693947,0.05413812902988866,-0.616713348031044,-0.03913811831735074,0.2,7710,0.234716796875
2716,582,-0.1016598,773,1583104,300.0,0.0003,0.0014216899871826172,-0.034303486347198486,0.056408376,0.07444666067021899,-0.5981218430213631,-0.04472065946320072,0.2,7720,0.246728515625
2718,583,-0.28326387999999997,774,1585152,300.0,0.0003,-0.013427972793579102,-0.07016621530056,0.052547872,0.027956008299952373,-0.6132051199674606,-0.042386999336304146,0.2,7730,0.24580078125
2720,583,-0.19777014999999998,775,1587200,300.0,0.0003,0.11743307113647461,-0.04680827260017395,0.048785623,0.08728349595330656,-0.6160306899808348,-0.04326787487225374,0.2,7740,0.236962890625
2722,583,-0.3522898200000001,776,1589248,300.0,0.0003,0.11954629421234131,-0.04701998829841614,0.04938298,0.04488266051048413,-0.6124533698894083,-0.043356065804255196,0.2,7750,0.246142578125
2724,583,-0.31044542999999997,777,1591296,300.0,0.0003,-0.11706757545471191,-0.026322513818740845,0.048393585,0.055764160794205965,-0.6044355074875056,-0.04240046604536474,0.2,7760,0.233544921875
2727,584,-0.23907646999999999,778,1593344,300.0,0.0003,-0.012936711311340332,-0.0736505538225174,0.047938183,0.0653861676924862,-0.6084467054344713,-0.04141813550668303,0.2,7770,0.22470703125
2729,584,-0.12544338,779,1595392,300.0,0.0003,0.031396687030792236,-0.044205956161022186,0.053538665,0.07815827010199428,-0.5988939366303384,-0.044074894598452374,0.2,7780,0.2314453125
2734,584,-0.1597694300000001,780,1597440,300.0,0.0003,0.03985470533370972,-0.03709014505147934,0.06564699,0.07653222259832546,-0.5700760293751955,-0.04065678089100402,0.2,7790,0.24814453125
2736,584,0.01617792999999998,781,1599488,300.0,0.0003,0.03803873062133789,-0.04310412332415581,0.04444752,0.0692156619974412,-0.5941969368606805,-0.04129961271828506,0.2,7800,0.22451171875
2801,571,0.25561744999999997,782,1601536,300.0,0.0003,-0.06790566444396973,-0.04439034312963486,0.049314953,0.06623975948896259,-0.6033621695823967,-0.04447932662442326,0.2,7810,0.240771484375
2803,572,0.16132086,783,1603584,300.0,0.0003,-0.01798081398010254,-0.05188330262899399,0.044999316,0.06470518501009792,-0.5999618190340698,-0.041776386272977105,0.2,7820,0.230810546875
2805,572,0.11605698000000002,784,1605632,300.0,0.0003,-0.01399087905883789,-0.07122202962636948,0.04076396,0.024478761010686866,-0.6108738888055086,-0.045846654969500376,0.2,7830,0.22451171875
2807,572,0.33416889000000005,785,1607680,300.0,0.0003,0.115237295627594,-0.03485747054219246,0.044334248,0.051897421275498345,-0.609215899463743,-0.04078053687699139,0.2,7840,0.228564453125
2809,572,0.32181921,786,1609728,300.0,0.0003,0.3689131736755371,-0.04850263148546219,0.048865996,0.024154831576743162,-0.5995328925549984,-0.043681244509934915,0.2,7850,0.241015625
2811,573,0.18316449,787,1611776,300.0,0.0003,0.38849717378616333,-0.06412730365991592,0.04967363,0.026879434924921952,-0.602684211730957,-0.04387772853369824,0.2,7860,0.232470703125
2813,573,0.3110251700000001,788,1613824,300.0,0.0003,0.5212968587875366,-0.036362115293741226,0.047026515,0.013963118108222261,-0.6082313073799014,-0.04169650795083726,0.2,7870,0.235009765625
2816,573,0.35380700000000004,789,1615872,300.0,0.0003,0.01647055149078369,-0.020640529692173004,0.043215893,0.09235354022821411,-0.5862766779027879,-0.04213693340861937,0.2,7880,0.219189453125
2818,574,0.29735447,790,1617920,300.0,0.0003,0.3546677231788635,-0.03405219316482544,0.049214046,0.03349603398819454,-0.5897143673151731,-0.044630815493292175,0.2,7890,0.23251953125
2820,574,0.44889873,791,1619968,300.0,0.0003,0.15726882219314575,-0.01722712069749832,0.046351396,0.06241461735917255,-0.5699977379292249,-0.04307979558943771,0.2,7900,0.227685546875
2822,574,0.22087521999999996,792,1622016,300.0,0.0003,0.141484797000885,-0.009710527956485748,0.0476588,0.10865711007500067,-0.5906290269456804,-0.04336200229008682,0.2,7910,0.221044921875
2825,574,0.18298767999999999,793,1624064,300.0,0.0003,0.24135363101959229,-0.0735836774110794,0.055181593,0.031041946209734307,-0.5766948862932623,-0.043730370696721366,0.2,7920,0.23349609375
2827,575,0.15326762999999996,794,1626112,300.0,0.0003,0.302151620388031,-0.05927099287509918,0.050186433,0.03754337273421697,-0.5745795354247093,-0.04319738782651257,0.2,7930,0.238671875
2830,575,0.18161596,795,1628160,300.0,0.0003,0.33814555406570435,-0.0372941792011261,0.050127592,0.03504740558564663,-0.575916412845254,-0.041805420730088375,0.2,7940,0.2240234375
2832,575,0.26653765999999995,796,1630208,300.0,0.0003,-0.09062552452087402,-0.03602609038352966,0.05194975,0.08413690465968102,-0.5668595800176263,-0.04358058348880149,0.2,7950,0.23779296875
2834,575,0.31007155000000003,797,1632256,300.0,0.0003,-0.18168723583221436,-0.05781886726617813,0.042724483,0.05115971288178116,-0.5698220949620009,-0.03937258998630568,0.2,7960,0.221435546875
2836,576,0.37056164,798,1634304,300.0,0.0003,-0.2836611270904541,-0.04763542860746384,0.05195085,0.044040881359251216,-0.5742128475569188,-0.04356236463645473,0.2,7970,0.228955078125
2839,576,0.36092253,799,1636352,300.0,0.0003,0.10984188318252563,-0.06336187571287155,0.051461935,0.026904827830730938,-0.5812866196036339,-0.0443646064872155,0.2,7980,0.245263671875
2841,576,0.33204226,800,1638400,300.0,0.0003,0.014987945556640625,-0.055421411991119385,0.04552047,0.08198177275480703,-0.5875047972425819,-0.04341008452756796,0.2,7990,0.231396484375
2843,576,0.19285348,801,1640448,300.0,0.0003,-0.09521365165710449,-0.04882335290312767,0.05883829,0.03160741610918194,-0.5837406523525714,-0.043427290199906564,0.2,8000,0.239990234375
2845,577,0.2685530300000001,802,1642496,300.0,0.0003,-0.06035959720611572,-0.037554722279310226,0.04836112,0.04791436798986979,-0.5760385089553892,-0.037407709407852964,0.2,8010,0.21181640625
2847,577,0.3515686599999999,803,1644544,300.0,0.0003,0.11118113994598389,-0.07402829825878143,0.049039435,0.016327200856176206,-0.6040402530692518,-0.04157542331377044,0.2,8020,0.232666015625
2850,577,0.4223257800000001,804,1646592,300.0,0.0003,0.021093428134918213,-0.08373495936393738,0.06314887,0.028092700798879378,-0.5556421983987093,-0.043350707049830815,0.2,8030,0.25009765625
2852,578,0.27546747000000005,805,1648640,300.0,0.0003,-0.04324924945831299,-0.04812769964337349,0.04556142,0.047730566636892034,-0.5839749216102064,-0.04071664316870738,0.2,8040,0.235009765625
2854,578,0.25480182999999995,806,1650688,300.0,0.0003,-0.06851959228515625,-0.06132785603404045,0.055131655,0.019582823957898655,-0.5679021516814828,-0.04295338157680817,0.2,8050,0.221240234375
2857,578,0.37322475999999993,807,1652736,300.0,0.0003,0.20372790098190308,-0.021020077168941498,0.053453736,0.11126448216382415,-0.5721192291006446,-0.042547275818651545,0.2,8060,0.2193359375
2859,578,0.29492665999999995,808,1654784,300.0,0.0003,0.06256437301635742,-0.018600881099700928,0.04971841,0.06610600833664648,-0.5597289663739502,-0.03903850393398898,0.2,8070,0.22939453125
2863,578,0.19744146999999995,809,1656832,300.0,0.0003,0.33673685789108276,-0.06720799952745438,0.051884755,0.04189254362136126,-0.574726668652147,-0.04261213716235943,0.2,8080,0.2244140625
2866,578,0.07113831000000001,810,1658880,300.0,0.0003,0.35634279251098633,-0.025242939591407776,0.045919813,0.07386729459976778,-0.5641105199232698,-0.038899348583072424,0.2,8090,0.221337890625
2868,578,-0.009669750000000017,811,1660928,300.0,0.0003,0.31236135959625244,-0.06590960174798965,0.049487293,0.0568144554970786,-0.5746709539555013,-0.04174071018933319,0.2,8100,0.234814453125
2871,579,-0.12351683999999999,812,1662976,300.0,0.0003,0.25965994596481323,-0.05441531166434288,0.045408737,0.0489050778793171,-0.5648971258662641,-0.04431311966618523,0.2,8110,0.235009765625
2873,579,-0.15345013,813,1665024,300.0,0.0003,0.09949928522109985,-0.04477629065513611,0.058283344,0.040453403122955936,-0.5575212167575956,-0.04418364030425437,0.2,8120,0.236767578125
2875,579,-0.2226455300000001,814,1667072,300.0,0.0003,0.23025721311569214,-0.01598711684346199,0.05627412,0.0888955601141788,-0.5852478863671422,-0.04439729969599284,0.2,8130,0.2341796875
2878,579,-0.28940791999999993,815,1669120,300.0,0.0003,-0.21600115299224854,-0.03411983698606491,0.051660717,0.06438047541305422,-0.5869458523578942,-0.041676891455426815,0.2,8140,0.233837890625
2880,580,-0.34580453,816,1671168,300.0,0.0003,0.14238905906677246,-0.0329153835773468,0.06443749,0.04886626591323875,-0.5821144913323224,-0.0419201290642377,0.2,8150,0.24580078125
2883,580,-0.37314014000000006,817,1673216,300.0,0.0003,0.18570476770401,-0.07790328562259674,0.048911724,0.04838617931236513,-0.5938816945068538,-0.04051434446882922,0.2,8160,0.2310546875
2885,580,-0.6200160400000001,818,1675264,300.0,0.0003,0.20276391506195068,-0.05262716859579086,0.053172007,0.067894982395228,-0.5857191334478558,-0.042854121298296376,0.2,8170,0.22333984375
2887,580,-0.48835797000000014,819,1677312,300.0,0.0003,0.41424018144607544,-0.04621216282248497,0.06017752,0.02905289617483504,-0.5902059068903327,-0.046491313303704374,0.2,8180,0.24287109375
2889,581,-0.64487605,820,1679360,300.0,0.0003,0.3586932420730591,-0.029953453689813614,0.059676312,0.05964424151461571,-0.5863497361540795,-0.04248118973337114,0.2,8190,0.246728515625
2892,581,-0.7175632300000001,821,1681408,300.0,0.0003,0.3341591954231262,-0.029868513345718384,0.053707447,0.09092734027653933,-0.5773302800022065,-0.04209766238345765,0.2,8200,0.23056640625
2894,581,-0.6649931699999999,822,1683456,300.0,0.0003,0.36006689071655273,-0.03936842083930969,0.05023049,0.041344213951379064,-0.5793323898687959,-0.0385293232568074,0.2,8210,0.222900390625
2896,581,-0.5209238900000001,823,1685504,300.0,0.0003,0.5106878280639648,-0.04043342545628548,0.053582806,0.0393479771213606,-0.5738596878945827,-0.045050808702944777,0.2,8220,0.24228515625
2898,582,-0.35770719999999995,824,1687552,300.0,0.0003,0.5177371501922607,-0.06354837119579315,0.049088947,0.040023564669536424,-0.5601650748401881,-0.04079383410571609,0.2,8230,0.23466796875
2900,582,-0.28434122,825,1689600,300.0,0.0003,0.368797242641449,-0.04440874978899956,0.054210573,0.032859636459033933,-0.5758975665085018,-0.040106528424075805,0.2,8240,0.242578125
2902,582,-0.44647682000000005,826,1691648,300.0,0.0003,0.362030565738678,-0.06328564882278442,0.055949196,0.03454275785770733,-0.5638324075378478,-0.044841592127340846,0.2,8250,0.2560546875
2905,583,-0.3566664799999999,827,1693696,300.0,0.0003,0.21202826499938965,-0.03281596302986145,0.051524706,0.028444653007318264,-0.5693320798687637,-0.04295248659036588,0.2,8260,0.233251953125
2907,583,-0.41149332,828,1695744,300.0,0.0003,0.23961597681045532,-0.04646776616573334,0.04814665,0.05068115294561722,-0.5794613161124289,-0.040765485228621404,0.2,8270,0.23623046875
2909,583,-0.3882488600000001,829,1697792,300.0,0.0003,0.21579420566558838,-0.023081030696630478,0.045098647,0.040074341790750624,-0.5591802413575351,-0.03682568641379476,0.2,8280,0.21982421875
2911,583,-0.1750358699999999,830,1699840,300.0,0.0003,0.14734774827957153,-0.04410979524254799,0.058035154,0.02218424307939131,-0.5804225018247962,-0.04371938829717692,0.2,8290,0.245458984375
2994,568,-0.058148769999999975,831,1701888,300.0,0.0003,0.028036296367645264,-0.009416181594133377,0.054462276,0.08923607903998346,-0.5582607910037041,-0.04370241059805267,0.2,8300,0.23515625
2997,568,-0.04781905999999997,832,1703936,300.0,0.0003,0.3733740448951721,-0.06583043187856674,0.05742428,0.021594247317989358,-0.5710030757822097,-0.0430673266237136,0.2,8310,0.2419921875
3000,568,-0.05719662999999999,833,1705984,300.0,0.0003,0.33943337202072144,-0.05094078928232193,0.0478424,0.03015842157183215,-0.5845452777110041,-0.039870116587917434,0.2,8320,0.223095703125
3003,568,-0.14700722,834,1708032,300.0,0.0003,0.23830711841583252,-0.0728607326745987,0.04695323,0.03556163286557421,-0.56534653166309,-0.04473170856654178,0.2,8330,0.21591796875
3006,568,0.008449199999999992,835,1710080,300.0,0.0003,-0.06312799453735352,-0.0701925978064537,0.049216785,0.027198963041882962,-0.5763932956382632,-0.04122522111138096,0.2,8340,0.22041015625
3009,568,-0.05815097999999999,836,1712128,300.0,0.0003,0.057352542877197266,-0.05835064500570297,0.051460475,0.04059411753551103,-0.5684990080073475,-0.04458386770565994,0.2,8350,0.231982421875
3011,569,0.05380419000000002,837,1714176,300.0,0.0003,0.03721928596496582,-0.036307379603385925,0.05520314,0.0625716426060535,-0.5629195094108581,-0.043440623907372355,0.2,8360,0.234228515625
3013,569,0.07366264000000002,838,1716224,300.0,0.0003,0.1757606863975525,-0.04409187287092209,0.051671393,0.02886471341480501,-0.5697625026106834,-0.043823593584238554,0.2,8370,0.229638671875
3015,569,-0.07699145000000002,839,1718272,300.0,0.0003,0.06459617614746094,-0.05703132599592209,0.06481062,0.03693714842083864,-0.5507225166074932,-0.0425168541361927,0.2,8380,0.2396484375
3018,569,-0.020759979999999977,840,1720320,300.0,0.0003,-0.09668684005737305,-0.035998716950416565,0.044725843,0.06423772953567095,-0.5666494039818645,-0.041884282932733184,0.2,8390,0.218701171875
3021,570,-0.03418099999999999,841,1722368,300.0,0.0003,-0.1533275842666626,-0.04120064154267311,0.051424928,0.03161672005080618,-0.5723315563052893,-0.041151657809678,0.2,8400,0.232666015625
3023,570,-0.20307776,842,1724416,300.0,0.0003,0.13362270593643188,-0.03586413711309433,0.047151044,0.020728104730369522,-0.5807055509649217,-0.037821758893551306,0.2,8410,0.214453125
3025,570,-0.19189232000000003,843,1726464,300.0,0.0003,0.12231779098510742,-0.040149763226509094,0.04708092,0.07687253589974716,-0.5694984230212867,-0.04055044386186637,0.2,8420,0.228564453125
3028,570,-0.18363105999999996,844,1728512,300.0,0.0003,0.2674681544303894,-0.0418253093957901,0.047621574,0.08446115265833214,-0.5898526921868325,-0.03791131738034892,0.2,8430,0.226318359375
3030,570,-0.3595705,845,1730560,300.0,0.0003,0.21129381656646729,-0.06200661137700081,0.04424645,0.03599373007309623,-0.5943804075010121,-0.04262161521764938,0.2,8440,0.234423828125
3033,571,-0.4908099099999999,846,1732608,300.0,0.0003,0.09965324401855469,-0.04020402953028679,0.051578924,0.046350661100586873,-0.5606512443162501,-0.042348216209211385,0.2,8450,0.232470703125
3035,571,-0.40559251999999985,847,1734656,300.0,0.0003,0.28729623556137085,-0.058078259229660034,0.04692829,0.05300118884188123,-0.5594649407081306,-0.041045429393125235,0.2,8460,0.23271484375
3038,571,-0.20962613000000002,848,1736704,300.0,0.0003,0.2375505566596985,-0.05286627262830734,0.050010987,0.038881987653439865,-0.5651476170867682,-0.04351449502282776,0.2,8470,0.2330078125
3040,571,-0.3069657300000001,849,1738752,300.0,0.0003,0.1467897891998291,-0.04760414734482765,0.048276663,0.033337395056150854,-0.5766164602711796,-0.04119932136673014,0.2,8480,0.2279296875
3042,572,-0.26167632,850,1740800,300.0,0.0003,0.10514342784881592,-0.0077954791486263275,0.05039177,0.09710552548058331,-0.5733891581185162,-0.04058012884634081,0.2,8490,0.23642578125
3045,572,-0.17529705,851,1742848,300.0,0.0003,0.18816250562667847,-0.052322868257761,0.054006655,0.02890008954855148,-0.5721931084059179,-0.042976144433487205,0.2,8500,0.235888671875
3047,572,-0.33190369,852,1744896,300.0,0.0003,0.36210036277770996,-0.05291910469532013,0.057113312,0.04299520086497068,-0.5565767377614975,-0.04285475403303281,0.2,8510,0.23984375
3049,572,-0.18136827,853,1746944,300.0,0.0003,0.3543317914009094,-0.038927339017391205,0.053985544,0.04201931491843425,-0.5727776002138854,-0.036772791334078646,0.2,8520,0.22490234375
3051,573,-0.03528380000000006,854,1748992,300.0,0.0003,0.41215866804122925,-0.06234806776046753,0.06077031,0.03028707464109175,-0.5804900578223169,-0.04570136149413884,0.2,8530,0.246728515625
3054,573,-0.03557572999999995,855,1751040,300.0,0.0003,0.31697219610214233,-0.08284974843263626,0.053207733,0.03287884496967308,-0.5708945433609187,-0.04124344538722653,0.2,8540,0.23388671875
3056,573,0.09611725000000003,856,1753088,300.0,0.0003,0.2564278841018677,-0.012007206678390503,0.050792463,0.05028190977172926,-0.5730040923692286,-0.039997280546231195,0.2,8550,0.2310546875
3059,573,0.10574591999999995,857,1755136,300.0,0.0003,0.16722887754440308,-0.048919107764959335,0.054255262,0.04533012883039191,-0.5632065661251545,-0.04117319649376441,0.2,8560,0.229345703125
3061,573,0.17889668,858,1757184,300.0,0.0003,0.1394752860069275,-0.04791611433029175,0.053277016,0.06295902052079327,-0.5577153283171356,-0.03890168766665738,0.2,8570,0.219482421875
3063,574,0.24323054999999996,859,1759232,300.0,0.0003,-0.014415979385375977,-0.07451736927032471,0.062836304,0.04571005380130373,-0.5644344746135175,-0.04128439702908508,0.2,8580,0.239306640625
3066,574,0.26207899999999995,860,1761280,300.0,0.0003,0.03688967227935791,-0.03900016099214554,0.05870024,0.025996055465657263,-0.5602402002550662,-0.04208760754117975,0.2,8590,0.236865234375
3068,574,0.33508362999999997,861,1763328,300.0,0.0003,0.12219619750976562,-0.09367606788873672,0.050434437,0.03449757610214874,-0.5625932556577027,-0.04220196726091672,0.2,8600,0.22548828125
3071,574,0.16408288000000001,862,1765376,300.0,0.0003,-0.07990705966949463,-0.05612436309456825,0.054139856,0.05196305185672827,-0.5697632430121302,-0.03809637860103976,0.2,8610,0.236865234375
3073,575,0.04592288,863,1767424,300.0,0.0003,-0.0660092830657959,-0.04514201730489731,0.07137436,0.028455037309322508,-0.5796917575411499,-0.041764284929377025,0.2,8620,0.25400390625
3077,575,-0.04430219999999998,864,1769472,300.0,0.0003,-0.0852670669555664,-0.05438914895057678,0.06221672,0.07003880846896209,-0.5982274604961276,-0.042775074439123276,0.2,8630,0.255859375
3081,574,0.11931041999999997,865,1771520,300.0,0.0003,-0.3559703826904297,-0.052884429693222046,0.07057291,0.02528810910298489,-0.5840712700039148,-0.04038833965314552,0.2,8640,0.238623046875
3085,574,-0.016660080000000032,866,1773568,300.0,0.0003,-0.04501640796661377,-0.035706959664821625,0.05312735,0.06520962710492313,-0.5602251499891281,-0.04261026294261683,0.2,8650,0.229052734375
3087,575,-0.07016892000000001,867,1775616,300.0,0.0003,-0.12215542793273926,-0.06347176432609558,0.058561888,0.027802205429179595,-0.5916729805991053,-0.041733599166036583,0.2,8660,0.25654296875
3090,575,-0.13422267999999998,868,1777664,300.0,0.0003,-0.07244551181793213,-0.05859445780515671,0.05723419,0.03556370518053882,-0.5807213364169002,-0.04464717977098189,0.2,8670,0.239990234375
3092,575,-0.14382609999999998,869,1779712,300.0,0.0003,0.020284295082092285,-0.060881346464157104,0.051155105,0.0547876208438538,-0.5690812373533845,-0.04523462591168936,0.2,8680,0.24072265625
3094,575,-0.20576248000000008,870,1781760,300.0,0.0003,-0.03998088836669922,-0.01612391322851181,0.05725914,0.05598618234507739,-0.5432079151272774,-0.03903333812195342,0.2,8690,0.234423828125
3097,575,-0.22349104999999997,871,1783808,300.0,0.0003,-0.03887760639190674,-0.04198213666677475,0.042683575,0.059535370318917556,-0.5494812536984682,-0.039996293533477,0.2,8700,0.222705078125
3100,576,-0.20834228999999993,872,1785856,300.0,0.0003,-0.010024428367614746,-0.0208992138504982,0.056258086,0.07004426505882293,-0.5539438931271434,-0.040971346158767116,0.2,8710,0.235009765625
3102,576,-0.27681249999999996,873,1787904,300.0,0.0003,-0.2760807275772095,-0.06199677288532257,0.05607579,0.0410161986714229,-0.5577996496111155,-0.0428548824187601,0.2,8720,0.227783203125
3105,576,-0.24850558999999997,874,1789952,300.0,0.0003,0.005408823490142822,-0.051007889211177826,0.053065043,0.048980357381515204,-0.562251528352499,-0.0425271327549126,0.2,8730,0.235791015625
3107,576,-0.4012802400000001,875,1792000,300.0,0.0003,-0.07478964328765869,-0.03614882007241249,0.048899166,0.06261417588684708,-0.5630321783013642,-0.042299854330485685,0.2,8740,0.241357421875
3110,576,-0.34188195,876,1794048,300.0,0.0003,-0.15247952938079834,-0.04127338528633118,0.053222552,0.0597108481102623,-0.5705262169241905,-0.04278238682891242,0.2,8750,0.231982421875
3112,577,-0.25184047,877,1796096,300.0,0.0003,-0.2101297378540039,-0.08029983937740326,0.058734912,0.02638273436750751,-0.5791256456635893,-0.04355211172369309,0.2,8760,0.24580078125
