time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/clip_fraction,train/policy_gradient_loss
569,1507328,-1.2698703799999997,736,2647,300.0,0.06569386,0.0845676360069774,0.2,0.31029415130615234,-0.5640065161511302,0.0003,7350,-0.03838391602039337,0.252197265625,-0.04234998425235972
569,1509376,-1.2142743299999998,737,2650,300.0,0.05602271,0.2582577907014638,0.2,0.09905862808227539,-0.5706068342551589,0.0003,7360,0.043784596025943756,0.233984375,-0.041844778510858306
569,1511424,-0.84890397,738,2652,300.0,0.050231084,0.39807319827377796,0.2,0.15324294567108154,-0.5657762519083918,0.0003,7370,0.08814989030361176,0.2486328125,-0.04337115328526124
570,1513472,-0.9663351900000001,739,2654,300.0,0.06584296,0.30849974043667316,0.2,0.1465865969657898,-0.5817314095795154,0.0003,7380,0.03541363775730133,0.256103515625,-0.047009353528846984
570,1515520,-1.0841927199999999,740,2657,300.0,0.058237344,0.390180380968377,0.2,0.0977824330329895,-0.5971701204776764,0.0003,7390,0.15449367463588715,0.258203125,-0.044810657053312754
570,1517568,-1.2250155500000002,741,2659,300.0,0.05630088,0.2322435392998159,0.2,0.3184093236923218,-0.5683413838036359,0.0003,7400,0.01162431389093399,0.241796875,-0.04425112331809942
570,1519616,-0.58946583,742,2661,300.0,0.054493643,0.17726353129837663,0.2,0.23164576292037964,-0.5774974234402179,0.0003,7410,0.020636819303035736,0.251953125,-0.043155818775994705
571,1521664,-0.5821903800000002,743,2664,300.0,0.05212586,0.1985395159572363,0.2,0.2852081060409546,-0.5760763718746602,0.0003,7420,0.008603990077972412,0.2494140625,-0.045878037286456674
571,1523712,-0.4655965100000003,744,2666,300.0,0.05846312,0.20740962370764465,0.2,0.2885124087333679,-0.563989866245538,0.0003,7430,0.03147140145301819,0.250341796875,-0.045398330216994506
571,1525760,-0.5618168500000003,745,2668,300.0,0.055938985,0.246463365200907,0.2,0.2849884033203125,-0.5675527457147836,0.0003,7440,0.025935836136341095,0.244873046875,-0.045222232048399744
572,1527808,-0.46311835000000023,746,2670,300.0,0.05977855,0.07377252385485918,0.2,-0.2388463020324707,-0.5639698369428515,0.0003,7450,-0.020117688924074173,0.23994140625,-0.04598469859338365
572,1529856,-0.8576287300000002,747,2673,300.0,0.057928894,0.16924925588537007,0.2,-0.1266462802886963,-0.5680371581576764,0.0003,7460,0.021743901073932648,0.26103515625,-0.044960931001696736
572,1531904,-0.8071456700000001,748,2675,300.0,0.04135198,0.3760223500430584,0.2,-0.07028329372406006,-0.5420370454899966,0.0003,7470,0.12783744931221008,0.21611328125,-0.04244565506814979
572,1533952,-0.7236326200000002,749,2677,300.0,0.04873178,0.3781618159264326,0.2,0.10671013593673706,-0.5554074588231742,0.0003,7480,0.14052921533584595,0.23017578125,-0.041758401016704735
573,1536000,-0.23785422000000014,750,2679,300.0,0.056690887,0.32696127258241175,0.2,0.020225107669830322,-0.553761715721339,0.0003,7490,0.09626820683479309,0.247998046875,-0.045081334997667
573,1538048,-0.12818236000000024,751,2681,300.0,0.04619977,0.4805318527854979,0.2,-0.031164884567260742,-0.5517128583043813,0.0003,7500,0.19431844353675842,0.23759765625,-0.04115449372038711
573,1540096,-0.44254584999999996,752,2684,300.0,0.05157507,0.38851049123331904,0.2,-0.009360671043395996,-0.55591363273561,0.0003,7510,0.11878643184900284,0.242041015625,-0.0418930204687058
574,1542144,-0.6573096100000002,753,2686,300.0,0.05553641,0.2729713798966259,0.2,0.1008562445640564,-0.5587162991985679,0.0003,7520,0.07392910867929459,0.246337890625,-0.04508180051925592
574,1544192,-0.3064395099999999,754,2688,300.0,0.05972705,0.23661379609256983,0.2,-0.02110767364501953,-0.5464045541360975,0.0003,7530,0.04493888467550278,0.247021484375,-0.047327913090703076
574,1546240,-0.33780054,755,2691,300.0,0.0548731,0.4063294728752226,0.2,-0.21779751777648926,-0.5374329159036279,0.0003,7540,0.1209145039319992,0.2287109375,-0.04087856027763337
574,1548288,-0.7691843300000001,756,2693,300.0,0.0526994,0.13554854793474078,0.2,-0.16941070556640625,-0.5530151732265949,0.0003,7550,-0.012569103389978409,0.231103515625,-0.04455568346311338
575,1550336,-0.65949973,757,2695,300.0,0.048209734,0.4417868494056165,0.2,-0.08339536190032959,-0.5581906083039939,0.0003,7560,0.16552308201789856,0.2404296875,-0.043989854282699525
575,1552384,-0.8730229899999997,758,2697,300.0,0.06393486,0.09753169533796609,0.2,-0.041166067123413086,-0.5613986766897142,0.0003,7570,-0.03644932061433792,0.265478515625,-0.043369465482828676
575,1554432,-0.48831610000000014,759,2699,300.0,0.05615882,0.112021146225743,0.2,-0.07890403270721436,-0.5501165357418358,0.0003,7580,-0.05067016929388046,0.245361328125,-0.04608409228821984
576,1556480,-0.6544229899999999,760,2701,300.0,0.0540836,0.1405873314011842,0.2,0.19371670484542847,-0.5525536423549056,0.0003,7590,-0.0026674941182136536,0.23232421875,-0.04340264074562583
576,1558528,-0.14270600999999994,761,2703,300.0,0.051142514,0.4171099422033876,0.2,0.07838457822799683,-0.5376308371312917,0.0003,7600,0.07900331914424896,0.2294921875,-0.041592807858251035
576,1560576,0.10373463000000002,762,2706,300.0,0.057159904,0.3355063295457512,0.2,-0.05166053771972656,-0.5723338538780809,0.0003,7610,0.08754482865333557,0.244287109375,-0.04433878420095425
576,1562624,-0.1798530800000001,763,2708,300.0,0.050169475,0.22913704733364285,0.2,-0.015573978424072266,-0.5568857953883708,0.0003,7620,0.04814096912741661,0.23984375,-0.044757126067997886
577,1564672,-0.6876344500000002,764,2710,300.0,0.055829078,0.43889938686043023,0.2,0.017441749572753906,-0.5552050234749913,0.0003,7630,0.0830969586968422,0.231494140625,-0.04123401657561772
577,1566720,-1.07542892,765,2712,300.0,0.043197237,0.43020969950594007,0.2,-0.0042999982833862305,-0.5590565010905266,0.0003,7640,0.10170692205429077,0.22890625,-0.04545652212545974
577,1568768,-1.25837565,766,2715,300.0,0.068410516,0.1473590396461077,0.2,0.10745561122894287,-0.5507885509170591,0.0003,7650,0.023771420121192932,0.2505859375,-0.044737392739625646
577,1570816,-1.5489406300000002,767,2718,300.0,0.052879713,0.15613152724690735,0.2,0.05938142538070679,-0.5813570150174201,0.0003,7660,0.036911506205797195,0.239013671875,-0.042237243715499063
578,1572864,-1.4991779799999998,768,2720,300.0,0.05191885,0.2545504675246775,0.2,0.26435089111328125,-0.5560907507315278,0.0003,7670,0.021676339209079742,0.233642578125,-0.04303860214567976
578,1574912,-1.2066646300000003,769,2722,300.0,0.053931672,0.17078235405497252,0.2,0.3319530487060547,-0.5620725345797837,0.0003,7680,-0.004599392414093018,0.246533203125,-0.046021184606070166
578,1576960,-0.9930722800000001,770,2724,300.0,0.046410345,0.2102359674172476,0.2,0.32160067558288574,-0.5585081525146961,0.0003,7690,0.028828032314777374,0.228564453125,-0.04200576290022582
579,1579008,-1.1855810900000001,771,2726,300.0,0.04708679,0.41223693303763864,0.2,0.3728359341621399,-0.5506152256391943,0.0003,7700,0.082496777176857,0.230712890625,-0.04145642304356443
579,1581056,-1.03394835,772,2728,300.0,0.048177756,0.3809983305167407,0.2,0.449510395526886,-0.5478469096124172,0.0003,7710,0.07432462275028229,0.23359375,-0.04323154884041287
579,1583104,-0.8822765000000001,773,2730,300.0,0.04661206,0.5324125912040472,0.2,0.4523964524269104,-0.5646569471806288,0.0003,7720,0.21525929868221283,0.2263671875,-0.0429325674806023
579,1585152,-0.8910444599999999,774,2733,300.0,0.055169255,0.4219011465553194,0.2,0.470004141330719,-0.5503093354403973,0.0003,7730,0.2516464591026306,0.240673828125,-0.04419492625020212
580,1587200,-0.38451160000000023,775,2735,300.0,0.048751485,0.33952667051926255,0.2,0.4069223403930664,-0.5615973693318665,0.0003,7740,0.06310191750526428,0.22783203125,-0.042058384581469
580,1589248,-0.026346260000000035,776,2737,300.0,0.051689073,0.16016953906510026,0.2,0.6894881725311279,-0.5611895740963518,0.0003,7750,-0.00278501957654953,0.234326171875,-0.04221974953834433
580,1591296,-0.1150053000000001,777,2739,300.0,0.060958967,0.24066104162484409,0.2,0.587002694606781,-0.5591347496025264,0.0003,7760,0.06501772254705429,0.246630859375,-0.04513133262516931
581,1593344,0.2664646600000001,778,2741,300.0,0.045995384,0.2554644547402859,0.2,0.41232579946517944,-0.5860139360651374,0.0003,7770,0.018050864338874817,0.248291015625,-0.04624716290272772
581,1595392,0.06095514000000003,779,2744,300.0,0.062093213,0.42443275353871285,0.2,0.34303581714630127,-0.5770731005817652,0.0003,7780,0.12052807956933975,0.267822265625,-0.04942606696567964
581,1597440,0.5636696799999998,780,2746,300.0,0.05037052,0.42006185543723407,0.2,0.18728214502334595,-0.5747696243226528,0.0003,7790,0.15674026310443878,0.25517578125,-0.044797947301412934
581,1599488,0.9600521999999998,781,2749,300.0,0.058128685,0.23761983010917903,0.2,0.40021830797195435,-0.554732752405107,0.0003,7800,0.004009522497653961,0.251171875,-0.04589604213251732
568,1601536,0.77638533,782,2817,300.0,0.055994406,0.1953358965460211,0.2,0.48270827531814575,-0.5640276869758963,0.0003,7810,0.016144655644893646,0.247314453125,-0.04756184897269122
568,1603584,0.5969950199999999,783,2819,300.0,0.04991623,0.2430282797664404,0.2,0.3846359848976135,-0.5693138415925205,0.0003,7820,0.08925473690032959,0.2412109375,-0.043671691286726856
568,1605632,0.8734021400000002,784,2822,300.0,0.05214298,0.15200317099224775,0.2,0.7253744006156921,-0.565625786781311,0.0003,7830,0.005800910294055939,0.24931640625,-0.04564634135749657
569,1607680,0.99164943,785,2824,300.0,0.05033993,0.33734524599276483,0.2,0.590233564376831,-0.5633173357695341,0.0003,7840,0.0774373859167099,0.235400390625,-0.045268675591796634
569,1609728,1.4131524400000002,786,2826,300.0,0.047363997,0.29589160478208215,0.2,0.5598914623260498,-0.5347732030786574,0.0003,7850,0.008163198828697205,0.224853515625,-0.04122364824288525
569,1611776,1.1392272900000002,787,2828,300.0,0.053902302,0.714478824660182,0.2,0.31871455907821655,-0.5401250409893692,0.0003,7860,0.27056825160980225,0.233349609375,-0.043317062366986646
569,1613824,0.91236422,788,2831,300.0,0.046363324,0.6102066200226546,0.2,0.31874895095825195,-0.5391926933079958,0.0003,7870,0.18831180036067963,0.230029296875,-0.04248611988732591
570,1615872,0.9006731600000001,789,2833,300.0,0.056209933,0.19623389444313943,0.2,0.5587064027786255,-0.5393488328903914,0.0003,7880,0.005723699927330017,0.23798828125,-0.04568951537949033
570,1617920,0.8677468899999999,790,2836,300.0,0.051582597,0.16573359901085497,0.2,0.5404801964759827,-0.5325325777754187,0.0003,7890,-0.009658925235271454,0.23623046875,-0.041014989221002905
570,1619968,0.5444775799999999,791,2838,300.0,0.05161783,0.256236669793725,0.2,0.41679877042770386,-0.5421563976444304,0.0003,7900,0.08010856807231903,0.238525390625,-0.042105710113537496
570,1622016,0.69187762,792,2841,300.0,0.055302665,0.1766103127039969,0.2,0.410722553730011,-0.5496447284705936,0.0003,7910,-0.0011744052171707153,0.248193359375,-0.046022668151999825
571,1624064,0.7985467900000002,793,2843,300.0,0.055412225,0.24340699964668602,0.2,0.5656455755233765,-0.5406973107717932,0.0003,7920,0.04458564519882202,0.24384765625,-0.044299923288053836
571,1626112,0.8803170299999998,794,2845,300.0,0.05064128,0.4250153828412294,0.2,0.474579393863678,-0.552030024677515,0.0003,7930,0.17861588299274445,0.24580078125,-0.04738404638192151
571,1628160,0.77479822,795,2847,300.0,0.06799327,0.14617145992815495,0.2,0.6463751792907715,-0.5524392515420914,0.0003,7940,-0.01713418960571289,0.250732421875,-0.044130597733601465
572,1630208,0.7940480999999998,796,2849,300.0,0.052657716,0.29267780198715626,0.2,0.44669467210769653,-0.5560303227044642,0.0003,7950,0.06975526362657547,0.24599609375,-0.04707436586322729
572,1632256,1.14154881,797,2852,300.0,0.048380174,0.6043187864124775,0.2,0.27454519271850586,-0.561614908464253,0.0003,7960,0.2638355791568756,0.241455078125,-0.0476251491549192
572,1634304,1.0001672199999998,798,2854,300.0,0.06342932,0.1566477583022788,0.2,0.4398881196975708,-0.5360885072499514,0.0003,7970,-0.019354186952114105,0.241357421875,-0.0424068374093622
572,1636352,0.7426168900000001,799,2856,300.0,0.055299904,0.3505452584475279,0.2,0.3514624238014221,-0.5493500384502112,0.0003,7980,0.12846706807613373,0.23466796875,-0.04074387389264302
572,1638400,0.5557928100000001,800,2860,300.0,0.058111735,0.22974278386682273,0.2,0.29695820808410645,-0.546616842970252,0.0003,7990,0.02317502722144127,0.2421875,-0.04697856922866776
573,1640448,0.5339191000000001,801,2862,300.0,0.04532225,0.4912576258648187,0.2,0.08234715461730957,-0.5400824053213,0.0003,8000,0.08798688650131226,0.213916015625,-0.03903618127806112
573,1642496,0.36205394000000024,802,2865,300.0,0.06452393,0.17149641108699143,0.2,-0.5853148698806763,-0.5414142943918705,0.0003,8010,-0.02184632420539856,0.248046875,-0.04564707011450082
573,1644544,0.21534522000000003,803,2868,300.0,0.043975182,0.5025296495296061,0.2,0.08695560693740845,-0.5328752582892775,0.0003,8020,0.10913706570863724,0.223486328125,-0.04166332960739964
573,1646592,0.5299611800000001,804,2870,300.0,0.049156994,0.4365014991723001,0.2,-0.06766283512115479,-0.5538184258155525,0.0003,8030,0.09732386469841003,0.228759765625,-0.04442808470630553
573,1648640,0.36043365,805,2873,300.0,0.054269698,0.2730416341684759,0.2,0.01199805736541748,-0.5545758381485939,0.0003,8040,0.06134914606809616,0.2439453125,-0.0454040370779694
573,1650688,0.39804345000000013,806,2875,300.0,0.048191268,0.22592267920263112,0.2,0.021457552909851074,-0.5579169543460012,0.0003,8050,0.02455184981226921,0.23818359375,-0.041886453834013085
574,1652736,0.3577346700000002,807,2878,300.0,0.053781565,0.12811657960992306,0.2,0.010883986949920654,-0.5519091285765171,0.0003,8060,0.004935089498758316,0.24345703125,-0.043630955601111056
574,1654784,0.27019182000000014,808,2880,300.0,0.059159562,0.1487003963207826,0.2,-0.022886157035827637,-0.5518614674918354,0.0003,8070,-0.0002238154411315918,0.2537109375,-0.044200667148106734
574,1656832,0.000700460000000156,809,2883,300.0,0.055999756,0.5298976595047862,0.2,0.002418041229248047,-0.5605708102695643,0.0003,8080,0.208433598279953,0.2365234375,-0.042664658481953666
574,1658880,0.4889947899999999,810,2885,300.0,0.05733066,0.3193749227561057,0.2,-0.13059234619140625,-0.5716654688119889,0.0003,8090,0.06357862800359726,0.254443359375,-0.0449295851693023
574,1660928,0.09718437000000002,811,2888,300.0,0.058437645,0.20853608599863946,0.2,0.10406970977783203,-0.5594069557264447,0.0003,8100,0.016439922153949738,0.241943359375,-0.043046871808473955
575,1662976,0.28994428000000005,812,2891,300.0,0.052560583,0.35391427474096415,0.2,-0.0539320707321167,-0.5555437909439206,0.0003,8110,0.13160410523414612,0.24208984375,-0.046331571519840506
575,1665024,0.47854135999999997,813,2893,300.0,0.067892425,0.1883898074971512,0.2,0.07593625783920288,-0.5567297908477485,0.0003,8120,0.0027083978056907654,0.251611328125,-0.045021892504883
575,1667072,0.4086577600000002,814,2895,300.0,0.048273146,0.5510838449001312,0.2,0.010887563228607178,-0.5666997652500868,0.0003,8130,0.167320117354393,0.239892578125,-0.047004933051357514
575,1669120,0.5376932000000001,815,2898,300.0,0.05769506,0.2440953322686255,0.2,0.13910162448883057,-0.555629208497703,0.0003,8140,0.016016241163015366,0.261181640625,-0.04787867677223403
576,1671168,0.27530442,816,2901,300.0,0.052685358,0.2878285868559033,0.2,-0.07140088081359863,-0.5603493292815983,0.0003,8150,0.034913480281829834,0.2365234375,-0.043949272052850576
576,1673216,0.42639648,817,2903,300.0,0.05657595,0.23385340149980038,0.2,0.027794063091278076,-0.5432918810285627,0.0003,8160,-0.005030207335948944,0.23955078125,-0.04357760659622727
576,1675264,0.1265744400000001,818,2905,300.0,0.059563722,0.2521914520068094,0.2,-0.17928242683410645,-0.5504309022799134,0.0003,8170,0.06010851263999939,0.25087890625,-0.041109130146651296
576,1677312,-0.24986603999999996,819,2908,300.0,0.050323762,0.4919753709807992,0.2,0.016377568244934082,-0.5715707504190505,0.0003,8180,0.22918589413166046,0.22021484375,-0.03915562655602116
577,1679360,-0.5516342099999999,820,2910,300.0,0.05804864,0.18713488944340498,0.2,0.044101595878601074,-0.5665145031176507,0.0003,8190,0.048245519399642944,0.242236328125,-0.04340232074609958
577,1681408,-0.5017751800000001,821,2912,300.0,0.045823596,0.5691712193191052,0.2,0.019150733947753906,-0.5752948648296297,0.0003,8200,0.1790488064289093,0.241650390625,-0.044404243724420665
577,1683456,-0.4346099499999999,822,2915,300.0,0.05561527,0.38130551893264053,0.2,-0.12584960460662842,-0.5643870626576245,0.0003,8210,0.04204689711332321,0.24296875,-0.046160814655013385
577,1685504,-0.7048726399999998,823,2917,300.0,0.05469224,0.22072394201532006,0.2,0.12461346387863159,-0.5631842041388154,0.0003,8220,0.03855980932712555,0.2419921875,-0.04378867967461701
577,1687552,-0.9186599700000001,824,2920,300.0,0.051933244,0.2782997967675328,0.2,0.14967679977416992,-0.5519043607637286,0.0003,8230,0.03351088613271713,0.2421875,-0.0411699837204651
578,1689600,-0.8300408600000001,825,2922,300.0,0.054449778,0.14212388780433685,0.2,-0.0323634147644043,-0.5517313475720584,0.0003,8240,-0.01319095492362976,0.2353515625,-0.04383050434989855
578,1691648,-1.1683715300000004,826,2925,300.0,0.04796263,0.34490310279652475,0.2,0.05925697088241577,-0.5676621136255562,0.0003,8250,0.09673857688903809,0.236328125,-0.04516796714160591
578,1693696,-1.5331256600000003,827,2928,300.0,0.049303263,0.7206744253635406,0.2,0.1520397663116455,-0.5799492905847728,0.0003,8260,0.22405311465263367,0.224462890625,-0.043752699511242096
578,1695744,-1.6036468999999998,828,2932,300.0,0.053500168,0.24330190089531242,0.2,0.3798869252204895,-0.5772967861033976,0.0003,8270,0.03428024798631668,0.246728515625,-0.04418328894680599
578,1697792,-1.52328654,829,2935,300.0,0.050325323,0.32191510070115326,0.2,0.3119965195655823,-0.566751875821501,0.0003,8280,0.06263157725334167,0.236328125,-0.04313298815541202
578,1699840,-1.3389585,830,2938,300.0,0.050239664,0.17525609452277421,0.2,0.5942052602767944,-0.5572626591660083,0.0003,8290,-0.009927913546562195,0.239013671875,-0.042834181991929655
564,1701888,-1.4479659200000004,831,3012,300.0,0.051714573,0.3023696606978774,0.2,0.39169806241989136,-0.5861929508857429,0.0003,8300,0.10491902381181717,0.250732421875,-0.043654518679250034
565,1703936,-1.8583640399999999,832,3015,300.0,0.049830087,0.5789740583859384,0.2,0.20491206645965576,-0.5927395280450583,0.0003,8310,0.17178285121917725,0.249169921875,-0.048098914750153196
565,1705984,-1.2194499999999997,833,3017,300.0,0.0556209,0.125295973662287,0.2,0.5835399627685547,-0.5686756302602589,0.0003,8320,0.005439411848783493,0.256103515625,-0.04511091332678916
565,1708032,-1.0838725699999998,834,3020,300.0,0.0490383,0.461796020809561,0.2,0.42947423458099365,-0.5535540240816772,0.0003,8330,0.10493163764476776,0.229345703125,-0.040503874007845296
565,1710080,-1.8538559100000003,835,3023,300.0,0.05185438,0.3329735036473721,0.2,0.603091835975647,-0.5608781873248517,0.0003,8340,0.10747510939836502,0.24287109375,-0.044094970577862116
565,1712128,-1.6315175499999999,836,3026,300.0,0.05748293,0.25993801639415326,0.2,0.5700551271438599,-0.5640211584977806,0.0003,8350,0.06354229152202606,0.22841796875,-0.04124828129279194
565,1714176,-1.9171097899999996,837,3028,300.0,0.060599346,0.2532961414195597,0.2,0.6375921368598938,-0.5625568835996091,0.0003,8360,0.06610280275344849,0.247216796875,-0.042491788536426614
566,1716224,-1.2430984599999997,838,3031,300.0,0.041626547,0.9864876482635736,0.2,0.27019965648651123,-0.5747642295435071,0.0003,8370,0.3246503174304962,0.229296875,-0.0433055562665686
566,1718272,-0.56611128,839,3034,300.0,0.048899934,0.6105535769835114,0.2,0.21729880571365356,-0.568073598574847,0.0003,8380,0.1062922403216362,0.24296875,-0.04562618076452054
566,1720320,-0.21363825999999997,840,3036,300.0,0.054211747,0.3899938279762864,0.2,0.41647928953170776,-0.5282065832056105,0.0003,8390,0.08610924333333969,0.234814453125,-0.044670209966716355
566,1722368,-0.31866914999999996,841,3040,300.0,0.058447547,0.30988758262246846,0.2,0.4093731641769409,-0.555862489901483,0.0003,8400,0.06722918152809143,0.251318359375,-0.04549320400401484
566,1724416,-0.45259165,842,3042,300.0,0.05264231,0.2805149501655251,0.2,0.37314939498901367,-0.5498551753349602,0.0003,8410,0.0539097860455513,0.24384765625,-0.04290457357710693
566,1726464,-0.4047252700000001,843,3045,300.0,0.048769534,0.9398276016116143,0.2,0.26160120964050293,-0.5609915284439921,0.0003,8420,0.386307954788208,0.233837890625,-0.0416974519379437
567,1728512,-0.4865730200000001,844,3048,300.0,0.0569902,0.42430832372047006,0.2,0.34340548515319824,-0.5544368710368872,0.0003,8430,0.09561167657375336,0.2689453125,-0.04439302356622647
567,1730560,-0.55222431,845,3051,300.0,0.075003326,0.2060967167839408,0.2,0.4261082410812378,-0.554974230658263,0.0003,8440,0.010985076427459717,0.26220703125,-0.04718392761133146
567,1732608,-1.0331446800000001,846,3053,300.0,0.052904718,0.5782881936989724,0.2,0.14298135042190552,-0.5511644233949482,0.0003,8450,0.2032240480184555,0.23837890625,-0.040299563569715244
567,1734656,-0.33478682999999987,847,3056,300.0,0.06199021,0.2936361980158836,0.2,-0.16604959964752197,-0.5447854619473219,0.0003,8460,0.04735277593135834,0.235546875,-0.04302547735278495
567,1736704,-0.20363445000000005,848,3059,300.0,0.056979552,0.3692784174811095,0.2,0.012770652770996094,-0.5515414129942655,0.0003,8470,0.06878958642482758,0.236962890625,-0.043426402680051976
567,1738752,0.26307212999999996,849,3061,300.0,0.053903222,0.5372092960402369,0.2,0.02575594186782837,-0.5585456108674407,0.0003,8480,0.23574517667293549,0.239404296875,-0.04385202262783423
567,1740800,0.5322423,850,3066,300.0,0.053474896,0.36531101148575545,0.2,0.04903578758239746,-0.566864644922316,0.0003,8490,0.08883725851774216,0.236865234375,-0.04365084264827601
567,1742848,0.2605637099999997,851,3068,300.0,0.06560439,0.22500034014228731,0.2,0.19317227602005005,-0.5725964508019388,0.0003,8500,0.05340588092803955,0.2533203125,-0.04598997770517599
568,1744896,0.6158230499999999,852,3071,300.0,0.06285207,0.16306817471049725,0.2,0.21449434757232666,-0.5724541080184281,0.0003,8510,-0.01616615056991577,0.267919921875,-0.04706809734634589
568,1746944,0.32251733999999976,853,3073,300.0,0.04661264,0.8199345586821437,0.2,0.10940814018249512,-0.5531943316571415,0.0003,8520,0.33929285407066345,0.231591796875,-0.0437718813540414
568,1748992,-0.06591507999999989,854,3076,300.0,0.06669606,0.13133099775295703,0.2,0.27229809761047363,-0.5580306776799262,0.0003,8530,-0.009112030267715454,0.2541015625,-0.04249137658334803
568,1751040,0.12317596999999982,855,3078,300.0,0.054521203,0.2617331210989505,0.2,0.275316059589386,-0.5620976116508245,0.0003,8540,0.10575293004512787,0.25,-0.04495840193994809
568,1753088,0.34055958999999963,856,3081,300.0,0.0581673,0.538905970333144,0.2,0.08702772855758667,-0.5496897836215794,0.0003,8550,0.20289641618728638,0.22998046875,-0.0421998579549836
568,1755136,-0.07403007000000002,857,3084,300.0,0.050048955,0.33291540797799823,0.2,-0.04254150390625,-0.5443965381011366,0.0003,8560,0.04532190412282944,0.2296875,-0.042023081888328304
569,1757184,-0.24826596,858,3087,300.0,0.057154924,0.261208305042237,0.2,0.2107689380645752,-0.5505853288806974,0.0003,8570,0.07187483459711075,0.23681640625,-0.04295921151060611
569,1759232,-0.31354168000000004,859,3089,300.0,0.055494938,0.21024209717288614,0.2,0.21915143728256226,-0.5479010662063957,0.0003,8580,0.027465276420116425,0.256005859375,-0.04503681331989355
569,1761280,-0.12204067999999997,860,3093,300.0,0.06335462,0.3269964527804404,0.2,-0.05364525318145752,-0.5516822031699121,0.0003,8590,0.09787746518850327,0.24921875,-0.04649868486740161
569,1763328,-0.3418060899999999,861,3097,300.0,0.05940007,0.4352962446399033,0.2,0.010377049446105957,-0.5424410504288971,0.0003,8600,0.1708829700946808,0.233837890625,-0.038913832537946294
569,1765376,-0.6438297000000002,862,3100,300.0,0.058233827,0.16164114426355808,0.2,-0.17301392555236816,-0.5362634633667767,0.0003,8610,0.02002553641796112,0.2541015625,-0.042947913313400934
569,1767424,-0.8972407599999999,863,3102,300.0,0.05684778,0.3790480730123818,0.2,0.17483997344970703,-0.5553650774993002,0.0003,8620,0.08056893944740295,0.247705078125,-0.043018027557991445
569,1769472,-1.21598428,864,3105,300.0,0.05155826,0.4055642345920205,0.2,0.1139259934425354,-0.5464018812403083,0.0003,8630,0.09992070496082306,0.24423828125,-0.045854336029151455
570,1771520,-1.1368229300000001,865,3107,300.0,0.048787195,0.48064748402684926,0.2,0.2225637435913086,-0.5602074896916747,0.0003,8640,0.1263236403465271,0.23564453125,-0.045073689686250876
570,1773568,-1.3212247699999995,866,3109,300.0,0.053014316,0.5339134221896529,0.2,0.11705082654953003,-0.5474312197417021,0.0003,8650,0.18062254786491394,0.22568359375,-0.04288899672974367
570,1775616,-1.2912644199999996,867,3112,300.0,0.057032384,0.87410021238029,0.2,0.06918036937713623,-0.5534123443067074,0.0003,8660,0.32940059900283813,0.2220703125,-0.04063678365491796
570,1777664,-1.20498257,868,3114,300.0,0.06608641,0.267686143796891,0.2,0.14125919342041016,-0.5464102766476572,0.0003,8670,0.05028002709150314,0.25869140625,-0.04415254573104903
570,1779712,-1.5739541000000004,869,3117,300.0,0.060797226,0.2592899669427425,0.2,0.28984391689300537,-0.5288869414478541,0.0003,8680,0.03272293508052826,0.2529296875,-0.04488043639867101
571,1781760,-1.51014274,870,3120,300.0,0.058436535,0.24622532301582395,0.2,0.3658992052078247,-0.5392715720459819,0.0003,8690,0.029706217348575592,0.253173828125,-0.04109340636932757
571,1783808,-0.9972983499999998,871,3122,300.0,0.052993156,0.5917382353916765,0.2,0.31401312351226807,-0.5251624212600291,0.0003,8700,0.18426182866096497,0.2326171875,-0.042710676562273876
571,1785856,-0.61303748,872,3124,300.0,0.06254097,0.4923881535418332,0.2,0.24456524848937988,-0.5144324681721628,0.0003,8710,0.15583547949790955,0.24951171875,-0.03751282795128645
571,1787904,-0.3743234800000002,873,3127,300.0,0.07049982,0.1443343794438988,0.2,0.5465742945671082,-0.5021422635763884,0.0003,8720,0.022673089057207108,0.253515625,-0.04198982684174553
571,1789952,-0.11230690000000011,874,3129,300.0,0.06498702,0.3452875537797809,0.2,0.4444412589073181,-0.5307999271899462,0.0003,8730,0.06999741494655609,0.2501953125,-0.046863638766808435
572,1792000,0.3955709200000001,875,3132,300.0,0.052546203,0.44078876907005904,0.2,0.35825949907302856,-0.5096698172390461,0.0003,8740,0.07219373434782028,0.227880859375,-0.04187802480591927
572,1794048,0.6044655999999999,876,3134,300.0,0.058176387,0.17731875472236425,0.2,0.5744925141334534,-0.5220999585464596,0.0003,8750,-0.009025722742080688,0.244677734375,-0.04416549960151315
572,1796096,0.8048221699999998,877,3137,300.0,0.053403057,0.4753045400604606,0.2,0.3064075708389282,-0.516114738304168,0.0003,8760,0.15416273474693298,0.2349609375,-0.04275230813655071
572,1798144,0.6563611999999998,878,3139,300.0,0.057593778,0.2637266306672245,0.2,0.2994793653488159,-0.5161056159064173,0.0003,8770,0.09233678132295609,0.250732421875,-0.04685935793095268
560,1800192,1.2136370599999997,879,3212,300.0,0.070897155,0.18737430984620004,0.2,0.3093109726905823,-0.5167601574212313,0.0003,8780,-0.001011289656162262,0.262451171875,-0.04372507541556843
