time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
1401600,4672,1046,1339,0.26735532,300.0,0.01,0.0008777902694419026,13615,0.0001
1402800,4676,1046,1340,0.24435903000000014,300.0,0.01,0.0009480147855356336,13627,0.0001
1404000,4680,1047,1340,0.21601371000000008,300.0,0.01,0.0006721097743138671,13639,0.0001
1405200,4684,1047,1341,0.15137387999999996,300.0,0.01,0.0007408913224935532,13651,0.0001
1406400,4688,1047,1342,0.10039966999999991,300.0,0.01,0.0008053320925682783,13663,0.0001
1407600,4692,1048,1342,0.11685404,300.0,0.01,0.001025891164317727,13675,0.0001
1408800,4696,1048,1343,0.19060567000000006,300.0,0.01,0.000587862974498421,13687,0.0001
1410000,4700,1048,1344,0.04264078000000002,300.0,0.01,0.0016419114544987679,13699,0.0001
1411200,4704,1049,1344,0.04406215999999996,300.0,0.01,0.0006988270324654877,13711,0.0001
1412400,4708,1049,1345,0.028779050000000014,300.0,0.01,0.0009465694311074913,13723,0.0001
1413600,4712,1049,1346,0.07828094000000002,300.0,0.01,0.0007302224403247237,13735,0.0001
1414800,4716,1050,1347,0.18134711999999997,300.0,0.01,0.001006362959742546,13747,0.0001
1416000,4720,1050,1347,0.17813236999999993,300.0,0.01,0.0006583349895663559,13759,0.0001
1417200,4724,1050,1348,0.10218424999999998,300.0,0.01,0.0004662178107537329,13771,0.0001
1418400,4728,1051,1349,0.16136364999999991,300.0,0.01,0.0007548853754997253,13783,0.0001
1419600,4732,1051,1350,0.036589809999999924,300.0,0.01,0.0008760774508118629,13795,0.0001
1420800,4736,1051,1350,-0.037970140000000076,300.0,0.01,0.0008982360595837235,13807,0.0001
1422000,4740,1052,1351,0.09850873999999997,300.0,0.01,0.0007653023349121213,13819,0.0001
1423200,4744,1052,1351,-0.08985958999999999,300.0,0.01,0.001098940148949623,13831,0.0001
1424400,4748,1053,1352,-0.05050139000000007,300.0,0.01,0.0005826961132697761,13843,0.0001
1425600,4752,1053,1353,-0.12194213000000008,300.0,0.01,0.0005317962495610118,13855,0.0001
1426800,4756,1053,1353,-0.027063470000000027,300.0,0.01,0.001127840019762516,13867,0.0001
1428000,4760,1054,1354,0.00472743999999996,300.0,0.01,0.0017666660714894533,13879,0.0001
1429200,4764,1054,1355,0.11698866000000001,300.0,0.01,0.0006861651199869812,13891,0.0001
1430400,4768,1054,1356,-0.13874588,300.0,0.01,0.0006352054188027978,13903,0.0001
1431600,4772,1055,1356,-0.11173135000000006,300.0,0.01,0.0006499640876427293,13915,0.0001
1432800,4776,1055,1357,-0.06493936000000003,300.0,0.01,0.0006210815045051277,13927,0.0001
1434000,4780,1055,1358,-0.03990776000000003,300.0,0.01,0.0005918496171943843,13939,0.0001
1435200,4784,1056,1359,0.09305469000000001,300.0,0.01,0.000640715123154223,13951,0.0001
1436400,4788,1056,1359,-0.09834004,300.0,0.01,0.0052526649087667465,13963,0.0001
1437600,4792,1056,1360,-0.09708881000000004,300.0,0.01,0.0007734491373412311,13975,0.0001
1438800,4796,1057,1361,-0.08917342000000003,300.0,0.01,0.0012226228136569262,13987,0.0001
1440000,4800,1057,1361,-0.12293546000000001,300.0,0.01,0.0007256567478179932,13999,0.0001
1441200,4804,1057,1362,-0.09689723999999998,300.0,0.01,0.0007187370210886002,14011,0.0001
1442400,4808,1057,1363,-0.08264246999999994,300.0,0.01,0.000519807799719274,14023,0.0001
1443600,4812,1058,1364,-0.11433050999999991,300.0,0.01,0.0009666706901043653,14035,0.0001
1444800,4816,1058,1364,-0.22388485999999996,300.0,0.01,0.0006439806311391294,14047,0.0001
1446000,4820,1059,1365,-0.19063233999999996,300.0,0.01,0.000866804039105773,14059,0.0001
1447200,4824,1059,1366,-0.2558549999999999,300.0,0.01,0.0007223269785754383,14071,0.0001
1448400,4828,1059,1366,-0.26484993,300.0,0.01,0.0008263806812465191,14083,0.0001
1449600,4832,1059,1367,-0.21076285000000003,300.0,0.01,0.0007672171341255307,14095,0.0001
1450800,4836,1060,1368,-0.18865376,300.0,0.01,0.0007241370622068644,14107,0.0001
1452000,4840,1060,1369,-0.20189635,300.0,0.01,0.0010995229240506887,14119,0.0001
1453200,4844,1060,1370,-0.15048182999999998,300.0,0.01,0.0005659142625518143,14131,0.0001
1454400,4848,1060,1370,-0.31723408,300.0,0.01,0.0008991928771138191,14143,0.0001
1455600,4852,1061,1371,-0.06435786999999998,300.0,0.01,0.0006644936511293054,14155,0.0001
1456800,4856,1061,1372,-0.07909322999999993,300.0,0.01,0.001872067921794951,14167,0.0001
1458000,4860,1061,1372,-0.06422548999999987,300.0,0.01,0.0005414515035226941,14179,0.0001
1459200,4864,1062,1373,-0.20567888999999986,300.0,0.01,0.0008887626463547349,14191,0.0001
1460400,4868,1062,1374,-0.18063256999999996,300.0,0.01,0.00043631676817312837,14203,0.0001
1461600,4872,1062,1375,-0.12617956,300.0,0.01,0.0010926275281235576,14215,0.0001
1462800,4876,1063,1375,-0.10795758000000007,300.0,0.01,0.0006405002204701304,14227,0.0001
1464000,4880,1063,1376,-0.18784849,300.0,0.01,0.0005940388655290008,14239,0.0001
1465200,4884,1063,1377,-0.36983296999999987,300.0,0.01,0.000686508952639997,14251,0.0001
1466400,4888,1064,1377,-0.24593052999999987,300.0,0.01,0.0006272197933867574,14263,0.0001
1467600,4892,1064,1378,-0.2189046599999999,300.0,0.01,0.0005989603232592344,14275,0.0001
1468800,4896,1064,1379,-0.42651928,300.0,0.01,0.0007561938837170601,14287,0.0001
1470000,4900,1065,1380,-0.3629747900000001,300.0,0.01,0.0005854538176208735,14299,0.0001
1471200,4904,1065,1380,-0.42437190000000014,300.0,0.01,0.0006856279214844108,14311,0.0001
1472400,4908,1065,1381,-0.5600961400000002,300.0,0.01,0.0008197346469387412,14323,0.0001
1473600,4912,1066,1381,-0.6553622699999999,300.0,0.01,0.0012646573595702648,14335,0.0001
1474800,4916,1066,1382,-0.50258411,300.0,0.01,0.0007786658825352788,14347,0.0001
1476000,4920,1067,1383,-0.69002462,300.0,0.01,0.0006666944827884436,14359,0.0001
1477200,4924,1067,1383,-0.5450929099999999,300.0,0.01,0.0007325237384065986,14371,0.0001
1478400,4928,1067,1384,-0.7141490999999999,300.0,0.01,0.0005666718352586031,14383,0.0001
1479600,4932,1068,1385,-0.7351295299999998,300.0,0.01,0.0008575656684115529,14395,0.0001
1480800,4936,1068,1385,-0.9130168699999999,300.0,0.01,0.0007656685775145888,14407,0.0001
1482000,4940,1068,1386,-1.00192474,300.0,0.01,0.0009585391962900758,14419,0.0001
1483200,4944,1069,1387,-0.85123715,300.0,0.01,0.0012058720458298922,14431,0.0001
1484400,4948,1069,1388,-0.5493738500000002,300.0,0.01,0.0008372857701033354,14443,0.0001
1485600,4952,1069,1388,-0.6979692600000001,300.0,0.01,0.0009857231052592397,14455,0.0001
1486800,4956,1069,1389,-0.5827464100000002,300.0,0.01,0.0008427074644714594,14467,0.0001
1488000,4960,1070,1390,-0.6854246,300.0,0.01,0.000463270815089345,14479,0.0001
1489200,4964,1070,1390,-0.7044515899999999,300.0,0.01,0.000863159541040659,14491,0.0001
1490400,4968,1070,1391,-0.6307649,300.0,0.01,0.0007694594096392393,14503,0.0001
1491600,4972,1071,1392,-0.7081128399999999,300.0,0.01,0.0006660334765911102,14515,0.0001
1492800,4976,1071,1393,-0.5638779099999999,300.0,0.01,0.0008222657488659024,14527,0.0001
1494000,4980,1071,1393,-0.6261512100000001,300.0,0.01,0.0009395389934070408,14539,0.0001
1495200,4984,1072,1394,-0.5506846200000001,300.0,0.01,0.0006282427930273116,14551,0.0001
1496400,4988,1072,1395,-0.44484122,300.0,0.01,0.001121973036788404,14563,0.0001
1497600,4992,1072,1395,-0.45380828,300.0,0.01,0.0015457856934517622,14575,0.0001
1498800,4996,1073,1396,-0.43517431,300.0,0.01,0.0005418919026851654,14587,0.0001
1500000,5000,1034,1449,-0.3355314700000001,300.0,0.01,0.0008338381303474307,14599,0.0001
1501200,5004,1035,1450,-0.22335731000000003,300.0,0.01,0.00047037715557962656,14611,0.0001
1502400,5008,1035,1450,-0.13220081999999997,300.0,0.01,0.0007731743389740586,14623,0.0001
1503600,5012,1035,1451,-0.06110492000000003,300.0,0.01,0.0006052062381058931,14635,0.0001
1504800,5016,1036,1452,-0.19243667000000003,300.0,0.01,0.0011381317162886262,14647,0.0001
1506000,5020,1036,1452,-0.08081870999999996,300.0,0.01,0.0007295102113857865,14659,0.0001
1507200,5024,1037,1453,-0.04066609999999997,300.0,0.01,0.0010294299572706223,14671,0.0001
1508400,5028,1037,1454,0.2570695,300.0,0.01,0.0008440383244305849,14683,0.0001
1509600,5032,1037,1454,0.35100456,300.0,0.01,0.0007886981475166976,14695,0.0001
1510800,5036,1038,1455,0.44980404,300.0,0.01,0.0007942537777125835,14707,0.0001
1512000,5040,1038,1455,0.63820678,300.0,0.01,0.001145033398643136,14719,0.0001
1513200,5044,1038,1456,0.61305087,300.0,0.01,0.0009328501182608306,14731,0.0001
1514400,5048,1039,1457,0.42141842999999996,300.0,0.01,0.0006827030447311699,14743,0.0001
1515600,5052,1039,1457,0.40930442,300.0,0.01,0.0006789056351408362,14755,0.0001
1516800,5056,1039,1458,0.29833506000000004,300.0,0.01,0.000906481291167438,14767,0.0001
1518000,5060,1039,1459,0.27093340000000005,300.0,0.01,0.0012631805147975683,14779,0.0001
1519200,5064,1040,1460,0.45182951000000005,300.0,0.01,0.0010811021784320474,14791,0.0001
1520400,5068,1040,1460,0.5228986699999999,300.0,0.01,0.0007822514744475484,14803,0.0001
1521600,5072,1041,1461,0.5815055899999999,300.0,0.01,0.0010457042371854186,14815,0.0001
1522800,5076,1041,1462,0.46767862999999993,300.0,0.01,0.0006520713213831186,14827,0.0001
1524000,5080,1041,1462,0.4305629900000001,300.0,0.01,0.0005697751184925437,14839,0.0001
1525200,5084,1042,1463,0.47241414,300.0,0.01,0.0007361200405284762,14851,0.0001
1526400,5088,1042,1464,0.40823309,300.0,0.01,0.0008310928242281079,14863,0.0001
1527600,5092,1042,1464,0.34037095,300.0,0.01,0.0011399737559258938,14875,0.0001
1528800,5096,1043,1465,0.4537503299999999,300.0,0.01,0.00134411605540663,14887,0.0001
1530000,5100,1043,1466,0.28461828999999994,300.0,0.01,0.002369712805375457,14899,0.0001
1531200,5104,1043,1467,0.3158290399999999,300.0,0.01,0.0007984668482095003,14911,0.0001
1532400,5108,1043,1467,0.31909080999999995,300.0,0.01,0.0006882811430841684,14923,0.0001
1533600,5112,1044,1468,0.30230365,300.0,0.01,0.0005393234896473587,14935,0.0001
1534800,5116,1044,1469,0.21601225,300.0,0.01,0.0007355683483183384,14947,0.0001
1536000,5120,1044,1469,0.30617222,300.0,0.01,0.0008206801721826196,14959,0.0001
1537200,5124,1045,1470,0.14613482,300.0,0.01,0.0009422075818292797,14971,0.0001
1538400,5128,1045,1471,0.05707551999999999,300.0,0.01,0.0008146435138769448,14983,0.0001
1539600,5132,1045,1471,0.13204102,300.0,0.01,0.0005801277002319694,14995,0.0001
1540800,5136,1046,1472,0.010065830000000027,300.0,0.01,0.0007073782617226243,15007,0.0001
1542000,5140,1046,1473,-0.11187534999999998,300.0,0.01,0.0007111147278919816,15019,0.0001
1543200,5144,1047,1473,-0.039574519999999946,300.0,0.01,0.0011285876389592886,15031,0.0001
1544400,5148,1047,1474,0.13593147,300.0,0.01,0.0006008683703839779,15043,0.0001
1545600,5152,1047,1475,0.09164176000000002,300.0,0.01,0.0006062303436920047,15055,0.0001
1546800,5156,1047,1476,0.09552705999999997,300.0,0.01,0.0006227147532626987,15067,0.0001
1548000,5160,1048,1476,0.14117758999999996,300.0,0.01,0.0008795813773758709,15079,0.0001
1549200,5164,1048,1477,0.009593739999999995,300.0,0.01,0.0008174501126632094,15091,0.0001
1550400,5168,1048,1478,0.010237079999999987,300.0,0.01,0.0007991956081241369,15103,0.0001
1551600,5172,1048,1479,0.05805121999999995,300.0,0.01,0.0005226538050919771,15115,0.0001
1552800,5176,1049,1480,-0.08450890000000001,300.0,0.01,0.0005574085516855121,15127,0.0001
1554000,5180,1049,1480,0.04563365999999999,300.0,0.01,0.0008453200571238995,15139,0.0001
1555200,5184,1049,1481,0.04010756999999995,300.0,0.01,0.0020604452583938837,15151,0.0001
1556400,5188,1049,1482,0.028871619999999966,300.0,0.01,0.0017374027520418167,15163,0.0001
1557600,5192,1050,1483,0.005497309999999993,300.0,0.01,0.0010749869979918003,15175,0.0001
1558800,5196,1050,1483,-0.19613122,300.0,0.01,0.0013455094303935766,15187,0.0001
1560000,5200,1050,1484,-0.17593976999999994,300.0,0.01,0.0008713671704754233,15199,0.0001
1561200,5204,1051,1485,-0.29448364,300.0,0.01,0.0007819099701009691,15211,0.0001
1562400,5208,1051,1486,-0.3552841000000001,300.0,0.01,0.0005717159365303814,15223,0.0001
1563600,5212,1051,1486,-0.33136935,300.0,0.01,0.0008020639070309699,15235,0.0001
1564800,5216,1051,1487,-0.27076708,300.0,0.01,0.0010795507114380598,15247,0.0001
1566000,5220,1051,1488,-0.42066953000000007,300.0,0.01,0.0014729865361005068,15259,0.0001
1567200,5224,1052,1489,-0.3717993700000001,300.0,0.01,0.002557391067966819,15271,0.0001
1568400,5228,1052,1490,-0.3728629599999999,300.0,0.01,0.000906375702470541,15283,0.0001
1569600,5232,1052,1491,-0.61338124,300.0,0.01,0.00224406854249537,15295,0.0001
1570800,5236,1052,1492,-0.6174999,300.0,0.01,0.0005889851017855108,15307,0.0001
1572000,5240,1052,1492,-0.50254052,300.0,0.01,0.0007991156307980418,15319,0.0001
1573200,5244,1053,1493,-0.7185501100000002,300.0,0.01,0.0005338351475074887,15331,0.0001
1574400,5248,1053,1494,-0.74232657,300.0,0.01,0.0007640906842425466,15343,0.0001
1575600,5252,1053,1495,-0.61195678,300.0,0.01,0.001060405746102333,15355,0.0001
1576800,5256,1054,1495,-0.60301007,300.0,0.01,0.0006545727956108749,15367,0.0001
1578000,5260,1054,1496,-0.61742573,300.0,0.01,0.0011671322863548994,15379,0.0001
1579200,5264,1054,1497,-0.5395377699999999,300.0,0.01,0.0006671089213341475,15391,0.0001
1580400,5268,1055,1497,-0.65035962,300.0,0.01,0.0008050228352658451,15403,0.0001
1581600,5272,1055,1498,-0.7397393000000001,300.0,0.01,0.0014460926176980138,15415,0.0001
1582800,5276,1055,1499,-0.68451379,300.0,0.01,0.001042830292135477,15427,0.0001
1584000,5280,1055,1500,-0.65044536,300.0,0.01,0.0007046792889013886,15439,0.0001
1585200,5284,1056,1500,-0.7861111900000001,300.0,0.01,0.0006204047240316868,15451,0.0001
1586400,5288,1056,1501,-0.8703896800000002,300.0,0.01,0.0005081944400444627,15463,0.0001
1587600,5292,1056,1502,-0.7452609099999999,300.0,0.01,0.001345968572422862,15475,0.0001
1588800,5296,1057,1502,-0.54550557,300.0,0.01,0.0013513824669644237,15487,0.0001
1590000,5300,1057,1503,-0.4290432100000001,300.0,0.01,0.0008865374838933349,15499,0.0001
1591200,5304,1057,1504,-0.42680885999999996,300.0,0.01,0.0005979236448183656,15511,0.0001
1592400,5308,1058,1504,-0.3693551200000001,300.0,0.01,0.0007979374495334923,15523,0.0001
1593600,5312,1058,1505,-0.46614422000000005,300.0,0.01,0.0013701249845325947,15535,0.0001
1594800,5316,1058,1506,-0.49955246000000003,300.0,0.01,0.0006719199009239674,15547,0.0001
1596000,5320,1059,1506,-0.26177309,300.0,0.01,0.000765553442761302,15559,0.0001
1597200,5324,1059,1507,-0.31018833,300.0,0.01,0.0012522684410214424,15571,0.0001
1598400,5328,1059,1508,-0.3396428999999999,300.0,0.01,0.0008759369957260787,15583,0.0001
1599600,5332,1059,1509,-0.19833297000000003,300.0,0.01,0.0005743196234107018,15595,0.0001
1600800,5336,1024,1562,-0.05608368000000001,300.0,0.01,0.0005805171094834805,15607,0.0001
1602000,5340,1025,1562,-0.21881972000000002,300.0,0.01,0.0011073560453951359,15619,0.0001
1603200,5344,1025,1563,-0.15191562,300.0,0.01,0.0007715814281255007,15631,0.0001
1604400,5348,1025,1564,-0.26360311,300.0,0.01,0.0007946359692141414,15643,0.0001
1605600,5352,1026,1564,-0.2680416299999999,300.0,0.01,0.0005803686799481511,15655,0.0001
1606800,5356,1026,1565,-0.24443096999999997,300.0,0.01,0.0015549154486507177,15667,0.0001
1608000,5360,1026,1566,-0.17072479999999998,300.0,0.01,0.0005928255850449204,15679,0.0001
1609200,5364,1027,1566,-0.24794168000000003,300.0,0.01,0.0008325829403474927,15691,0.0001
1610400,5368,1027,1567,-0.19877544999999994,300.0,0.01,0.0029358176980167627,15703,0.0001
1611600,5372,1027,1568,-0.16217946999999996,300.0,0.01,0.0006926701753400266,15715,0.0001
1612800,5376,1027,1569,-0.20056080999999995,300.0,0.01,0.0007248613983392715,15727,0.0001
1614000,5380,1028,1570,-0.20217971999999995,300.0,0.01,0.0007254946394823492,15739,0.0001
1615200,5384,1028,1570,-0.21743530999999997,300.0,0.01,0.0012378414394333959,15751,0.0001
1616400,5388,1028,1571,-0.05031104999999997,300.0,0.01,0.0007483918452635407,15763,0.0001
1617600,5392,1028,1572,-0.03173211999999995,300.0,0.01,0.0004278958076611161,15775,0.0001
1618800,5396,1029,1572,-0.18545907999999997,300.0,0.01,0.000695557682774961,15787,0.0001
1620000,5400,1029,1573,-0.18470433000000003,300.0,0.01,0.001028638449497521,15799,0.0001
1621200,5404,1029,1574,-0.09453161999999998,300.0,0.01,0.0007795932469889522,15811,0.0001
1622400,5408,1030,1575,-0.11582316999999995,300.0,0.01,0.0011586498003453016,15823,0.0001
1623600,5412,1030,1575,-0.060862409999999964,300.0,0.01,0.0007637123926542699,15835,0.0001
1624800,5416,1030,1576,-0.049945300000000026,300.0,0.01,0.0007456927560269833,15847,0.0001
1626000,5420,1030,1577,-0.22491695000000006,300.0,0.01,0.0007215261575765908,15859,0.0001
1627200,5424,1031,1577,-0.25314185,300.0,0.01,0.0007246006280183792,15871,0.0001
1628400,5428,1031,1578,-0.35615251000000003,300.0,0.01,0.0006204049568623304,15883,0.0001
1629600,5432,1031,1579,-0.42580047,300.0,0.01,0.0008867987198755145,15895,0.0001
1630800,5436,1031,1580,-0.37657027,300.0,0.01,0.0010072870645672083,15907,0.0001
1632000,5440,1032,1581,-0.37249747000000005,300.0,0.01,0.0006239674403332174,15919,0.0001
1633200,5444,1032,1581,-0.46952299000000003,300.0,0.01,0.0007283694576472044,15931,0.0001
1634400,5448,1032,1582,-0.46687178,300.0,0.01,0.0009725670679472387,15943,0.0001
1635600,5452,1032,1583,-0.70788409,300.0,0.01,0.0007487473776564002,15955,0.0001
1636800,5456,1033,1584,-0.8011106600000001,300.0,0.01,0.003690833691507578,15967,0.0001
1638000,5460,1033,1585,-0.78966377,300.0,0.01,0.0007216382655315101,15979,0.0001
1639200,5464,1033,1585,-0.8078966,300.0,0.01,0.0014342096401378512,15991,0.0001
1640400,5468,1033,1586,-0.8828645600000002,300.0,0.01,0.0007623332785442472,16003,0.0001
1641600,5472,1034,1587,-0.8957438100000001,300.0,0.01,0.0004856158629991114,16015,0.0001
1642800,5476,1034,1588,-0.8229287500000001,300.0,0.01,0.001211490947753191,16027,0.0001
1644000,5480,1034,1588,-0.8973734600000001,300.0,0.01,0.0007466842653229833,16039,0.0001
1645200,5484,1035,1589,-0.78904947,300.0,0.01,0.0005794144817627966,16051,0.0001
1646400,5488,1035,1590,-0.9203369900000001,300.0,0.01,0.0015481369337067008,16063,0.0001
1647600,5492,1035,1590,-1.03591376,300.0,0.01,0.0008366917609237134,16075,0.0001
1648800,5496,1036,1591,-0.9025843400000001,300.0,0.01,0.0007346432539634407,16087,0.0001
1650000,5500,1036,1592,-1.0727557399999998,300.0,0.01,0.0006269242730922997,16099,0.0001
1651200,5504,1036,1592,-1.18194481,300.0,0.01,0.0016460750484839082,16111,0.0001
1652400,5508,1037,1593,-1.16893873,300.0,0.01,0.0009047352941706777,16123,0.0001
1653600,5512,1037,1594,-1.23389305,300.0,0.01,0.0006385459564626217,16135,0.0001
1654800,5516,1037,1594,-1.1044992900000001,300.0,0.01,0.000578280771151185,16147,0.0001
1656000,5520,1038,1595,-1.05683334,300.0,0.01,0.0008562208386138082,16159,0.0001
1657200,5524,1038,1596,-1.0498164,300.0,0.01,0.000608931586612016,16171,0.0001
1658400,5528,1038,1596,-0.87616697,300.0,0.01,0.0013770607765763998,16183,0.0001
1659600,5532,1038,1597,-0.8608852700000001,300.0,0.01,0.0007421072223223746,16195,0.0001
1660800,5536,1038,1598,-0.9786006999999999,300.0,0.01,0.000965084123890847,16207,0.0001
1662000,5540,1039,1599,-0.8781778699999999,300.0,0.01,0.0005929511971771717,16219,0.0001
1663200,5544,1039,1600,-0.84732902,300.0,0.01,0.0005965449381619692,16231,0.0001
1664400,5548,1039,1600,-0.8574968300000002,300.0,0.01,0.0006758426898159087,16243,0.0001
1665600,5552,1040,1601,-0.67353285,300.0,0.01,0.0023313178680837154,16255,0.0001
1666800,5556,1040,1602,-0.6101129500000001,300.0,0.01,0.0008513015927746892,16267,0.0001
1668000,5560,1040,1603,-0.5505681700000001,300.0,0.01,0.0014588257763534784,16279,0.0001
1669200,5564,1040,1603,-0.5665497900000002,300.0,0.01,0.0024392574559897184,16291,0.0001
1670400,5568,1041,1604,-0.6029033400000001,300.0,0.01,0.002853645011782646,16303,0.0001
1671600,5572,1041,1605,-0.55836913,300.0,0.01,0.0006000183639116585,16315,0.0001
1672800,5576,1041,1605,-0.8234932100000002,300.0,0.01,0.0007236759993247688,16327,0.0001
1674000,5580,1041,1606,-0.8071339800000001,300.0,0.01,0.0012179481564089656,16339,0.0001
1675200,5584,1042,1607,-0.8049361500000001,300.0,0.01,0.0022567061241716146,16351,0.0001
1676400,5588,1042,1608,-0.8201372500000003,300.0,0.01,0.0006736518698744476,16363,0.0001
1677600,5592,1042,1609,-0.8333329400000001,300.0,0.01,0.0006518946029245853,16375,0.0001
1678800,5596,1042,1610,-0.9158135300000001,300.0,0.01,0.0010042130015790462,16387,0.0001
1680000,5600,1042,1610,-0.68705756,300.0,0.01,0.002621117513626814,16399,0.0001
1681200,5604,1043,1611,-0.72555029,300.0,0.01,0.0004842976341024041,16411,0.0001
1682400,5608,1043,1612,-0.7978004000000002,300.0,0.01,0.0005194380646571517,16423,0.0001
1683600,5612,1043,1613,-0.69447501,300.0,0.01,0.0008014822378754616,16435,0.0001
1684800,5616,1043,1613,-0.6850047099999999,300.0,0.01,0.0007842789054848254,16447,0.0001
1686000,5620,1044,1614,-0.59927459,300.0,0.01,0.0007552496390417218,16459,0.0001
1687200,5624,1044,1615,-0.49313752,300.0,0.01,0.0008621694287285209,16471,0.0001
1688400,5628,1044,1615,-0.41559688,300.0,0.01,0.0022952703293412924,16483,0.0001
1689600,5632,1045,1616,-0.2648324899999999,300.0,0.01,0.0022460906766355038,16495,0.0001
1690800,5636,1045,1617,-0.22278586999999994,300.0,0.01,0.0006300749955698848,16507,0.0001
1692000,5640,1045,1618,-0.3969643700000001,300.0,0.01,0.002859012922272086,16519,0.0001
1693200,5644,1045,1618,-0.5366920500000001,300.0,0.01,0.0006731227040290833,16531,0.0001
1694400,5648,1046,1619,-0.37574787,300.0,0.01,0.0007242237916216254,16543,0.0001
1695600,5652,1046,1620,-0.44692367000000005,300.0,0.01,0.0007820181199349463,16555,0.0001
1696800,5656,1046,1620,-0.48768063,300.0,0.01,0.0006069379160180688,16567,0.0001
1698000,5660,1047,1621,-0.4858942399999999,300.0,0.01,0.0008643711335025728,16579,0.0001
1699200,5664,1047,1622,-0.52288516,300.0,0.01,0.0008130794740281999,16591,0.0001
1700400,5668,1013,1677,-0.25232319999999997,300.0,0.01,0.00110690388828516,16603,0.0001
1701600,5672,1014,1677,-0.25830847,300.0,0.01,0.000612905016168952,16615,0.0001
1702800,5676,1014,1678,0.037977180000000006,300.0,0.01,0.0008728592656552792,16627,0.0001
1704000,5680,1014,1679,-0.10977343,300.0,0.01,0.0021524704061448574,16639,0.0001
1705200,5684,1015,1679,-0.2383226300000001,300.0,0.01,0.0008797164773568511,16651,0.0001
1706400,5688,1015,1680,-0.09313255000000002,300.0,0.01,0.0014887067954987288,16663,0.0001
1707600,5692,1015,1681,-0.13634367999999997,300.0,0.01,0.0010681655257940292,16675,0.0001
1708800,5696,1016,1681,-0.01295621000000001,300.0,0.01,0.000983885838650167,16687,0.0001
1710000,5700,1016,1682,-0.09769035999999998,300.0,0.01,0.002298652660101652,16699,0.0001
1711200,5704,1016,1683,-0.0724199899999999,300.0,0.01,0.000803639180958271,16711,0.0001
1712400,5708,1016,1683,0.09150403000000008,300.0,0.01,0.001100954250432551,16723,0.0001
1713600,5712,1017,1684,0.10243800000000006,300.0,0.01,0.000541126704774797,16735,0.0001
1714800,5716,1017,1685,0.03539464,300.0,0.01,0.001269568339921534,16747,0.0001
1716000,5720,1017,1685,-0.08591807000000004,300.0,0.01,0.0017271153628826141,16759,0.0001
1717200,5724,1018,1686,-0.09919545999999993,300.0,0.01,0.0011297091841697693,16771,0.0001
1718400,5728,1018,1687,-0.3127842199999999,300.0,0.01,0.0007285371539182961,16783,0.0001
1719600,5732,1018,1688,-0.6120124700000001,300.0,0.01,0.0007837556768208742,16795,0.0001
1720800,5736,1018,1689,-0.47215093,300.0,0.01,0.003105440177023411,16807,0.0001
1722000,5740,1019,1689,-0.19282062999999994,300.0,0.01,0.0005647506332024932,16819,0.0001
1723200,5744,1019,1690,0.03374917000000002,300.0,0.01,0.0007681476417928934,16831,0.0001
1724400,5748,1019,1691,-0.11006033999999999,300.0,0.01,0.0007192656048573554,16843,0.0001
1725600,5752,1020,1691,-0.0023989499999999887,300.0,0.01,0.0008796523325145245,16855,0.0001
1726800,5756,1020,1692,0.07604472,300.0,0.01,0.000681848730891943,16867,0.0001
1728000,5760,1020,1693,0.1878593,300.0,0.01,0.001165624475106597,16879,0.0001
1729200,5764,1020,1693,0.27374301,300.0,0.01,0.0005396278575062752,16891,0.0001
1730400,5768,1021,1694,0.09898875000000001,300.0,0.01,0.0006815587403252721,16903,0.0001
1731600,5772,1021,1695,-0.0061284300000000605,300.0,0.01,0.000577748054638505,16915,0.0001
1732800,5776,1021,1695,0.04202464999999997,300.0,0.01,0.0012980041792616248,16927,0.0001
1734000,5780,1022,1696,0.13010888999999992,300.0,0.01,0.0008422086830250919,16939,0.0001
1735200,5784,1022,1697,0.18527071,300.0,0.01,0.0011715488508343697,16951,0.0001
1736400,5788,1022,1698,0.13198732000000007,300.0,0.01,0.00037262390833348036,16963,0.0001
1737600,5792,1022,1699,0.3335309900000001,300.0,0.01,0.0006377041572704911,16975,0.0001
1738800,5796,1022,1699,0.30728737,300.0,0.01,0.0008685363573022187,16987,0.0001
1740000,5800,1023,1700,0.37645709000000005,300.0,0.01,0.0009527562069706619,16999,0.0001
1741200,5804,1023,1701,0.45593063000000006,300.0,0.01,0.002843582071363926,17011,0.0001
1742400,5808,1023,1702,0.38896786000000005,300.0,0.01,0.0011274655116721988,17023,0.0001
1743600,5812,1023,1703,0.27649863,300.0,0.01,0.0008029313175939023,17035,0.0001
1744800,5816,1024,1703,0.37423175000000003,300.0,0.01,0.0017126768361777067,17047,0.0001
1746000,5820,1024,1704,0.3085070200000001,300.0,0.01,0.0015450892969965935,17059,0.0001
1747200,5824,1024,1705,0.21927532000000002,300.0,0.01,0.00048277166206389666,17071,0.0001
1748400,5828,1024,1706,0.36423378,300.0,0.01,0.002286639530211687,17083,0.0001
1749600,5832,1025,1706,0.45417623000000007,300.0,0.01,0.000660150486510247,17095,0.0001
1750800,5836,1025,1707,0.35579668000000003,300.0,0.01,0.005083922296762466,17107,0.0001
