time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,time/episodes,train/loss,train/learning_rate,train/n_updates
1109,-0.12298012999999987,971,300.0,0.01,1078800,3596,0.004700799006968737,0.0001,10387
1110,-0.1511447899999998,972,300.0,0.01,1080000,3600,0.005808359012007713,0.0001,10399
1111,0.08392656000000016,972,300.0,0.01,1081200,3604,0.004777696914970875,0.0001,10411
1112,0.18879007000000006,973,300.0,0.01,1082400,3608,0.004983274731785059,0.0001,10423
1112,-0.2267657599999999,973,300.0,0.01,1083600,3612,0.005622330587357283,0.0001,10435
1113,-0.7244765099999995,974,300.0,0.01,1084800,3616,0.005236759316176176,0.0001,10447
1114,-0.7159168599999998,974,300.0,0.01,1086000,3620,0.007286604959517717,0.0001,10459
1114,-0.8492887899999998,975,300.0,0.01,1087200,3624,0.006719195283949375,0.0001,10471
1115,-1.4235929499999997,975,300.0,0.01,1088400,3628,0.006041061133146286,0.0001,10483
1116,-1.5818506100000003,975,300.0,0.01,1089600,3632,0.004713611677289009,0.0001,10495
1117,-1.6546115300000002,976,300.0,0.01,1090800,3636,0.004272740334272385,0.0001,10507
1118,-0.6864037699999999,976,300.0,0.01,1092000,3640,0.00674132164567709,0.0001,10519
1119,-0.54591484,976,300.0,0.01,1093200,3644,0.0073275319300591946,0.0001,10531
1119,-0.69616123,977,300.0,0.01,1094400,3648,0.006066495086997747,0.0001,10543
1120,-0.6535785500000002,977,300.0,0.01,1095600,3652,0.0036437681410461664,0.0001,10555
1121,-0.8074820400000001,978,300.0,0.01,1096800,3656,0.005860392935574055,0.0001,10567
1122,-0.9005307,978,300.0,0.01,1098000,3660,0.006113863550126553,0.0001,10579
1122,-1.11919445,978,300.0,0.01,1099200,3664,0.009388729929924011,0.0001,10591
1178,-0.8984814300000002,933,300.0,0.01,1100400,3668,0.005991965066641569,0.0001,10603
1179,-0.63620749,933,300.0,0.01,1101600,3672,0.007026520557701588,0.0001,10615
1180,-0.5996276200000001,934,300.0,0.01,1102800,3676,0.006580982357263565,0.0001,10627
1181,-0.5792609900000001,934,300.0,0.01,1104000,3680,0.004848731681704521,0.0001,10639
1181,-0.27456805999999984,935,300.0,0.01,1105200,3684,0.004853026010096073,0.0001,10651
1182,-0.31103480000000006,935,300.0,0.01,1106400,3688,0.005332550965249538,0.0001,10663
1183,-0.66515771,936,300.0,0.01,1107600,3692,0.0035019791685044765,0.0001,10675
1184,-1.10431959,936,300.0,0.01,1108800,3696,0.007399219088256359,0.0001,10687
1184,-1.41566372,936,300.0,0.01,1110000,3700,0.004270174540579319,0.0001,10699
1185,-1.2725058300000003,937,300.0,0.01,1111200,3704,0.004766877740621567,0.0001,10711
1186,-1.0564801700000002,937,300.0,0.01,1112400,3708,0.005715928040444851,0.0001,10723
1188,-0.78815583,937,300.0,0.01,1113600,3712,0.005982859525829554,0.0001,10735
1189,-0.4577097799999999,937,300.0,0.01,1114800,3716,0.0048201666213572025,0.0001,10747
1190,-0.54240829,937,300.0,0.01,1116000,3720,0.004711892921477556,0.0001,10759
1191,-0.9732629599999999,937,300.0,0.01,1117200,3724,0.008756812661886215,0.0001,10771
1192,-0.6824906299999999,938,300.0,0.01,1118400,3728,0.005705799907445908,0.0001,10783
1192,-0.27120169999999993,938,300.0,0.01,1119600,3732,0.0071855890564620495,0.0001,10795
1193,-0.41623800000000005,939,300.0,0.01,1120800,3736,0.004816461354494095,0.0001,10807
1194,-0.4798215699999999,939,300.0,0.01,1122000,3740,0.003579996293410659,0.0001,10819
1195,-0.62823937,939,300.0,0.01,1123200,3744,0.004493141546845436,0.0001,10831
1195,-0.7557193500000002,940,300.0,0.01,1124400,3748,0.005076360888779163,0.0001,10843
1196,-0.7593125300000003,940,300.0,0.01,1125600,3752,0.004840358160436153,0.0001,10855
1197,-0.70044232,940,300.0,0.01,1126800,3756,0.003843760583549738,0.0001,10867
1198,-0.48530646,941,300.0,0.01,1128000,3760,0.005877787247300148,0.0001,10879
1198,-0.1824531899999999,941,300.0,0.01,1129200,3764,0.005104231648147106,0.0001,10891
1199,-0.3708887899999999,942,300.0,0.01,1130400,3768,0.0067929597571492195,0.0001,10903
1200,-0.12065226999999973,942,300.0,0.01,1131600,3772,0.0060112364590168,0.0001,10915
1201,0.6139698200000002,943,300.0,0.01,1132800,3776,0.005461164750158787,0.0001,10927
1201,0.6365733600000001,943,300.0,0.01,1134000,3780,0.005288860760629177,0.0001,10939
1202,0.23308362999999999,944,300.0,0.01,1135200,3784,0.006846377160400152,0.0001,10951
1203,-0.004723829999999916,944,300.0,0.01,1136400,3788,0.0050671836361289024,0.0001,10963
1203,0.024227380000000017,944,300.0,0.01,1137600,3792,0.005630027502775192,0.0001,10975
1204,0.50135428,945,300.0,0.01,1138800,3796,0.005561320576816797,0.0001,10987
1205,1.1366964800000001,945,300.0,0.01,1140000,3800,0.006035949103534222,0.0001,10999
1206,1.20332667,946,300.0,0.01,1141200,3804,0.004797162022441626,0.0001,11011
1207,1.1546761400000003,946,300.0,0.01,1142400,3808,0.004744342528283596,0.0001,11023
1207,1.4098952900000006,946,300.0,0.01,1143600,3812,0.004261888563632965,0.0001,11035
1208,1.269534,947,300.0,0.01,1144800,3816,0.005815938580781221,0.0001,11047
1209,1.30109911,947,300.0,0.01,1146000,3820,0.006965307984501123,0.0001,11059
1210,1.6011515500000002,947,300.0,0.01,1147200,3824,0.006241641938686371,0.0001,11071
1211,1.3574581799999998,948,300.0,0.01,1148400,3828,0.004795040003955364,0.0001,11083
1211,1.26962677,948,300.0,0.01,1149600,3832,0.006414385046809912,0.0001,11095
1212,1.7133149,949,300.0,0.01,1150800,3836,0.005099778529256582,0.0001,11107
1213,1.55917058,949,300.0,0.01,1152000,3840,0.007173583842813969,0.0001,11119
1213,2.12304272,950,300.0,0.01,1153200,3844,0.003970791585743427,0.0001,11131
1214,2.47200194,950,300.0,0.01,1154400,3848,0.007367115467786789,0.0001,11143
1215,2.31531563,950,300.0,0.01,1155600,3852,0.003925864584743977,0.0001,11155
1216,2.87135911,951,300.0,0.01,1156800,3856,0.006438925862312317,0.0001,11167
1216,3.04126478,951,300.0,0.01,1158000,3860,0.005675709806382656,0.0001,11179
1217,2.4831193100000006,951,300.0,0.01,1159200,3864,0.00486015947535634,0.0001,11191
1218,2.45827563,952,300.0,0.01,1160400,3868,0.0044181616976857185,0.0001,11203
1219,1.9986238399999998,952,300.0,0.01,1161600,3872,0.004472150932997465,0.0001,11215
1220,1.37147272,953,300.0,0.01,1162800,3876,0.004616331774741411,0.0001,11227
1220,1.03449813,953,300.0,0.01,1164000,3880,0.005599320400506258,0.0001,11239
1221,1.1765447299999998,953,300.0,0.01,1165200,3884,0.004726859740912914,0.0001,11251
1222,1.2818972100000001,954,300.0,0.01,1166400,3888,0.0061106132343411446,0.0001,11263
1223,1.4469238599999994,954,300.0,0.01,1167600,3892,0.0055707525461912155,0.0001,11275
1223,1.1587493999999998,954,300.0,0.01,1168800,3896,0.007275975309312344,0.0001,11287
1224,0.7570516700000001,955,300.0,0.01,1170000,3900,0.0062926472164690495,0.0001,11299
1225,0.59393133,955,300.0,0.01,1171200,3904,0.004254143685102463,0.0001,11311
1226,0.5694643799999999,956,300.0,0.01,1172400,3908,0.005312804132699966,0.0001,11323
1226,0.8113245499999999,956,300.0,0.01,1173600,3912,0.005505451932549477,0.0001,11335
1227,0.4991994199999998,956,300.0,0.01,1174800,3916,0.004802053794264793,0.0001,11347
1228,0.7840047399999998,957,300.0,0.01,1176000,3920,0.0059899319894611835,0.0001,11359
1229,0.7394382,957,300.0,0.01,1177200,3924,0.005134147591888905,0.0001,11371
1229,0.9850346999999996,958,300.0,0.01,1178400,3928,0.005933518987149,0.0001,11383
1230,0.59230979,958,300.0,0.01,1179600,3932,0.004092131741344929,0.0001,11395
1231,0.59221678,959,300.0,0.01,1180800,3936,0.005022161640226841,0.0001,11407
1231,0.7656835399999997,959,300.0,0.01,1182000,3940,0.005719276610761881,0.0001,11419
1232,0.5885110299999998,960,300.0,0.01,1183200,3944,0.008378528989851475,0.0001,11431
1233,-0.06844318000000012,960,300.0,0.01,1184400,3948,0.005159761290997267,0.0001,11443
1233,-0.31284142000000015,960,300.0,0.01,1185600,3952,0.011640428565442562,0.0001,11455
1234,-0.7083506999999999,961,300.0,0.01,1186800,3956,0.0046592275612056255,0.0001,11467
1235,-1.1724064699999996,961,300.0,0.01,1188000,3960,0.006100638769567013,0.0001,11479
1236,-0.9615328299999999,962,300.0,0.01,1189200,3964,0.00636160047724843,0.0001,11491
1237,-0.9044065600000002,962,300.0,0.01,1190400,3968,0.004743657074868679,0.0001,11503
1237,-0.9125639199999999,962,300.0,0.01,1191600,3972,0.0041730524972081184,0.0001,11515
1238,-0.8025313900000001,963,300.0,0.01,1192800,3976,0.0045775664038956165,0.0001,11527
1239,-0.69571193,963,300.0,0.01,1194000,3980,0.0058311838656663895,0.0001,11539
1240,-0.6796523500000003,963,300.0,0.01,1195200,3984,0.0048569063656032085,0.0001,11551
1240,-0.3435699900000004,964,300.0,0.01,1196400,3988,0.0052367160096764565,0.0001,11563
1241,-0.11543002000000042,964,300.0,0.01,1197600,3992,0.0071893008425831795,0.0001,11575
1242,-0.048931140000000185,964,300.0,0.01,1198800,3996,0.0037902973126620054,0.0001,11587
1298,-0.0644712300000001,924,300.0,0.01,1200000,4000,0.004975522868335247,0.0001,11599
1299,-0.28725586,924,300.0,0.01,1201200,4004,0.004371639806777239,0.0001,11611
1300,-0.5868094899999998,924,300.0,0.01,1202400,4008,0.005118945613503456,0.0001,11623
1301,-0.9871624099999998,925,300.0,0.01,1203600,4012,0.004684962332248688,0.0001,11635
1301,-0.45782529000000005,925,300.0,0.01,1204800,4016,0.006241058465093374,0.0001,11647
1302,-0.8165018699999999,925,300.0,0.01,1206000,4020,0.005070015322417021,0.0001,11659
1303,-0.6146695299999997,926,300.0,0.01,1207200,4024,0.005016488954424858,0.0001,11671
1303,-0.4053182799999998,926,300.0,0.01,1208400,4028,0.011238962411880493,0.0001,11683
1304,0.29526528,927,300.0,0.01,1209600,4032,0.006402508821338415,0.0001,11695
1305,0.02225605000000005,927,300.0,0.01,1210800,4036,0.005044299177825451,0.0001,11707
1306,-0.22435861999999987,927,300.0,0.01,1212000,4040,0.006920741405338049,0.0001,11719
1307,-0.83260657,927,300.0,0.01,1213200,4044,0.007624001707881689,0.0001,11731
1308,-0.7031592800000002,928,300.0,0.01,1214400,4048,0.0052551934495568275,0.0001,11743
1309,-0.5301685400000001,928,300.0,0.01,1215600,4052,0.005573928356170654,0.0001,11755
1309,-0.4494148100000001,928,300.0,0.01,1216800,4056,0.010541608557105064,0.0001,11767
1310,-0.34665933000000054,929,300.0,0.01,1218000,4060,0.005387756507843733,0.0001,11779
1311,-0.5947209000000003,929,300.0,0.01,1219200,4064,0.006909498013556004,0.0001,11791
1312,-0.70036959,930,300.0,0.01,1220400,4068,0.00471803592517972,0.0001,11803
1312,-0.5885265800000001,930,300.0,0.01,1221600,4072,0.005129932425916195,0.0001,11815
1313,-0.5354989100000003,930,300.0,0.01,1222800,4076,0.004354378674179316,0.0001,11827
1314,-0.5036546400000002,931,300.0,0.01,1224000,4080,0.004144240170717239,0.0001,11839
1315,-0.2812200900000001,931,300.0,0.01,1225200,4084,0.005967112258076668,0.0001,11851
1315,-0.5255332899999999,932,300.0,0.01,1226400,4088,0.005039856769144535,0.0001,11863
1316,-0.7651521499999996,932,300.0,0.01,1227600,4092,0.006555589381605387,0.0001,11875
1317,-0.41405844,932,300.0,0.01,1228800,4096,0.006062512286007404,0.0001,11887
1317,-0.4109081900000001,933,300.0,0.01,1230000,4100,0.005760259926319122,0.0001,11899
1318,-0.6565523800000002,933,300.0,0.01,1231200,4104,0.005545797757804394,0.0001,11911
1319,-0.2778249800000003,934,300.0,0.01,1232400,4108,0.0049430131912231445,0.0001,11923
1320,-0.3076289200000002,934,300.0,0.01,1233600,4112,0.008198738098144531,0.0001,11935
1320,-0.36925165000000004,934,300.0,0.01,1234800,4116,0.005135424435138702,0.0001,11947
1321,0.06319222999999999,935,300.0,0.01,1236000,4120,0.007088733371347189,0.0001,11959
1322,-0.22556939000000018,935,300.0,0.01,1237200,4124,0.006952366326004267,0.0001,11971
1322,-0.8718863600000003,936,300.0,0.01,1238400,4128,0.006312222220003605,0.0001,11983
1323,-1.43083046,936,300.0,0.01,1239600,4132,0.005781872197985649,0.0001,11995
1324,-1.2346140900000002,937,300.0,0.01,1240800,4136,0.004887961782515049,0.0001,12007
1324,-0.9335017099999999,937,300.0,0.01,1242000,4140,0.0045132325030863285,0.0001,12019
1325,-0.5647855900000002,937,300.0,0.01,1243200,4144,0.005687866825610399,0.0001,12031
1326,-0.14641655000000017,937,300.0,0.01,1244400,4148,0.0045433323830366135,0.0001,12043
1327,-0.11556518000000014,938,300.0,0.01,1245600,4152,0.004743603989481926,0.0001,12055
1328,-0.3880401800000001,938,300.0,0.01,1246800,4156,0.015772558748722076,0.0001,12067
1329,-0.3011478799999999,938,300.0,0.01,1248000,4160,0.005731879733502865,0.0001,12079
1330,0.2576858499999999,939,300.0,0.01,1249200,4164,0.0055990805849432945,0.0001,12091
1330,0.5573489199999999,939,300.0,0.01,1250400,4168,0.005778143182396889,0.0001,12103
1331,0.43835069000000004,939,300.0,0.01,1251600,4172,0.005295260809361935,0.0001,12115
1332,0.37896916999999986,940,300.0,0.01,1252800,4176,0.004579893313348293,0.0001,12127
1333,0.42153387999999986,940,300.0,0.01,1254000,4180,0.004427887964993715,0.0001,12139
1333,0.32464143,941,300.0,0.01,1255200,4184,0.006569874472916126,0.0001,12151
1334,0.23856142000000002,941,300.0,0.01,1256400,4188,0.003995912615209818,0.0001,12163
1335,0.3316589899999998,941,300.0,0.01,1257600,4192,0.003769826842471957,0.0001,12175
1335,-0.2940121100000001,942,300.0,0.01,1258800,4196,0.0075624301098287106,0.0001,12187
1336,-0.4478817299999999,942,300.0,0.01,1260000,4200,0.004352566786110401,0.0001,12199
1337,0.08280860000000018,942,300.0,0.01,1261200,4204,0.005773583427071571,0.0001,12211
1338,-0.05861636999999981,943,300.0,0.01,1262400,4208,0.009962538257241249,0.0001,12223
1339,0.050693880000000205,943,300.0,0.01,1263600,4212,0.004158140160143375,0.0001,12235
1339,0.19284583000000005,944,300.0,0.01,1264800,4216,0.00439256289973855,0.0001,12247
1340,0.025444280000000093,944,300.0,0.01,1266000,4220,0.006477507762610912,0.0001,12259
1341,0.04011379000000005,944,300.0,0.01,1267200,4224,0.0033750964794307947,0.0001,12271
1342,0.3643067400000002,944,300.0,0.01,1268400,4228,0.006457988638430834,0.0001,12283
1343,0.7248450000000001,945,300.0,0.01,1269600,4232,0.004207266960293055,0.0001,12295
1343,0.70414987,945,300.0,0.01,1270800,4236,0.00675442349165678,0.0001,12307
1344,0.54036853,946,300.0,0.01,1272000,4240,0.006505822762846947,0.0001,12319
1345,0.3851660699999999,946,300.0,0.01,1273200,4244,0.004458712879568338,0.0001,12331
1345,0.15855309999999986,946,300.0,0.01,1274400,4248,0.005528857931494713,0.0001,12343
1346,0.06255902999999984,947,300.0,0.01,1275600,4252,0.007635653484612703,0.0001,12355
1347,0.03119506999999981,947,300.0,0.01,1276800,4256,0.00876254215836525,0.0001,12367
1348,0.3274777599999999,947,300.0,0.01,1278000,4260,0.006648960988968611,0.0001,12379
1348,0.25952348999999997,948,300.0,0.01,1279200,4264,0.006683532614260912,0.0001,12391
1349,-0.03212657,948,300.0,0.01,1280400,4268,0.0038069789297878742,0.0001,12403
1350,-0.03389376000000011,949,300.0,0.01,1281600,4272,0.0053365761414170265,0.0001,12415
1351,-0.18746996,949,300.0,0.01,1282800,4276,0.006339821964502335,0.0001,12427
1351,-0.28506512,949,300.0,0.01,1284000,4280,0.005738195963203907,0.0001,12439
1352,-0.9026459300000004,950,300.0,0.01,1285200,4284,0.008872498758137226,0.0001,12451
1353,-1.07486601,950,300.0,0.01,1286400,4288,0.007219373248517513,0.0001,12463
1353,-1.6185722200000003,951,300.0,0.01,1287600,4292,0.006239071488380432,0.0001,12475
1354,-1.3395353300000001,951,300.0,0.01,1288800,4296,0.006518403999507427,0.0001,12487
1355,-1.0675092600000002,951,300.0,0.01,1290000,4300,0.006103249732404947,0.0001,12499
1356,-1.0745232,952,300.0,0.01,1291200,4304,0.0067259869538247585,0.0001,12511
1357,-0.9053547399999999,952,300.0,0.01,1292400,4308,0.006145277991890907,0.0001,12523
1357,-0.8565780699999999,952,300.0,0.01,1293600,4312,0.004268948920071125,0.0001,12535
1358,-1.0345235400000004,953,300.0,0.01,1294800,4316,0.0077634346671402454,0.0001,12547
1359,-1.0834210700000002,953,300.0,0.01,1296000,4320,0.004703018348664045,0.0001,12559
1359,-1.37977112,953,300.0,0.01,1297200,4324,0.006214490160346031,0.0001,12571
1360,-1.1199049799999998,954,300.0,0.01,1298400,4328,0.004253859166055918,0.0001,12583
1361,-1.22812385,954,300.0,0.01,1299600,4332,0.004902979359030724,0.0001,12595
1418,-1.2528580100000004,916,300.0,0.01,1300800,4336,0.0076723662205040455,0.0001,12607
1419,-1.4544819900000001,917,300.0,0.01,1302000,4340,0.004715395625680685,0.0001,12619
1420,-1.17201874,917,300.0,0.01,1303200,4344,0.011619152501225471,0.0001,12631
1420,-0.8220109600000001,917,300.0,0.01,1304400,4348,0.0042291609570384026,0.0001,12643
1421,-0.8042044000000002,918,300.0,0.01,1305600,4352,0.004830318968743086,0.0001,12655
1422,-0.82893225,918,300.0,0.01,1306800,4356,0.007977771572768688,0.0001,12667
1423,-0.96043611,919,300.0,0.01,1308000,4360,0.006582428701221943,0.0001,12679
1423,-1.6286765099999996,919,300.0,0.01,1309200,4364,0.005136923398822546,0.0001,12691
1424,-1.75326413,919,300.0,0.01,1310400,4368,0.008612334728240967,0.0001,12703
1425,-1.6181108599999998,920,300.0,0.01,1311600,4372,0.00582569744437933,0.0001,12715
1426,-1.4156519799999998,920,300.0,0.01,1312800,4376,0.010470845736563206,0.0001,12727
1427,-1.3670587099999993,920,300.0,0.01,1314000,4380,0.0044627743773162365,0.0001,12739
1428,-0.61434274,920,300.0,0.01,1315200,4384,0.005407202057540417,0.0001,12751
1428,-0.21859031999999992,921,300.0,0.01,1316400,4388,0.009358626790344715,0.0001,12763
1429,0.37899643000000016,921,300.0,0.01,1317600,4392,0.0053588468581438065,0.0001,12775
1430,0.18711478000000006,921,300.0,0.01,1318800,4396,0.0037041413597762585,0.0001,12787
1431,0.5553972999999999,922,300.0,0.01,1320000,4400,0.005345107987523079,0.0001,12799
1432,0.27951832000000004,922,300.0,0.01,1321200,4404,0.006178774870932102,0.0001,12811
1432,0.1639169600000001,922,300.0,0.01,1322400,4408,0.009185044094920158,0.0001,12823
1433,0.5816067799999999,923,300.0,0.01,1323600,4412,0.007231110241264105,0.0001,12835
1434,0.71531546,923,300.0,0.01,1324800,4416,0.004585998132824898,0.0001,12847
1434,0.5323119399999999,924,300.0,0.01,1326000,4420,0.00535366777330637,0.0001,12859
1435,1.00947925,924,300.0,0.01,1327200,4424,0.006667152512818575,0.0001,12871
1436,0.7131535399999998,924,300.0,0.01,1328400,4428,0.004598485305905342,0.0001,12883
1437,0.5806597199999998,924,300.0,0.01,1329600,4432,0.010445935651659966,0.0001,12895
1438,0.5863875000000003,925,300.0,0.01,1330800,4436,0.006810775026679039,0.0001,12907
1438,0.7107972300000003,925,300.0,0.01,1332000,4440,0.0061972783878445625,0.0001,12919
1439,0.3923011700000002,925,300.0,0.01,1333200,4444,0.005747713148593903,0.0001,12931
1440,0.3099413000000002,926,300.0,0.01,1334400,4448,0.009083539247512817,0.0001,12943
1441,0.8551338200000003,926,300.0,0.01,1335600,4452,0.005255368538200855,0.0001,12955
1441,0.97926609,927,300.0,0.01,1336800,4456,0.005853908136487007,0.0001,12967
1442,0.7346016800000001,927,300.0,0.01,1338000,4460,0.00464742723852396,0.0001,12979
1443,1.00002958,927,300.0,0.01,1339200,4464,0.004946991801261902,0.0001,12991
1443,1.2650649200000001,928,300.0,0.01,1340400,4468,0.00905127264559269,0.0001,13003
1444,1.26116718,928,300.0,0.01,1341600,4472,0.0038305772468447685,0.0001,13015
1445,1.1258753400000001,929,300.0,0.01,1342800,4476,0.005843653343617916,0.0001,13027
1446,1.04649952,929,300.0,0.01,1344000,4480,0.005194467026740313,0.0001,13039
1447,0.7939328299999999,929,300.0,0.01,1345200,4484,0.004701274447143078,0.0001,13051
1448,0.4965586200000001,929,300.0,0.01,1346400,4488,0.006653623655438423,0.0001,13063
1448,0.48164533000000004,930,300.0,0.01,1347600,4492,0.005835556425154209,0.0001,13075
1449,0.81980293,930,300.0,0.01,1348800,4496,0.007307783234864473,0.0001,13087
1450,0.06254234000000007,930,300.0,0.01,1350000,4500,0.007659185212105513,0.0001,13099
1451,0.19610160000000007,931,300.0,0.01,1351200,4504,0.0060881879180669785,0.0001,13111
1451,0.06916815000000001,931,300.0,0.01,1352400,4508,0.014829842373728752,0.0001,13123
1452,-0.19502466,931,300.0,0.01,1353600,4512,0.0070855082012712955,0.0001,13135
1453,-0.08638173999999997,932,300.0,0.01,1354800,4516,0.005108776036649942,0.0001,13147
1453,0.20942054000000002,932,300.0,0.01,1356000,4520,0.0057480293326079845,0.0001,13159
1454,-0.3403649799999999,933,300.0,0.01,1357200,4524,0.00621641892939806,0.0001,13171
1455,-0.09986688999999999,933,300.0,0.01,1358400,4528,0.004582414403557777,0.0001,13183
1456,-0.2030642700000001,933,300.0,0.01,1359600,4532,0.007194218225777149,0.0001,13195
1457,-0.38381651000000006,933,300.0,0.01,1360800,4536,0.00811306107789278,0.0001,13207
1458,-0.52146243,933,300.0,0.01,1362000,4540,0.00959064345806837,0.0001,13219
1459,-0.3268545200000002,934,300.0,0.01,1363200,4544,0.0041335467249155045,0.0001,13231
1459,-0.5680472300000001,934,300.0,0.01,1364400,4548,0.005138905718922615,0.0001,13243
1460,-0.4436058000000001,934,300.0,0.01,1365600,4552,0.003835035255178809,0.0001,13255
1461,-0.16612284999999996,935,300.0,0.01,1366800,4556,0.007046367973089218,0.0001,13267
1462,-0.3353003400000001,935,300.0,0.01,1368000,4560,0.006045446265488863,0.0001,13279
1463,-0.07620002000000027,935,300.0,0.01,1369200,4564,0.0046913279220461845,0.0001,13291
1463,0.057546319999999776,936,300.0,0.01,1370400,4568,0.005299517419189215,0.0001,13303
1464,0.18523948999999984,936,300.0,0.01,1371600,4572,0.009317772462964058,0.0001,13315
1465,-0.2575117800000001,936,300.0,0.01,1372800,4576,0.006497859954833984,0.0001,13327
1466,0.18025024999999986,937,300.0,0.01,1374000,4580,0.00630075903609395,0.0001,13339
1466,0.1045095799999999,937,300.0,0.01,1375200,4584,0.00457374844700098,0.0001,13351
1467,0.27614233000000005,937,300.0,0.01,1376400,4588,0.007312430068850517,0.0001,13363
1468,0.28249949999999996,938,300.0,0.01,1377600,4592,0.004974449053406715,0.0001,13375
1469,0.11237694999999986,938,300.0,0.01,1378800,4596,0.008397679775953293,0.0001,13387
1469,0.6819182399999997,938,300.0,0.01,1380000,4600,0.003891875734552741,0.0001,13399
1470,-0.18350272000000017,939,300.0,0.01,1381200,4604,0.007372407708317041,0.0001,13411
1471,-0.20280895000000015,939,300.0,0.01,1382400,4608,0.00508287874981761,0.0001,13423
1472,-0.4884245299999999,939,300.0,0.01,1383600,4612,0.005355210043489933,0.0001,13435
1472,-0.6212583099999998,940,300.0,0.01,1384800,4616,0.006534983403980732,0.0001,13447
1473,-1.13424571,940,300.0,0.01,1386000,4620,0.005412483122199774,0.0001,13459
1474,-0.8231110499999998,940,300.0,0.01,1387200,4624,0.006041009910404682,0.0001,13471
1475,-1.1058920199999998,941,300.0,0.01,1388400,4628,0.005404826253652573,0.0001,13483
1475,-0.6499863299999997,941,300.0,0.01,1389600,4632,0.004934912547469139,0.0001,13495
1476,-0.5021363099999996,941,300.0,0.01,1390800,4636,0.003669109893962741,0.0001,13507
1477,-0.27192652999999983,941,300.0,0.01,1392000,4640,0.006533320993185043,0.0001,13519
1478,-0.41357720999999986,942,300.0,0.01,1393200,4644,0.005895376205444336,0.0001,13531
1479,-0.54298287,942,300.0,0.01,1394400,4648,0.004367476794868708,0.0001,13543
1479,-0.5742425400000001,943,300.0,0.01,1395600,4652,0.0136429937556386,0.0001,13555
1480,-1.0096235699999996,943,300.0,0.01,1396800,4656,0.005470741540193558,0.0001,13567
1481,-1.05922809,943,300.0,0.01,1398000,4660,0.005661502480506897,0.0001,13579
1482,-1.2659167300000003,943,300.0,0.01,1399200,4664,0.006318956613540649,0.0001,13591
1540,-1.5016890300000003,909,300.0,0.01,1400400,4668,0.014742640778422356,0.0001,13603
1541,-2.3629895400000005,909,300.0,0.01,1401600,4672,0.008367417380213737,0.0001,13615
1542,-1.9925294399999998,909,300.0,0.01,1402800,4676,0.006128820590674877,0.0001,13627
1543,-2.3741041999999997,909,300.0,0.01,1404000,4680,0.005150606855750084,0.0001,13639
1543,-2.17031113,910,300.0,0.01,1405200,4684,0.005450371652841568,0.0001,13651
1544,-2.6034106299999995,910,300.0,0.01,1406400,4688,0.003977508284151554,0.0001,13663
1545,-2.6781376200000007,910,300.0,0.01,1407600,4692,0.006534311454743147,0.0001,13675
1546,-2.62101554,911,300.0,0.01,1408800,4696,0.008169995620846748,0.0001,13687
1547,-2.9953603399999995,911,300.0,0.01,1410000,4700,0.006414914969354868,0.0001,13699
1548,-2.35273831,911,300.0,0.01,1411200,4704,0.005149404518306255,0.0001,13711
1548,-2.28509288,911,300.0,0.01,1412400,4708,0.0036283908411860466,0.0001,13723
1549,-1.9185543799999993,912,300.0,0.01,1413600,4712,0.00526841264218092,0.0001,13735
1550,-1.9735981799999995,912,300.0,0.01,1414800,4716,0.005548814311623573,0.0001,13747
1551,-1.7036503799999998,912,300.0,0.01,1416000,4720,0.005887417122721672,0.0001,13759
1552,-1.2598182699999998,913,300.0,0.01,1417200,4724,0.006724276579916477,0.0001,13771
1552,-1.2804894199999999,913,300.0,0.01,1418400,4728,0.005275839939713478,0.0001,13783
1553,-1.74875088,913,300.0,0.01,1419600,4732,0.007562913931906223,0.0001,13795
1554,-1.1823953899999997,914,300.0,0.01,1420800,4736,0.00553103256970644,0.0001,13807
1555,-1.1574725899999998,914,300.0,0.01,1422000,4740,0.006066317204385996,0.0001,13819
1555,-1.2376029199999998,914,300.0,0.01,1423200,4744,0.00824922788888216,0.0001,13831
1556,-1.0822571699999997,915,300.0,0.01,1424400,4748,0.003772399388253689,0.0001,13843
1557,-1.52759123,915,300.0,0.01,1425600,4752,0.008255229331552982,0.0001,13855
1558,-1.37944381,915,300.0,0.01,1426800,4756,0.010467221960425377,0.0001,13867
1558,-0.84179404,915,300.0,0.01,1428000,4760,0.007988308556377888,0.0001,13879
1559,-0.7952163300000001,916,300.0,0.01,1429200,4764,0.00762529531493783,0.0001,13891
1560,-0.70868336,916,300.0,0.01,1430400,4768,0.011058995500206947,0.0001,13903
1561,0.08586769000000002,916,300.0,0.01,1431600,4772,0.010543681681156158,0.0001,13915
1562,0.16079123999999986,917,300.0,0.01,1432800,4776,0.005239357706159353,0.0001,13927
1562,0.32294155999999996,917,300.0,0.01,1434000,4780,0.005274099297821522,0.0001,13939
1563,0.52088039,917,300.0,0.01,1435200,4784,0.006018982268869877,0.0001,13951
1564,0.9006395499999996,918,300.0,0.01,1436400,4788,0.02923649363219738,0.0001,13963
1565,0.9667414200000001,918,300.0,0.01,1437600,4792,0.006284407339990139,0.0001,13975
1565,0.94691294,918,300.0,0.01,1438800,4796,0.004778563044965267,0.0001,13987
1566,0.9167155600000001,919,300.0,0.01,1440000,4800,0.006201897747814655,0.0001,13999
