time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/clip_fraction,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/clip_range
568,1503232,300.0,0.0015605599999999463,734,2646,0.241943359375,0.1784927248954773,0.06862675,-0.042876255878945814,-0.506709735840559,7330,-0.05487830936908722,0.0003,0.022698035420035012,0.2
568,1505280,300.0,-0.06338861999999999,735,2648,0.2169921875,0.2259303331375122,0.048297577,-0.04015140066912863,-0.5292455106042325,7340,-0.045280665159225464,0.0003,0.0628846688719932,0.2
568,1507328,300.0,0.03621003000000003,736,2651,0.233447265625,-0.07336568832397461,0.053222552,-0.04120625299110543,-0.5246733469888568,7350,-0.042337603867053986,0.0003,0.05460234685451724,0.2
568,1509376,300.0,0.24993277,737,2653,0.215771484375,0.2199295163154602,0.052998804,-0.03678873862372711,-0.5100994575768709,7360,-0.050657711923122406,0.0003,0.05573024987243116,0.2
569,1511424,300.0,0.47719844,738,2655,0.233154296875,0.22223013639450073,0.050691515,-0.039868635634775274,-0.522394313570112,7370,-0.02822381630539894,0.0003,0.038850497297244144,0.2
569,1513472,300.0,0.58349962,739,2657,0.235595703125,0.10545063018798828,0.061699282,-0.0391495562333148,-0.5245165000669658,7380,-0.0727926716208458,0.0003,0.05640764203271829,0.2
569,1515520,300.0,0.40148677,740,2659,0.227197265625,0.15832579135894775,0.049578644,-0.04180029379494954,-0.5164289838634432,7390,-0.0401567742228508,0.0003,0.08071997071383522,0.2
570,1517568,300.0,0.18795478,741,2661,0.23056640625,-0.0003713369369506836,0.052415304,-0.041890862162108536,-0.5238875285722315,7400,-0.056113000959157944,0.0003,0.03934288668096997,0.2
570,1519616,300.0,0.37421322999999995,742,2664,0.23369140625,-0.00766909122467041,0.050445594,-0.04240823176223785,-0.516828325483948,7410,-0.06479623168706894,0.0003,0.02636654383386485,0.2
570,1521664,300.0,0.41804652,743,2666,0.22919921875,-0.1838700771331787,0.0519678,-0.03967414197686594,-0.5262404058128596,7420,-0.07050654292106628,0.0003,0.029611723986454307,0.2
571,1523712,300.0,0.15705120000000003,744,2668,0.24091796875,-0.07972562313079834,0.06288889,-0.03918972075916827,-0.4892617373727262,7430,-0.04559408873319626,0.0003,0.014215015145600774,0.2
571,1525760,300.0,0.19013391,745,2670,0.22978515625,0.10597658157348633,0.061064925,-0.03626711188117042,-0.5093055658973753,7440,-0.016784831881523132,0.0003,0.07103301227325573,0.2
571,1527808,300.0,0.08054193999999995,746,2672,0.2296875,0.09249007701873779,0.064295575,-0.03747517790470738,-0.49837319664657115,7450,-0.04271053522825241,0.0003,0.027440680682775564,0.2
571,1529856,300.0,0.07918825000000002,747,2674,0.2333984375,0.021832585334777832,0.061187264,-0.042017078849312384,-0.504277933575213,7460,-0.06319744139909744,0.0003,0.01810827973531559,0.2
572,1531904,300.0,0.16123853999999993,748,2677,0.243017578125,0.14585167169570923,0.05804819,-0.04479624951054575,-0.522197082079947,7470,-0.04939502477645874,0.0003,0.0287392322672531,0.2
572,1533952,300.0,0.08299813999999994,749,2679,0.215771484375,0.19608044624328613,0.055203497,-0.039510242099640894,-0.4986430946737528,7480,-0.04537580534815788,0.0003,0.04575635514338501,0.2
572,1536000,300.0,0.04670276999999995,750,2681,0.24189453125,0.05555039644241333,0.06220697,-0.04125587951421039,-0.5227488183416427,7490,-0.052374184131622314,0.0003,0.06861953604966402,0.2
573,1538048,300.0,-0.10390573000000003,751,2683,0.228076171875,-0.154668927192688,0.050251067,-0.04179168480040971,-0.5074768020771444,7500,-0.052531152963638306,0.0003,0.036737311881734055,0.2
573,1540096,300.0,-0.017024800000000003,752,2686,0.233056640625,0.0622023344039917,0.054678272,-0.03790650033624843,-0.5123885222710669,7510,-0.03496626019477844,0.0003,0.04001824059523642,0.2
573,1542144,300.0,-0.22024537,753,2688,0.221533203125,-0.4371531009674072,0.052787438,-0.03817555326677393,-0.5031777179799974,7520,-0.0519736185669899,0.0003,0.045091779984068124,0.2
573,1544192,300.0,-0.0013590800000000014,754,2690,0.2236328125,0.05641895532608032,0.05075761,-0.038782992589403875,-0.508445396926254,7530,-0.03717288747429848,0.0003,0.03644957882352173,0.2
574,1546240,300.0,-0.08315987999999995,755,2692,0.252734375,-0.2620149850845337,0.06395528,-0.04496796568855643,-0.5082504903897643,7540,-0.05986369401216507,0.0003,0.016190388752147556,0.2
574,1548288,300.0,-0.032252990000000016,756,2694,0.21806640625,-0.23785269260406494,0.052831665,-0.0407823696907144,-0.4878078544512391,7550,-0.07595156133174896,0.0003,0.020728812555898913,0.2
574,1550336,300.0,-0.14145001000000001,757,2696,0.22568359375,0.10435014963150024,0.053119026,-0.04052522088313708,-0.4885052677243948,7560,-0.06970818340778351,0.0003,0.059144567837938665,0.2
575,1552384,300.0,-0.17822732,758,2698,0.237109375,-0.04306912422180176,0.07102468,-0.04190761717909482,-0.48423973554745314,7570,-0.010821908712387085,0.0003,0.11912495204014703,0.2
575,1554432,300.0,-0.15426982999999997,759,2701,0.2322265625,0.028869330883026123,0.059935562,-0.041415325010893865,-0.4897009119391441,7580,-0.03508869186043739,0.0003,0.034895757172489536,0.2
575,1556480,300.0,-0.17070662999999997,760,2703,0.230712890625,-0.03833508491516113,0.061156154,-0.041219603290664965,-0.4924087350256741,7590,-0.03774450346827507,0.0003,0.03645346469129436,0.2
576,1558528,300.0,-0.23040632999999996,761,2705,0.214990234375,-0.08451342582702637,0.051133025,-0.04144536087114829,-0.4955591428093612,7600,-0.03857599198818207,0.0003,0.07386338730575517,0.2
576,1560576,300.0,-0.3134486,762,2707,0.22802734375,-0.11535358428955078,0.0553763,-0.03840468499111012,-0.5075870777480305,7610,-0.03620688617229462,0.0003,0.07695434942143038,0.2
576,1562624,300.0,-0.40329429000000006,763,2710,0.229443359375,-0.21130144596099854,0.05550252,-0.041279706307977906,-0.5169441875070333,7620,-0.06327363848686218,0.0003,0.033307230263017115,0.2
576,1564672,300.0,-0.27780243,764,2712,0.232763671875,-0.005677342414855957,0.0599675,-0.040038899512728675,-0.5141281361691654,7630,-0.028893908485770226,0.0003,0.017753170027572197,0.2
577,1566720,300.0,-0.3619129799999999,765,2714,0.23447265625,0.2169838547706604,0.06151126,-0.04082714903634042,-0.5119050404056906,7640,-0.047814302146434784,0.0003,0.030909660551697016,0.2
577,1568768,300.0,-0.5144209599999998,766,2716,0.21884765625,0.4245673418045044,0.04994501,-0.03993685726163676,-0.5039278541691601,7650,-0.059100598096847534,0.0003,0.024982223665574566,0.2
577,1570816,300.0,-0.69666316,767,2718,0.232763671875,0.5945901274681091,0.054821756,-0.04342416768486146,-0.5134509396739304,7660,-0.09124209731817245,0.0003,0.014397682265553158,0.2
578,1572864,300.0,-0.73124782,768,2720,0.230322265625,0.4394574761390686,0.058261,-0.04130931971303653,-0.5097351676784456,7670,-0.0613856166601181,0.0003,0.04517002088832669,0.2
578,1574912,300.0,-0.88169354,769,2722,0.23525390625,0.6810300350189209,0.054934748,-0.045200364060292486,-0.5271225161850452,7680,-0.0745738223195076,0.0003,0.024142843906884082,0.2
578,1576960,300.0,-0.69486274,770,2725,0.228125,0.425312876701355,0.05647908,-0.042198145517613736,-0.496192963514477,7690,-0.01214957982301712,0.0003,0.06610888739232905,0.2
578,1579008,300.0,-0.62936951,771,2727,0.230078125,0.6567991971969604,0.060116597,-0.04249462114239577,-0.4951636839658022,7700,-0.04876644164323807,0.0003,0.029017900821054356,0.2
579,1581056,300.0,-0.7598857200000001,772,2730,0.218701171875,0.5889288187026978,0.04973534,-0.04239265277283266,-0.4941884813830256,7710,-0.014995593577623367,0.0003,0.05507767287781462,0.2
578,1583104,300.0,-0.6567806299999998,773,2734,0.2400390625,0.6095496416091919,0.062164076,-0.042326016767765394,-0.502995515987277,7720,-0.07242691516876221,0.0003,0.03202339802519418,0.2
579,1585152,300.0,-0.65377644,774,2737,0.233935546875,0.7311477661132812,0.059757262,-0.042452000864432196,-0.48531921142712237,7730,-0.0663021132349968,0.0003,0.01741060003405437,0.2
579,1587200,300.0,-0.69044837,775,2739,0.218603515625,0.6866776943206787,0.05693509,-0.03991640770982485,-0.4755897467955947,7740,-0.07523509114980698,0.0003,0.020053396472940223,0.2
579,1589248,300.0,-0.43256141,776,2742,0.2228515625,0.3939400315284729,0.051962644,-0.038592440864886154,-0.4951455645263195,7750,-0.034558188170194626,0.0003,0.06964883614564314,0.2
579,1591296,300.0,-0.4446542,777,2744,0.2298828125,0.43870311975479126,0.059062496,-0.043594620109070094,-0.47815385889261963,7760,-0.027864571660757065,0.0003,0.08895848745014519,0.2
580,1593344,300.0,-0.4643662500000001,778,2746,0.226904296875,0.35614585876464844,0.051379427,-0.038410330226179214,-0.48735242933034895,7770,-0.045446641743183136,0.0003,0.07562540031503887,0.2
580,1595392,300.0,-0.38464497999999997,779,2748,0.22314453125,-0.2198430299758911,0.05773315,-0.03845839444547892,-0.49671293338760736,7780,-0.05902216210961342,0.0003,0.025142988315201363,0.2
580,1597440,300.0,-0.22618212999999993,780,2750,0.2373046875,0.3989848494529724,0.07045604,-0.04325465018046089,-0.4977389326319098,7790,-0.04546988382935524,0.0003,0.028264031856087966,0.2
581,1599488,300.0,-0.08382912999999999,781,2752,0.2232421875,0.3598650097846985,0.05763011,-0.03778923550999025,-0.48694660812616347,7800,-0.07187633961439133,0.0003,0.02920530073752161,0.2
568,1601536,300.0,-0.06016946999999997,782,2816,0.229150390625,0.3069993853569031,0.054531045,-0.042189692924148404,-0.4963441414758563,7810,-0.054117802530527115,0.0003,0.037256993737537415,0.2
568,1603584,300.0,-0.20778671999999998,783,2818,0.231787109375,0.017708241939544678,0.061151855,-0.039867398617207075,-0.49782946687191726,7820,-0.08609163761138916,0.0003,0.016817261997493914,0.2
569,1605632,300.0,-0.2060741799999999,784,2821,0.2353515625,-0.15662014484405518,0.060890287,-0.03916733002552064,-0.4959028848446906,7830,-0.0662262961268425,0.0003,0.04669200974749401,0.2
569,1607680,300.0,-0.25721301999999996,785,2823,0.237255859375,-0.09912610054016113,0.053084157,-0.04372443942411337,-0.5119791119359434,7840,-0.04359373077750206,0.0003,0.02395940905553289,0.2
569,1609728,300.0,-0.31538909,786,2825,0.2326171875,-0.018581628799438477,0.06580956,-0.04065655475424137,-0.496914345305413,7850,-0.06804665178060532,0.0003,0.03919035715516657,0.2
569,1611776,300.0,-0.25279592999999995,787,2827,0.22509765625,0.034393250942230225,0.056454375,-0.040139539292431435,-0.4976948080584407,7860,-0.04308197647333145,0.0003,0.05272720073116943,0.2
570,1613824,300.0,-0.35747931999999993,788,2830,0.235400390625,0.1716206669807434,0.08180661,-0.042936184036079794,-0.4922393166460097,7870,-0.048864755779504776,0.0003,0.01866736224037595,0.2
570,1615872,300.0,-0.35767549000000004,789,2832,0.215673828125,0.2537369728088379,0.053513158,-0.03954037065122975,-0.4881478135474026,7880,-0.04494309425354004,0.0003,0.04540020434069447,0.2
570,1617920,300.0,-0.34750592,790,2835,0.23076171875,0.25099092721939087,0.05406087,-0.04010601344925817,-0.5057824417948723,7890,-0.04522472620010376,0.0003,0.04182355270604603,0.2
570,1619968,300.0,-0.4370420699999999,791,2837,0.22802734375,0.02270674705505371,0.060787592,-0.037816289803595284,-0.4668840704485774,7900,-0.03167286142706871,0.0003,0.0420167870586738,0.2
571,1622016,300.0,-0.20851676000000002,792,2839,0.21806640625,0.39680129289627075,0.062420323,-0.03790784932352835,-0.47931602578610183,7910,-0.047861699014902115,0.0003,0.03878214856958948,0.2
571,1624064,300.0,-0.2148691799999999,793,2841,0.225732421875,0.4616212844848633,0.057861585,-0.040042714463197626,-0.48931285524740814,7920,-0.04889145493507385,0.0003,0.035827255679760125,0.2
571,1626112,300.0,-0.41574984,794,2843,0.2404296875,0.4698307514190674,0.058377802,-0.04007202057400718,-0.4982372277416289,7930,-0.053717222064733505,0.0003,0.049586569523671645,0.2
572,1628160,300.0,-0.5286067299999999,795,2845,0.2193359375,0.3250425457954407,0.04607764,-0.03871018007630482,-0.4936715388670564,7940,-0.03564267233014107,0.0003,0.034598767780698834,0.2
572,1630208,300.0,-0.48134053,796,2848,0.240673828125,0.19776058197021484,0.06590624,-0.042172984874923714,-0.4988332205452025,7950,-0.03632372245192528,0.0003,0.054757522681029513,0.2
572,1632256,300.0,-0.4198842100000001,797,2850,0.23583984375,0.37147629261016846,0.0677807,-0.04415422524471069,-0.5000716589391232,7960,-0.04980316758155823,0.0003,0.02981406114413403,0.2
572,1634304,300.0,-0.54608471,798,2852,0.230712890625,0.4215039014816284,0.056489203,-0.040906509252818066,-0.49571839049458505,7970,-0.04455834999680519,0.0003,0.04282001064857468,0.2
573,1636352,300.0,-0.71671223,799,2854,0.224267578125,0.39543306827545166,0.06262657,-0.03794365213543642,-0.48986095003783703,7980,-0.038726262748241425,0.0003,0.02696863159944769,0.2
573,1638400,300.0,-0.6870050000000001,800,2857,0.24287109375,0.21278870105743408,0.062338028,-0.04315259850991424,-0.49213476153090596,7990,-0.07389208674430847,0.0003,0.014926122789620421,0.2
573,1640448,300.0,-0.69891177,801,2859,0.2169921875,0.3704698085784912,0.048215248,-0.0417704520834377,-0.4917399363592267,8000,-0.05318993330001831,0.0003,0.03878669493133202,0.2
573,1642496,300.0,-0.7435710500000002,802,2863,0.217529296875,0.3015316128730774,0.069833115,-0.04014701767300721,-0.4644372734241188,8010,-0.04267309606075287,0.0003,0.06046840831404552,0.2
573,1644544,300.0,-0.6420996600000001,803,2866,0.242919921875,0.4666255712509155,0.060570166,-0.0409624047431862,-0.4832264526747167,8020,-0.06183604896068573,0.0003,0.03949289998272434,0.2
573,1646592,300.0,-0.6744679999999998,804,2869,0.22373046875,0.40684765577316284,0.05211134,-0.03522278018353973,-0.4711630415171385,8030,-0.023404128849506378,0.0003,0.07312822664971463,0.2
574,1648640,300.0,-0.64545137,805,2871,0.22900390625,0.4068710207939148,0.06287485,-0.041895190329523754,-0.5011759695596993,8040,-0.03646612912416458,0.0003,0.041648298827931286,0.2
574,1650688,300.0,-0.8321479499999999,806,2873,0.22578125,0.5731276273727417,0.05388883,-0.0368803732766537,-0.49287067335098983,8050,-0.024573370814323425,0.0003,0.04188857693225145,0.2
574,1652736,300.0,-0.8870907200000001,807,2876,0.232861328125,0.6050819158554077,0.0599486,-0.038063142099417746,-0.5074447973631322,8060,-0.03749030828475952,0.0003,0.06119805700727739,0.2
574,1654784,300.0,-0.7676587599999999,808,2878,0.24150390625,0.7047011256217957,0.064080626,-0.041117929251049644,-0.49882202669978143,8070,-0.07003971934318542,0.0003,0.02762864610995166,0.2
575,1656832,300.0,-0.6683545700000001,809,2880,0.22451171875,0.7453556060791016,0.055197477,-0.041820300568360835,-0.5074538715183735,8080,-0.06510075181722641,0.0003,0.02408680508087855,0.2
575,1658880,300.0,-0.46395157,810,2883,0.220263671875,0.3834167718887329,0.059137322,-0.04211584943986964,-0.5157729350030422,8090,-0.012895524501800537,0.0003,0.0904026084812358,0.2
575,1660928,300.0,-0.6510056900000001,811,2885,0.23759765625,0.6000238656997681,0.05501657,-0.040811818160000256,-0.5151839982718229,8100,-0.061737917363643646,0.0003,0.026125445406069047,0.2
575,1662976,300.0,-0.56149698,812,2887,0.22626953125,0.3446650505065918,0.054313965,-0.04247036945307627,-0.49371125679463146,8110,-0.047961678355932236,0.0003,0.05820520595298149,0.2
576,1665024,300.0,-0.42284872999999995,813,2890,0.233837890625,0.2357984185218811,0.052706145,-0.04279688042588532,-0.5239161401987076,8120,-0.06182004511356354,0.0003,0.04384091570973396,0.2
576,1667072,300.0,-0.33817751000000007,814,2892,0.225,0.3014732599258423,0.051146984,-0.04062530179216992,-0.5069405251182616,8130,-0.03947035223245621,0.0003,0.058243342756759374,0.2
576,1669120,300.0,-0.2885239900000001,815,2894,0.240087890625,0.25329333543777466,0.053970546,-0.0430947469198145,-0.5172311059199274,8140,-0.04009424149990082,0.0003,0.01741965645633172,0.2
576,1671168,300.0,-0.28235871999999995,816,2897,0.22705078125,0.26810604333877563,0.051021133,-0.04309400388447102,-0.5050531482324004,8150,-0.037791360169649124,0.0003,0.03560019180295058,0.2
577,1673216,300.0,-0.3930026499999999,817,2899,0.22138671875,-0.36625218391418457,0.05126446,-0.04532687244063709,-0.5060511029325425,8160,-0.06287100911140442,0.0003,0.022785749478498474,0.2
577,1675264,300.0,-0.40888605999999994,818,2901,0.2265625,0.06451445817947388,0.052036516,-0.03956487597315572,-0.5118294200859964,8170,-0.02153044380247593,0.0003,0.07394095144700259,0.2
577,1677312,300.0,-0.3720423400000001,819,2903,0.2421875,-0.01265859603881836,0.06324039,-0.040676273946883154,-0.5106569323688745,8180,0.011024698615074158,0.0003,0.15551293042954056,0.2
578,1679360,300.0,-0.43469096999999995,820,2905,0.220068359375,-0.06429791450500488,0.046723492,-0.039821368824050296,-0.505880235042423,8190,-0.0429747998714447,0.0003,0.06182244347874075,0.2
578,1681408,300.0,-0.28974278000000003,821,2907,0.22138671875,-0.012051820755004883,0.05144199,-0.04255355286004488,-0.5110319495201111,8200,-0.02940003201365471,0.0003,0.05959171984577551,0.2
578,1683456,300.0,-0.41889649,822,2909,0.2365234375,0.013607144355773926,0.04995937,-0.042678438063012435,-0.5217631916515529,8210,-0.05269482359290123,0.0003,0.07714126608334482,0.2
578,1685504,300.0,-0.37382366,823,2912,0.2232421875,0.2077159881591797,0.054055322,-0.041797665844205766,-0.49643007731065153,8220,-0.07118705660104752,0.0003,0.041517265141010284,0.2
579,1687552,300.0,-0.22954849999999993,824,2914,0.235791015625,0.5187366008758545,0.06009706,-0.04375269351439783,-0.5001355451531708,8230,-0.07367171347141266,0.0003,0.01827146240393631,0.2
579,1689600,300.0,-0.06733969999999999,825,2917,0.227978515625,0.39462465047836304,0.06109332,-0.04244894675211981,-0.48294107848778367,8240,-0.058291226625442505,0.0003,0.04192002001218498,0.2
579,1691648,300.0,-0.07445967999999993,826,2919,0.217822265625,0.3117027282714844,0.046558425,-0.0399410866695689,-0.4788560156710446,8250,-0.05049106106162071,0.0003,0.03865333733847365,0.2
579,1693696,300.0,-0.2881058499999999,827,2921,0.22255859375,0.5172913074493408,0.04986729,-0.04089296789607033,-0.5098869982175529,8260,-0.02917499467730522,0.0003,0.036212899215752256,0.2
579,1695744,300.0,-0.15327716999999988,828,2925,0.233984375,-0.045360445976257324,0.057474516,-0.04251288905652473,-0.49668647684156897,8270,-0.03378235548734665,0.0003,0.1017379502649419,0.2
579,1697792,300.0,-0.19061398999999996,829,2928,0.24580078125,0.023891091346740723,0.05770934,-0.04159037539211567,-0.507982962578535,8280,-0.04879269003868103,0.0003,0.054375769454054534,0.2
579,1699840,300.0,-0.15171398,830,2930,0.224853515625,-0.05134713649749756,0.061883956,-0.03696228936314583,-0.48432541694492104,8290,-0.04130113124847412,0.0003,0.06629028301103972,0.2
564,1701888,300.0,-0.039870579999999954,831,3014,0.234033203125,0.092387855052948,0.06021258,-0.04109580236836337,-0.4779049108736217,8300,-0.05654780939221382,0.0003,0.04566673160879873,0.2
564,1703936,300.0,0.014822490000000039,832,3016,0.226025390625,0.11561501026153564,0.06066374,-0.04095815753389616,-0.48026740457862616,8310,-0.07430611550807953,0.0003,0.03280085428268649,0.2
565,1705984,300.0,-0.07237605999999983,833,3019,0.221435546875,-0.026268362998962402,0.069727406,-0.038782905066909734,-0.4910093009471893,8320,-0.020680829882621765,0.0003,0.07375835319980979,0.2
565,1708032,300.0,-0.10741027,834,3022,0.222119140625,0.031955182552337646,0.050109297,-0.03798816387425177,-0.5026512674987316,8330,-0.02488938719034195,0.0003,0.0863740666070953,0.2
565,1710080,300.0,-0.08344720999999998,835,3024,0.22041015625,-0.06540751457214355,0.05753687,-0.037288939658901656,-0.48813209440559147,8340,-0.06646221876144409,0.0003,0.033827828487847,0.2
565,1712128,300.0,0.02052843999999998,836,3027,0.225634765625,-0.04299628734588623,0.06124034,-0.042850076028844344,-0.48388238502666353,8350,-0.032415322959423065,0.0003,0.03534017216879874,0.2
565,1714176,300.0,0.08792698000000002,837,3029,0.221435546875,-0.0887606143951416,0.052479856,-0.0405948048341088,-0.5075607852078974,8360,-0.008883930742740631,0.0003,0.0737820507842116,0.2
566,1716224,300.0,-0.053331380000000046,838,3032,0.230419921875,0.03508633375167847,0.05522378,-0.04389158291887725,-0.49289446184411645,8370,-0.036946721374988556,0.0003,0.015211222719517536,0.2
566,1718272,300.0,-0.14642507999999999,839,3034,0.230126953125,0.027826011180877686,0.050022878,-0.04121544286317658,-0.5121680636890232,8380,-0.05350963771343231,0.0003,0.02666445795330219,0.2
566,1720320,300.0,-0.36332096,840,3037,0.22744140625,0.04807627201080322,0.06079074,-0.03842897056601942,-0.49268984803929927,8390,-0.022408710792660713,0.0003,0.06063391285715625,0.2
566,1722368,300.0,0.04142736000000003,841,3039,0.243896484375,-0.07694864273071289,0.063401386,-0.040671023378672545,-0.5116996088065207,8400,-0.04385315254330635,0.0003,0.047896454512374474,0.2
566,1724416,300.0,-0.02605717999999998,842,3042,0.241943359375,-0.07233738899230957,0.068342015,-0.04110457447532099,-0.5185825381428003,8410,-0.05216540768742561,0.0003,0.056631573289632794,0.2
567,1726464,300.0,0.019867109999999962,843,3044,0.24375,-0.1453927755355835,0.060310666,-0.041756579896900806,-0.5096622207202017,8420,-0.04965166747570038,0.0003,0.04001429981435649,0.2
567,1728512,300.0,0.13148080999999998,844,3046,0.237841796875,-0.06900882720947266,0.06483451,-0.04017780481372028,-0.5176328221336007,8430,-0.02086610347032547,0.0003,0.05719164703332354,0.2
567,1730560,300.0,0.019561480000000003,845,3048,0.226806640625,-0.10034739971160889,0.057709776,-0.04085261018481105,-0.5019941872917115,8440,-0.04330052062869072,0.0003,0.029465016530593857,0.2
567,1732608,300.0,-0.008318029999999942,846,3051,0.2263671875,-0.03410446643829346,0.049219605,-0.04366296422376763,-0.516870301682502,8450,-0.04987633600831032,0.0003,0.06959807352395728,0.2
568,1734656,300.0,0.043396649999999995,847,3053,0.23798828125,-0.23299551010131836,0.053564534,-0.0450729276315542,-0.5150024266913533,8460,-0.06639774143695831,0.0003,0.02331897151307203,0.2
568,1736704,300.0,0.06346634000000001,848,3055,0.23740234375,0.001133263111114502,0.06124171,-0.04286668129498139,-0.5115489228628576,8470,-0.05333835259079933,0.0003,0.055238660494796935,0.2
568,1738752,300.0,0.12077549000000004,849,3058,0.226318359375,0.11630403995513916,0.059527203,-0.0393660574380192,-0.5151949212886393,8480,-0.01970616728067398,0.0003,0.06352112687309272,0.2
568,1740800,300.0,0.24403304000000003,850,3060,0.248876953125,0.028427302837371826,0.05752049,-0.0445061714242911,-0.5365705231204629,8490,-0.050445303320884705,0.0003,0.08257922503398732,0.2
569,1742848,300.0,0.30129554999999997,851,3062,0.234814453125,-0.008048295974731445,0.051244643,-0.041715326832490976,-0.5255156628787517,8500,-0.05120103806257248,0.0003,0.02887175680953078,0.2
569,1744896,300.0,0.2518541600000001,852,3064,0.239404296875,-0.07348859310150146,0.060147725,-0.04705425719730556,-0.5150427431799471,8510,-0.06536786258220673,0.0003,0.05137266481178813,0.2
569,1746944,300.0,0.23670780000000005,853,3067,0.23798828125,-0.24195337295532227,0.059519097,-0.040218039610772395,-0.513142297975719,8520,-0.040400873869657516,0.0003,0.04437755938852206,0.2
569,1748992,300.0,0.21575435000000007,854,3069,0.217626953125,-0.19324719905853271,0.04868188,-0.0430328440037556,-0.5332745932042599,8530,-0.06691132485866547,0.0003,0.04494644986116327,0.2
570,1751040,300.0,0.23714885000000002,855,3071,0.244189453125,0.08872044086456299,0.05411502,-0.043048291829472875,-0.5262954395264388,8540,-0.03476312756538391,0.0003,0.060757553175790235,0.2
570,1753088,300.0,0.15293373000000007,856,3074,0.2236328125,-0.4226306676864624,0.04567436,-0.04440781596931629,-0.514872501604259,8550,-0.05934341251850128,0.0003,0.018443629867397247,0.2
570,1755136,300.0,0.025428230000000083,857,3077,0.224462890625,0.0027922987937927246,0.055877328,-0.04232097003696254,-0.5024958856403827,8560,-0.036671049892902374,0.0003,0.05261176580097526,0.2
570,1757184,300.0,0.11921298000000008,858,3082,0.237646484375,-0.026511549949645996,0.06089689,-0.04486833582050167,-0.5118812839500606,8570,-0.02254875749349594,0.0003,0.06487842173082754,0.2
570,1759232,300.0,0.12909026,859,3085,0.223681640625,-0.012225508689880371,0.053123906,-0.0401491750839341,-0.5145172816701233,8580,-0.015021421015262604,0.0003,0.1032898812321946,0.2
570,1761280,300.0,0.15984506999999998,860,3087,0.236474609375,-0.06791400909423828,0.06220977,-0.04150378189224284,-0.5268303669057787,8590,-0.04239892214536667,0.0003,0.04348463473143056,0.2
570,1763328,300.0,0.31156326,861,3090,0.2330078125,0.06481468677520752,0.05564578,-0.04219365082972217,-0.5083533336408437,8600,-0.06003415212035179,0.0003,0.05684226103476249,0.2
570,1765376,300.0,0.3890514900000001,862,3092,0.244921875,0.14376181364059448,0.06284694,-0.04408179418242071,-0.5251409488730132,8610,-0.013093095272779465,0.0003,0.08315136574674398,0.2
571,1767424,300.0,0.5332058900000001,863,3094,0.22734375,0.09568291902542114,0.058048174,-0.04148028754570987,-0.5123050938360393,8620,-0.05179218575358391,0.0003,0.042954005143838,0.2
571,1769472,300.0,0.3668103,864,3097,0.21552734375,0.23057204484939575,0.044211473,-0.040040178806521,-0.48759415848180654,8630,-0.06658308953046799,0.0003,0.03279786878265441,0.2
571,1771520,300.0,0.31296739999999995,865,3100,0.230615234375,0.24452227354049683,0.059283637,-0.04341784379503224,-0.498205640912056,8640,-0.062156546860933304,0.0003,0.04027691467199475,0.2
571,1773568,300.0,0.51639164,866,3102,0.22236328125,0.2645455598831177,0.04355132,-0.038212614142685196,-0.5263744805008173,8650,-0.046394720673561096,0.0003,0.07745000111171976,0.2
571,1775616,300.0,0.52828761,867,3105,0.239453125,0.3615559935569763,0.05790149,-0.042002696197596376,-0.5261581576429307,8660,-0.052057426422834396,0.0003,0.05222829913836904,0.2
572,1777664,300.0,0.4873225,868,3107,0.225927734375,0.24091780185699463,0.051086448,-0.04204781509761233,-0.5108591726981103,8670,-0.04997774958610535,0.0003,0.05923401592299342,0.2
572,1779712,300.0,0.43790207,869,3110,0.234326171875,0.23130571842193604,0.052351452,-0.043501435188227335,-0.5095772492699325,8680,-0.07101026922464371,0.0003,0.04131969945156015,0.2
572,1781760,300.0,0.29566168,870,3112,0.221044921875,0.36820435523986816,0.05054873,-0.04245901300164405,-0.5099927978590131,8690,-0.03696659579873085,0.0003,0.07407616497948766,0.2
572,1783808,300.0,0.41670036999999993,871,3115,0.2375,0.7099769711494446,0.05615689,-0.04595649761904497,-0.5399192222394049,8700,-0.0384371243417263,0.0003,0.026204287563450633,0.2
572,1785856,300.0,0.5713346499999998,872,3117,0.235107421875,0.6350705623626709,0.06507403,-0.04232888993865345,-0.5241645326837897,8710,-0.06960117071866989,0.0003,0.039839207206387076,0.2
573,1787904,300.0,0.48122956,873,3120,0.222705078125,0.2965155839920044,0.058464497,-0.043814350859611294,-0.5038824046030641,8720,-0.07118144631385803,0.0003,0.021736540558049456,0.2
573,1789952,300.0,0.22675318999999994,874,3122,0.22294921875,0.25292474031448364,0.06558556,-0.039742311211011835,-0.4969393525272608,8730,-0.0397125780582428,0.0003,0.024112583004171028,0.2
573,1792000,300.0,0.15845916999999993,875,3125,0.234375,0.3605436682701111,0.05641362,-0.04592617444868665,-0.5200992892496288,8740,-0.04576822742819786,0.0003,0.047585486358730125,0.2
573,1794048,300.0,0.10014751999999995,876,3127,0.227197265625,0.2460641860961914,0.05085165,-0.044938342514797114,-0.5063212727196514,8750,-0.04549555853009224,0.0003,0.048347829235717656,0.2
