time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/clip_fraction,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates
2636,300.0,737,1509376,572,-0.10943364000000003,0.246875,-0.6402381057851017,0.048198216,-0.04161250185279641,0.2,0.02673257142305374,0.0003,0.3003993480466306,0.0833660364151001,7360
2638,300.0,738,1511424,572,0.06290448000000017,0.219287109375,-0.6273494401946664,0.04340347,-0.0430687634361675,0.2,0.06057974696159363,0.0003,0.41876767757348715,-0.035750746726989746,7370
2640,300.0,739,1513472,573,0.19694432000000003,0.222607421875,-0.6260008650831879,0.043844588,-0.03958320907549932,0.2,0.06336817145347595,0.0003,0.32701280382461845,0.10939425230026245,7380
2642,300.0,740,1515520,573,0.29269169,0.237255859375,-0.6346347796730697,0.048969172,-0.041313401715888175,0.2,0.033816732466220856,0.0003,0.2506516936700791,0.09194976091384888,7390
2645,300.0,741,1517568,573,0.12252147999999989,0.251953125,-0.6190956841222942,0.057143375,-0.0448850619897712,0.2,0.016572222113609314,0.0003,0.292864088807255,0.07620060443878174,7400
2647,300.0,742,1519616,574,0.47414072999999995,0.24052734375,-0.6581752168014645,0.04310773,-0.04298641360364854,0.2,0.06639014929533005,0.0003,0.29908176357857885,0.14205652475357056,7410
2649,300.0,743,1521664,574,0.3247659300000001,0.23291015625,-0.6501531165093184,0.049004957,-0.04331350481661502,0.2,0.08435966819524765,0.0003,0.3060452837962657,0.185366690158844,7420
2651,300.0,744,1523712,574,0.2093040600000001,0.228125,-0.6463579660281539,0.046311714,-0.04141419327352196,0.2,0.057268302887678146,0.0003,0.3358436327427626,0.13920676708221436,7430
2653,300.0,745,1525760,574,0.08728344000000003,0.21455078125,-0.6510745584964752,0.043461848,-0.03833120685594622,0.2,0.34411877393722534,0.0003,0.8873929172754288,0.03306472301483154,7440
2656,300.0,746,1527808,575,-0.04529166000000002,0.248486328125,-0.6387313203886151,0.046623684,-0.04691672908520559,0.2,0.07978555560112,0.0003,0.4763187660370022,0.12367457151412964,7450
2658,300.0,747,1529856,575,-0.08755854000000003,0.262939453125,-0.6578299615532159,0.053588323,-0.04944998604769353,0.2,0.1124034896492958,0.0003,0.419566885009408,-0.014335155487060547,7460
2660,300.0,748,1531904,575,0.28871435,0.25419921875,-0.6373522065579891,0.055369027,-0.04505825400119647,0.2,-0.010239645838737488,0.0003,0.14678166715893895,-0.1531890630722046,7470
2662,300.0,749,1533952,576,0.16618019999999994,0.22724609375,-0.6503211537376046,0.046944797,-0.04074887835304253,0.2,0.25547873973846436,0.0003,0.7345422432757914,0.015543818473815918,7480
2665,300.0,750,1536000,576,0.009258019999999955,0.24541015625,-0.6383261212147773,0.052697115,-0.0437597456300864,0.2,0.16988906264305115,0.0003,0.4516766557469964,-0.14640462398529053,7490
2667,300.0,751,1538048,576,-0.11977086999999985,0.2521484375,-0.6469794465228915,0.05759771,-0.0471523172367597,0.2,0.03538784384727478,0.0003,0.28431638958863914,0.053389012813568115,7500
2669,300.0,752,1540096,576,-0.39599179000000023,0.26259765625,-0.6638556450605393,0.054364875,-0.04548785698862048,0.2,0.09973803907632828,0.0003,0.3702539851423353,0.012371182441711426,7510
2671,300.0,753,1542144,577,-0.34628845999999996,0.24287109375,-0.6549129713326692,0.052654438,-0.04276334605528973,0.2,0.06766067445278168,0.0003,0.3432376792654395,0.10589838027954102,7520
2674,300.0,754,1544192,577,-0.18444102999999998,0.2318359375,-0.6449143821373582,0.036855817,-0.04214702678873437,0.2,0.06546454131603241,0.0003,0.4206523187458515,0.07746356725692749,7530
2676,300.0,755,1546240,577,-0.29386008999999996,0.229150390625,-0.6431992297060788,0.039326932,-0.042707979222177526,0.2,0.3782600462436676,0.0003,1.180501402541995,0.0098457932472229,7540
2678,300.0,756,1548288,578,-0.45869457999999985,0.248583984375,-0.6568195411935449,0.047320344,-0.044423257852031384,0.2,0.08562709391117096,0.0003,0.3432563798967749,-0.11779046058654785,7550
2680,300.0,757,1550336,578,-0.7431245599999998,0.27392578125,-0.6735257226973772,0.05828255,-0.047815051791258154,0.2,0.10687583684921265,0.0003,0.3165518517140299,-0.032092928886413574,7560
2683,300.0,758,1552384,578,-0.39239826999999994,0.254638671875,-0.6575461907312274,0.053662427,-0.0460426682504476,0.2,0.10442863404750824,0.0003,0.35865278970450165,0.16759365797042847,7570
2685,300.0,759,1554432,578,-0.18698857000000008,0.235498046875,-0.6284856428392231,0.046236932,-0.041414959775283935,0.2,0.12958618998527527,0.0003,0.41325411065481604,-0.06716549396514893,7580
2687,300.0,760,1556480,579,0.28862875000000016,0.23154296875,-0.6556836102157831,0.042741712,-0.042827790704905055,0.2,0.16425944864749908,0.0003,0.5241035862825811,0.0717165470123291,7590
2689,300.0,761,1558528,579,0.4090833500000002,0.25615234375,-0.6702446045354009,0.052423082,-0.04632179240579717,0.2,0.090443454682827,0.0003,0.3708434457890689,-0.1007394790649414,7600
2691,300.0,762,1560576,579,0.3606838800000001,0.2365234375,-0.6605507105588913,0.045251623,-0.04219015732232947,0.2,0.015481673181056976,0.0003,0.39501275643706324,0.1621795892715454,7610
2693,300.0,763,1562624,580,0.3226030200000001,0.222607421875,-0.6581105401739478,0.042925514,-0.043256934706005265,0.2,0.2079014778137207,0.0003,0.5259976934641599,-0.04245889186859131,7620
2696,300.0,764,1564672,580,-0.012187160000000148,0.248291015625,-0.649591394327581,0.0790788,-0.04399783455010038,0.2,0.23375371098518372,0.0003,0.5536402969621121,-0.17891407012939453,7630
2698,300.0,765,1566720,580,0.39292028,0.230615234375,-0.6362158251926303,0.043571874,-0.03995696147030685,0.2,0.10995997488498688,0.0003,0.38110246835276484,-0.04859471321105957,7640
2700,300.0,766,1568768,580,0.059296860000000076,0.264208984375,-0.6573063608258962,0.053552113,-0.04927108205738477,0.2,0.05661323666572571,0.0003,0.2829171305987984,0.14399588108062744,7650
2703,300.0,767,1570816,581,-0.2561789399999999,0.24970703125,-0.647956030163914,0.057316653,-0.04359751245647203,0.2,0.14050939679145813,0.0003,0.3558820347767323,0.04636913537979126,7660
2705,300.0,768,1572864,581,0.007650449999999953,0.23623046875,-0.6340380657464266,0.052251313,-0.04179176815378014,0.2,0.024187594652175903,0.0003,0.17431755349971353,0.10865473747253418,7670
2707,300.0,769,1574912,581,-0.5477397600000001,0.258837890625,-0.627759207226336,0.047268834,-0.04597274530970026,0.2,0.1295158565044403,0.0003,0.36240500011481347,-0.05468320846557617,7680
2709,300.0,770,1576960,582,-0.2289968400000001,0.228173828125,-0.6285512724891305,0.045381352,-0.04155346210754942,0.2,0.06912772357463837,0.0003,0.3020320264622569,-0.03903055191040039,7690
2711,300.0,771,1579008,582,-0.4824359199999999,0.2359375,-0.6247242734767496,0.042523287,-0.04326594662561547,0.2,0.11026033014059067,0.0003,0.4712369395419955,-0.00861966609954834,7700
2713,300.0,772,1581056,582,-0.82297003,0.225,-0.6333797159604728,0.041934483,-0.04093074884149246,0.2,0.3664427399635315,0.0003,0.6899513962678612,0.08625900745391846,7710
2716,300.0,773,1583104,582,-0.9286276499999998,0.23515625,-0.6160655913874507,0.047889672,-0.04376155934296548,0.2,0.1372060775756836,0.0003,0.4189414907246828,0.10155844688415527,7720
2718,300.0,774,1585152,583,-1.0277072400000002,0.250927734375,-0.6213839833624661,0.054064177,-0.045194979258667445,0.2,0.12865382432937622,0.0003,0.3392412144690752,0.2183605432510376,7730
2720,300.0,775,1587200,583,-0.9197877900000004,0.25283203125,-0.6166259956546127,0.052284796,-0.044638322075479665,0.2,0.1296839714050293,0.0003,0.4104492808692157,0.16257363557815552,7740
2722,300.0,776,1589248,583,-1.23790744,0.232958984375,-0.6294835422188043,0.0485892,-0.036782069073524326,0.2,0.11942260712385178,0.0003,0.48272803174331785,0.08573979139328003,7750
2725,300.0,777,1591296,583,-1.32457425,0.22275390625,-0.60524998344481,0.04941264,-0.04334180553996703,0.2,0.20229627192020416,0.0003,0.5987270746380091,0.12851333618164062,7760
2728,300.0,778,1593344,584,-0.6061676699999999,0.2462890625,-0.633607891574502,0.049410194,-0.04507347775215749,0.2,0.1331530213356018,0.0003,0.673810210917145,0.22085458040237427,7770
2730,300.0,779,1595392,584,-0.14541830999999997,0.2384765625,-0.6230825174599885,0.050324522,-0.04331395387998782,0.2,0.061814822256565094,0.0003,0.40283071720041336,0.46667879819869995,7780
2732,300.0,780,1597440,584,-0.68705613,0.24287109375,-0.6083822458051145,0.05096257,-0.04332569092803169,0.2,0.13046365976333618,0.0003,0.3640189388301224,0.437408447265625,7790
2734,300.0,781,1599488,584,-0.3009756600000002,0.25283203125,-0.6256938248872757,0.05547306,-0.04440042712958529,0.2,0.06856095790863037,0.0003,0.37794174952432513,0.3882066011428833,7800
2802,300.0,782,1601536,571,0.3497532899999999,0.2392578125,-0.6023625141941011,0.050585855,-0.041441216750536115,0.2,0.15026870369911194,0.0003,0.3984486808534712,0.3786349296569824,7810
2805,300.0,783,1603584,571,-0.15756524999999993,0.234375,-0.619573341216892,0.0467396,-0.04321052476298064,0.2,0.1729428470134735,0.0003,0.5897880556993187,0.29168951511383057,7820
2807,300.0,784,1605632,571,-0.57333222,0.2294921875,-0.6391527144238353,0.045311168,-0.04350777720683254,0.2,0.15669943392276764,0.0003,0.5571251151151955,-0.2568778991699219,7830
2809,300.0,785,1607680,572,-0.45398134,0.241162109375,-0.6288233129307628,0.046099517,-0.046627735975198446,0.2,0.21152830123901367,0.0003,0.5335585664026439,0.03447932004928589,7840
2812,300.0,786,1609728,572,0.25694465,0.2498046875,-0.6126297801733017,0.050488107,-0.04263663060264662,0.2,0.04053898900747299,0.0003,0.2578367508715019,0.05803823471069336,7850
2814,300.0,787,1611776,572,0.3758746099999998,0.269384765625,-0.627367183752358,0.05516416,-0.04393910206272267,0.2,0.06088557094335556,0.0003,0.2864488124847412,-0.12082982063293457,7860
2817,300.0,788,1613824,572,0.21297831000000006,0.262353515625,-0.6120759725570679,0.05715001,-0.0450659969705157,0.2,0.005654580891132355,0.0003,0.16083550315815956,-0.09805607795715332,7870
2819,300.0,789,1615872,573,0.5023576299999999,0.220556640625,-0.6183245833031833,0.040351328,-0.03944148990412941,0.2,0.16973239183425903,0.0003,0.5153338924050331,0.002120375633239746,7880
2821,300.0,790,1617920,573,0.5881596299999998,0.2443359375,-0.6264385067857802,0.047709122,-0.043262869786121885,0.2,0.14678819477558136,0.0003,0.5217024188488721,0.07918721437454224,7890
2823,300.0,791,1619968,573,0.75090042,0.22109375,-0.6176585391163826,0.042691007,-0.04168954716587905,0.2,0.39027225971221924,0.0003,0.9593399936333299,0.016053199768066406,7900
2826,300.0,792,1622016,573,0.5796297900000001,0.247705078125,-0.6284473981708288,0.055065,-0.04495911988633452,0.2,0.015101678669452667,0.0003,0.1977483490947634,-0.09123218059539795,7910
2828,300.0,793,1624064,574,0.25081326,0.22958984375,-0.5994014832191169,0.053806577,-0.044916026567807424,0.2,0.0459473542869091,0.0003,0.34228568035177886,0.23056697845458984,7920
2830,300.0,794,1626112,574,-0.003281689999999919,0.242822265625,-0.6158012297935784,0.059372228,-0.03760223749559373,0.2,0.1683843731880188,0.0003,0.3923439566046,0.09509390592575073,7930
2832,300.0,795,1628160,574,0.11380422000000001,0.2423828125,-0.6014839904382825,0.05139173,-0.044931417290354145,0.2,0.007700033485889435,0.0003,0.23105333256535232,0.14981019496917725,7940
2834,300.0,796,1630208,575,-0.036445289999999846,0.23408203125,-0.5903818493708968,0.052201517,-0.043825647413905246,0.2,0.2432977706193924,0.0003,0.5922260892577469,0.1502819061279297,7950
2837,300.0,797,1632256,575,-0.24256039999999993,0.247021484375,-0.588440201152116,0.051636778,-0.042743046695250086,0.2,-0.013604778796434402,0.0003,0.1841085307765752,-0.14607977867126465,7960
2839,300.0,798,1634304,575,-0.10228236999999987,0.23857421875,-0.609355978295207,0.053093605,-0.04253766799229197,0.2,0.023980364203453064,0.0003,0.26082135336473583,0.021626055240631104,7970
2841,300.0,799,1636352,575,0.3346958600000001,0.250634765625,-0.621663098782301,0.045255225,-0.04376017762115225,0.2,0.08506281673908234,0.0003,0.27253556200303136,0.0435030460357666,7980
2844,300.0,800,1638400,576,0.18489128000000019,0.227001953125,-0.5982618087902665,0.041652467,-0.04362737610936165,0.2,0.08911491185426712,0.0003,0.48545710649341345,-0.03318333625793457,7990
2846,300.0,801,1640448,576,-0.22562069999999987,0.22255859375,-0.6240944903343916,0.038909316,-0.041168643548735416,0.2,0.45775532722473145,0.0003,0.9992685083299875,0.033264219760894775,8000
2849,300.0,802,1642496,576,-0.06518439000000005,0.236083984375,-0.6085313289426267,0.045471944,-0.04196487933804747,0.2,0.1196395754814148,0.0003,0.3525454218033701,-0.0003783702850341797,8010
2851,300.0,803,1644544,576,-0.20641811999999984,0.25517578125,-0.6224947127513587,0.054247282,-0.04750445952086011,0.2,-0.014416974037885666,0.0003,0.09950209291419014,0.131677508354187,8020
2853,300.0,804,1646592,576,-0.0968048199999997,0.250537109375,-0.6128150227479636,0.05736173,-0.04460842863772996,0.2,-0.01592206209897995,0.0003,0.12862474385183303,0.15439289808273315,8030
2856,300.0,805,1648640,577,-0.47734193999999974,0.23046875,-0.6156572486273945,0.043723557,-0.041681540408171715,0.2,0.7236452698707581,0.0003,1.3004420561715961,0.059175193309783936,8040
2858,300.0,806,1650688,577,-0.76218001,0.239501953125,-0.5864643910899758,0.051072318,-0.04432214193802793,0.2,0.050997018814086914,0.0003,0.2967221137136221,-0.11274182796478271,8050
2860,300.0,807,1652736,577,-0.27695798999999993,0.241845703125,-0.5890872738324106,0.044616543,-0.04209610467951279,0.2,0.06253542006015778,0.0003,0.3680245766416192,0.11808180809020996,8060
2862,300.0,808,1654784,578,-0.030926909999999867,0.2447265625,-0.5988680410198868,0.04988869,-0.0423885475815041,0.2,0.07060430198907852,0.0003,0.28793136635795236,-0.024273037910461426,8070
2864,300.0,809,1656832,578,-0.39711381,0.24033203125,-0.597486155666411,0.04785389,-0.04451169244130142,0.2,0.2707425355911255,0.0003,0.5851890063844621,-0.021684646606445312,8080
2867,300.0,810,1658880,578,-0.6002395200000001,0.22802734375,-0.5948618610389531,0.044959474,-0.040171225782250984,0.2,0.20202219486236572,0.0003,0.48978663329035044,-0.09597206115722656,8090
2870,300.0,811,1660928,578,-0.6024213300000002,0.255126953125,-0.6158486251719296,0.055196717,-0.04305469657701906,0.2,0.025897912681102753,0.0003,0.35660688001662494,-0.02423989772796631,8100
2873,300.0,812,1662976,578,-0.70028826,0.2375,-0.5958710746839643,0.050795518,-0.04197303948312765,0.2,0.05229424685239792,0.0003,0.2902294913306832,0.022484540939331055,8110
2876,300.0,813,1665024,578,-0.9197048199999999,0.239794921875,-0.6122302735224366,0.048017435,-0.04587014389107935,0.2,-0.010846391320228577,0.0003,0.16910198049154132,0.00824129581451416,8120
2878,300.0,814,1667072,579,-0.63852638,0.238330078125,-0.612801197078079,0.051390916,-0.04591206231270917,0.2,-0.0071123093366622925,0.0003,0.20891543987672775,0.2446821928024292,8130
2880,300.0,815,1669120,579,-0.6721368699999997,0.24599609375,-0.5845411123707891,0.058298826,-0.04410281712771393,0.2,0.024292275309562683,0.0003,0.17687227523420007,0.2418726086616516,8140
2883,300.0,816,1671168,579,-0.8494601799999998,0.242529296875,-0.5933715797029435,0.046331957,-0.04429337927285815,0.2,0.00195380300283432,0.0003,0.1712871927767992,0.5462927222251892,8150
2885,300.0,817,1673216,579,-1.1518930299999999,0.216455078125,-0.6105540185235441,0.04578949,-0.04051256831153296,0.2,0.1772383451461792,0.0003,0.5739572247490287,0.21817010641098022,8160
2888,300.0,818,1675264,579,-0.95698183,0.23251953125,-0.6018266302533448,0.050878108,-0.042709436389850454,0.2,0.032915808260440826,0.0003,0.2602985736913979,0.4131031632423401,8170
2890,300.0,819,1677312,580,-0.2568286099999998,0.22763671875,-0.6067151289433241,0.052391544,-0.04337292398267891,0.2,0.1092953011393547,0.0003,0.34751227372325955,0.27250808477401733,8180
2893,300.0,820,1679360,580,-0.42905824999999986,0.225146484375,-0.5891935671679676,0.044167094,-0.041476038820110264,0.2,0.09179346263408661,0.0003,0.33298311796970664,0.4053191542625427,8190
2895,300.0,821,1681408,580,-0.54244031,0.2732421875,-0.6185056962072849,0.05822142,-0.0489102688676212,0.2,-0.023534588515758514,0.0003,0.20300290742889046,0.2997053861618042,8200
2898,300.0,822,1683456,580,-0.4151828999999998,0.234521484375,-0.5894577431492507,0.053535365,-0.042214352209703064,0.2,0.09897464513778687,0.0003,0.27861850685440004,0.2947290539741516,8210
2900,300.0,823,1685504,581,-0.2942726,0.239990234375,-0.5851657222025096,0.050979555,-0.0404868773825001,0.2,0.06091833859682083,0.0003,0.2643227287102491,0.4469575881958008,8220
2903,300.0,824,1687552,581,-0.21461823000000002,0.23095703125,-0.6243078170344234,0.046438135,-0.04422460919886362,0.2,0.05529438704252243,0.0003,0.3326485550031066,0.4353041648864746,8230
2905,300.0,825,1689600,581,-0.20820400999999986,0.244873046875,-0.6078018007799983,0.05165563,-0.04503750192816369,0.2,0.037755101919174194,0.0003,0.20294436342082917,0.18452107906341553,8240
2908,300.0,826,1691648,581,-0.1585258599999999,0.237158203125,-0.6135752421803773,0.04927261,-0.045525111457391174,0.2,0.002015829086303711,0.0003,0.15046045277267694,0.33508872985839844,8250
2910,300.0,827,1693696,581,0.09419666000000004,0.236669921875,-0.5971682360395789,0.04886215,-0.04431064638047246,0.2,0.0954139456152916,0.0003,0.22538966950960457,0.10724258422851562,8260
2912,300.0,828,1695744,582,0.04574485000000008,0.232666015625,-0.6174162135459482,0.051712938,-0.04063971468131058,0.2,0.04728829860687256,0.0003,0.31454758807085453,0.14594966173171997,8270
2915,300.0,829,1697792,582,0.060488369999999986,0.2412109375,-0.6175755948759616,0.04624959,-0.04584907444950659,0.2,0.13949653506278992,0.0003,0.4978566521778703,0.00958704948425293,8280
2917,300.0,830,1699840,582,1.0840129100000002,0.24443359375,-0.6079373205080628,0.056482535,-0.04725719609414227,0.2,0.02817106992006302,0.0003,0.24346798625774682,0.17766278982162476,8290
2995,300.0,831,1701888,568,1.22501457,0.248681640625,-0.6171430033631623,0.053202514,-0.045208165337680836,0.2,-0.016055479645729065,0.0003,0.1549854387063533,0.47812914848327637,8300
2997,300.0,832,1703936,568,1.63103932,0.251171875,-0.5969161042943597,0.053693436,-0.04616352236189414,0.2,-0.007968619465827942,0.0003,0.13932445887476205,0.33079588413238525,8310
2999,300.0,833,1705984,568,1.3504440400000002,0.239013671875,-0.6280611692927778,0.049155444,-0.045346769539173694,0.2,0.03995027393102646,0.0003,0.23919269829057158,0.39450669288635254,8320
3002,300.0,834,1708032,568,0.4465607200000001,0.23583984375,-0.6122940989211202,0.044966772,-0.04401318627787987,0.2,0.07470232248306274,0.0003,0.35596105954609814,0.48220115900039673,8330
3004,300.0,835,1710080,569,0.21689125999999995,0.2291015625,-0.6055072484537959,0.048636384,-0.043098527824622576,0.2,0.008922204375267029,0.0003,0.15770848500542342,0.6660919189453125,8340
3006,300.0,836,1712128,569,-0.07683683000000005,0.224560546875,-0.5970672116614878,0.051455572,-0.04316987847851124,0.2,0.07566244155168533,0.0003,0.3348112245555967,0.6215720772743225,8350
3009,300.0,837,1714176,569,-0.01380076000000004,0.235791015625,-0.6113409282639622,0.04732113,-0.03992064233752899,0.2,0.06992338597774506,0.0003,0.45740757626481354,0.5587341785430908,8360
3011,300.0,838,1716224,569,0.012444409999999993,0.235498046875,-0.6054187445901335,0.05351545,-0.043067226151470094,0.2,0.018885783851146698,0.0003,0.2461274784989655,0.3831002116203308,8370
3013,300.0,839,1718272,570,-0.34584251,0.2470703125,-0.6251207130029798,0.05145237,-0.04818023447005544,0.2,0.10285715758800507,0.0003,0.3903392321430147,0.3448787331581116,8380
3016,300.0,840,1720320,570,-0.11611154000000021,0.233203125,-0.6099550240673125,0.054054055,-0.04055732351844199,0.2,0.0899222269654274,0.0003,0.3255706951022148,0.3996845483779907,8390
3018,300.0,841,1722368,570,-0.11549575000000012,0.240478515625,-0.5960332645103336,0.053960532,-0.04524382041417994,0.2,0.04897266626358032,0.0003,0.309907982731238,0.19228994846343994,8400
3021,300.0,842,1724416,570,-0.59984265,0.244580078125,-0.6196557784453034,0.063079774,-0.045277003294904715,0.2,0.15867483615875244,0.0003,0.31983374813571575,0.30986684560775757,8410
3023,300.0,843,1726464,571,0.01860674000000005,0.2349609375,-0.6175160767510534,0.03995485,-0.03920945159625262,0.2,0.166841059923172,0.0003,0.7143314640969038,0.11895698308944702,8420
3025,300.0,844,1728512,571,-0.22527037999999988,0.247265625,-0.6180033138953149,0.05358287,-0.04554553011839744,0.2,0.04116494581103325,0.0003,0.22092059231363237,0.046148598194122314,8430
3028,300.0,845,1730560,571,-0.83049062,0.25263671875,-0.627650361135602,0.055211626,-0.047165083032450636,0.2,0.03220809996128082,0.0003,0.2550742046441883,0.14473509788513184,8440
3031,300.0,846,1732608,571,-1.07152874,0.23779296875,-0.6296765657141805,0.049772978,-0.04702001241093967,0.2,0.03315912187099457,0.0003,0.2459570721257478,0.00022518634796142578,8450
3034,300.0,847,1734656,571,-0.98181336,0.24599609375,-0.6175308482721448,0.054921173,-0.046339837863342836,0.2,0.06452140212059021,0.0003,0.20949100386351346,0.012608766555786133,8460
3036,300.0,848,1736704,571,-0.13501949000000013,0.24716796875,-0.6340020740404725,0.05256626,-0.047581174096558244,0.2,0.13785000145435333,0.0003,0.4092129975557327,0.014657557010650635,8470
3039,300.0,849,1738752,572,0.2177066999999997,0.233349609375,-0.645600144378841,0.04658498,-0.04433470193762332,0.2,0.1508684754371643,0.0003,0.3054535948671401,0.12248289585113525,8480
3041,300.0,850,1740800,572,0.6062497299999998,0.246435546875,-0.6534409997984767,0.045093007,-0.046124225796665995,0.2,0.015040360391139984,0.0003,0.24034807016141713,0.18496698141098022,8490
3044,300.0,851,1742848,572,0.6713131699999999,0.236083984375,-0.6363324261270463,0.051022597,-0.04427662438538391,0.2,0.0510876327753067,0.0003,0.2628403983078897,0.1844736933708191,8500
3047,300.0,852,1744896,572,0.3335079600000001,0.249072265625,-0.6485731049440802,0.051273175,-0.049121436473797075,0.2,0.03790599852800369,0.0003,0.2794909467920661,0.0284883975982666,8510
3050,300.0,853,1746944,572,0.39865795000000015,0.233935546875,-0.6521991309709847,0.053862657,-0.04652797524468042,0.2,0.1308528184890747,0.0003,0.48640125812962653,0.05671072006225586,8520
3052,300.0,854,1748992,572,0.16229515000000028,0.2212890625,-0.6436186334118247,0.04596619,-0.04247120274521876,0.2,0.25198397040367126,0.0003,0.579302910529077,-0.12470746040344238,8530
3056,300.0,855,1751040,572,0.3819743,0.26787109375,-0.6727389907464385,0.065821104,-0.048904297736589795,0.2,0.09231419116258621,0.0003,0.2917249341495335,0.12927299737930298,8540
3058,300.0,856,1753088,573,0.24368310999999993,0.226318359375,-0.6412366297096014,0.04384721,-0.04304209033725783,0.2,0.17984619736671448,0.0003,0.652924923505634,0.0981442928314209,8550
3061,300.0,857,1755136,573,0.3886332500000001,0.251220703125,-0.6546453308314085,0.057933103,-0.04685999588982668,0.2,0.006846815347671509,0.0003,0.2108953014248982,-0.030320405960083008,8560
3063,300.0,858,1757184,573,-0.1140238799999999,0.2490234375,-0.6390684954822063,0.054542065,-0.04518941301794257,0.2,0.033345483243465424,0.0003,0.17966368831694127,0.3065980076789856,8570
3065,300.0,859,1759232,573,-0.08063983000000004,0.239697265625,-0.6371633642353117,0.047323547,-0.045310268321190963,0.2,0.1552504599094391,0.0003,0.4472658517770469,0.2775545120239258,8580
3069,300.0,860,1761280,573,-0.18325915,0.2248046875,-0.6497402362525463,0.04266705,-0.04282489908218849,0.2,0.09546346962451935,0.0003,0.42174088656902314,0.06921398639678955,8590
3071,300.0,861,1763328,574,-0.15098662000000002,0.219189453125,-0.6644368333742022,0.038072437,-0.04273433755879523,0.2,0.5645079612731934,0.0003,1.4921770617365837,0.019303619861602783,8600
3075,300.0,862,1765376,573,-0.9762277800000001,0.247607421875,-0.667088875733316,0.056751087,-0.04583678271446843,0.2,-0.0016978085041046143,0.0003,0.2629145088605583,0.27957212924957275,8610
3078,300.0,863,1767424,574,-1.2274590200000002,0.25166015625,-0.6565661566331983,0.055177614,-0.04502914169570431,0.2,0.048647500574588776,0.0003,0.2540061340201646,0.18243616819381714,8620
3081,300.0,864,1769472,574,-0.6407768199999998,0.25,-0.6533050706610084,0.051911786,-0.0449538746572216,0.2,0.01165628433227539,0.0003,0.2025623994646594,0.4581186771392822,8630
3083,300.0,865,1771520,574,-0.31771563999999997,0.232763671875,-0.6584392113611102,0.047839865,-0.045733242988353594,0.2,0.15949015319347382,0.0003,0.5156255071982742,0.26898956298828125,8640
3085,300.0,866,1773568,574,-0.6931346399999998,0.245849609375,-0.6677672784775496,0.05239754,-0.04550380830769427,0.2,0.2070184201002121,0.0003,0.6278633513022214,0.34300583600997925,8650
3088,300.0,867,1775616,574,-0.3203066300000001,0.25947265625,-0.6873289737850428,0.05309193,-0.04421842195515637,0.2,0.19188682734966278,0.0003,0.5170383071992546,0.16384732723236084,8660
3090,300.0,868,1777664,575,-0.4601213800000002,0.264453125,-0.6521676570177078,0.05910542,-0.04752016127167735,0.2,0.03444584459066391,0.0003,0.2169655892532319,0.24905139207839966,8670
3094,300.0,869,1779712,575,-0.6650341300000001,0.2751953125,-0.6684082560241222,0.064647585,-0.04771919825579971,0.2,0.056198544800281525,0.0003,0.26056061750277876,0.11653774976730347,8680
3097,300.0,870,1781760,575,-0.6574253000000002,0.247265625,-0.6627546451985836,0.052657306,-0.04553960564808222,0.2,0.03132059425115585,0.0003,0.21739699305035173,0.013033092021942139,8690
3099,300.0,871,1783808,575,-0.4856585,0.23525390625,-0.6592597565613687,0.046545625,-0.046388015904813076,0.2,0.06428778916597366,0.0003,0.28183618127368393,0.024022698402404785,8700
3103,300.0,872,1785856,575,-0.4213199900000003,0.24326171875,-0.6655039846897125,0.05215416,-0.048623780778143555,0.2,0.07636381685733795,0.0003,0.3041435574647039,0.13282811641693115,8710
3106,300.0,873,1787904,575,-0.24371164,0.244287109375,-0.6596566384658218,0.04789,-0.047798283622978485,0.2,0.29196515679359436,0.0003,0.7637779979035259,0.06044119596481323,8720
3109,300.0,874,1789952,575,-0.8336019200000002,0.260205078125,-0.6412806585431099,0.055560805,-0.0483451211504871,0.2,-0.0032018348574638367,0.0003,0.22953127473592758,-0.14587104320526123,8730
3112,300.0,875,1792000,575,-1.1164933599999998,0.257177734375,-0.6588101595640182,0.051912673,-0.04930673307098914,0.2,0.07610294222831726,0.0003,0.3144370059948415,-0.0355151891708374,8740
3114,300.0,876,1794048,575,-1.0402298399999999,0.245556640625,-0.6642143929377198,0.053287312,-0.04722181911347434,0.2,0.062253061681985855,0.0003,0.31795650366693734,0.10167980194091797,8750
3117,300.0,877,1796096,576,-0.62788688,0.258203125,-0.6418676478788257,0.05706115,-0.046020900877192614,0.2,0.009680293500423431,0.0003,0.12601658960338682,0.2662774324417114,8760
3119,300.0,878,1798144,576,-1.23111607,0.24267578125,-0.6461788961663842,0.047705725,-0.04736749933799729,0.2,0.030777104198932648,0.0003,0.36718022972345354,0.2190866470336914,8770
3193,300.0,879,1800192,563,-1.7472977400000005,0.23837890625,-0.6472568109631538,0.04828386,-0.04321813262795331,0.2,0.041938506066799164,0.0003,0.29185308404266835,0.11011213064193726,8780
3195,300.0,880,1802240,563,-2.3574630300000003,0.251171875,-0.6379707070067525,0.04960136,-0.05023974477953743,0.2,0.02478805184364319,0.0003,0.24374942858703436,0.4042307138442993,8790
